tipoDocumento,numeroDocumento,nombreCompleto,fechaNacimiento,departamentoNacimiento,ciudadNacimiento,departamentoResidencia,ciudadResidencia,fondoOrigen,prePensionado,institucionPublica,condecoracion,hijosInpec,familiaPolicia,observacionDisciplinaria,numeroSemanas,declaraRenta
SITAC,5772981030,Luis García,16071913,82,87,7,43,1,1,6,1,1,1,1,187,0
CC PV,8175988566,Manuela Rodríguez,13051962,65,97,19,74,4,1,2,1,1,1,0,741,0
CC DUP,7764056125,David Martínez,27091973,5,72,27,17,6,0,3,0,0,0,1,383,0
TI,9426147260,Gabriela Hurtado,06121982,45,33,96,7,5,1,1,1,1,0,1,824,1
TI,2045740667,Luis Perez,20042004,15,46,41,52,2,0,1,1,1,0,0,318,0
TI REN,0803557409,Marcela Cartagena,23071987,93,26,93,77,4,0,4,1,1,0,1,292,0
TI,3397749363,Carlos Perez,27061934,4,29,1,54,2,1,5,0,0,1,1,2,0
ANI,3205760439,David Rodríguez,14031968,13,86,8,98,3,1,5,1,0,1,0,417,1
NUIP,1136153129,Manuela Martínez,17121993,79,21,13,45,3,0,4,0,0,0,1,613,0
CC PV,3526928576,María Castaneda,27021982,48,73,75,100,6,1,2,0,1,1,0,376,0
EIS,4819126998,Miguel Murillo,07042020,90,36,97,87,5,1,2,0,0,1,0,873,1
EIS,8805905998,Sofía Murillo,02071924,40,89,81,33,6,0,6,1,0,1,1,891,0
TI,5570154552,Marcela García,10022006,36,1,20,7,1,1,4,1,1,1,0,664,1
DCU,0079150657,Manuela Perez,18031938,20,59,55,17,1,0,5,1,1,0,1,54,0
TI,9102721855,Melissa Rodríguez,24021995,92,39,56,25,6,1,5,0,1,0,0,384,0
CC REN,4585311625,Miguel Cartagena,08031927,100,5,45,93,6,0,5,0,1,0,0,51,0
TI DUP,8201483902,María Martínez,05031975,23,39,15,93,5,1,6,0,0,0,1,294,0
NIP,9960198503,Marcela Martínez,19061959,3,39,70,97,2,0,6,1,1,0,0,568,1
AFIS,9209332852,Daniela Cartagena,15091986,41,69,74,86,5,1,2,1,1,1,1,439,1
TI REC,9091908390,Laura Martínez,05021940,36,17,9,87,4,1,1,0,0,1,1,300,1
EIS,1957370950,Sofía González,10051992,66,17,44,23,6,0,4,0,0,0,0,712,1
DCU,1311197700,Carlos Hernández,14041934,59,68,48,82,6,1,1,1,1,0,1,453,0
CC REN,3919907722,María Rodríguez,17022002,55,37,76,7,1,1,2,1,1,1,0,739,1
DCU,3976037202,Juan López,01081961,16,25,33,21,1,1,6,0,1,1,0,785,0
CC PV,2224230796,María Perez,11041970,45,5,41,28,3,0,5,1,1,0,0,810,1
TI PV,9552710123,Ana Perez,08011948,11,3,29,93,4,0,4,0,1,1,1,699,0
CC REN,4807959028,Carlos Hernández,16111951,77,77,73,79,4,0,6,1,0,0,0,218,0
HLED-WEB,0136821930,Daniela Perez,12121991,70,26,62,43,5,0,4,1,0,0,1,373,0
CC DUP,2955839149,María Hernández,01031946,65,15,43,18,3,1,3,1,1,1,1,297,1
CC DIG,0630375131,Gabriela Castaneda,16081947,95,21,30,87,6,0,3,1,1,0,0,421,0
CC PV,8085514405,Manuela Hernández,24121937,83,14,38,98,1,0,4,1,1,1,1,536,0
EIS,2205014568,Ana López,06122006,39,75,50,77,3,0,6,1,0,0,1,661,1
CC REN,1375886952,Ana Murillo,20011973,27,68,85,98,5,0,4,0,1,1,1,493,0
EIS,4840829536,Daniela González,24011975,22,70,24,42,5,1,2,1,0,0,1,960,1
NUIP,2071078729,Ana Hurtado,18061971,40,80,34,99,6,1,6,1,1,1,1,187,1
MTR,4738895688,Daniela Hernández,09111936,55,8,19,83,3,1,5,0,1,0,0,278,0
CCT,0378557185,Ana Castaneda,20121940,28,48,49,95,6,0,4,0,1,0,0,36,1
