tipoDocumento,numeroDocumento,nombreCompleto,fechaNacimiento,departamentoNacimiento,ciudadNacimiento,departamentoResidencia,ciudadResidencia,fondoOrigen,prePensionado,institucionPublica,condecoracion,hijosInpec,familiaPolicia,observacionDisciplinaria,numeroSemanas,declaraRenta
NIP,4417932777,Marcela Murillo,18072020,69,8,19,90,2,0,1,1,1,0,1,744,0
ANI,2862131775,Marcela López,11111951,84,93,5,70,5,1,6,0,1,0,0,102,0
TI DUP,6808407866,Marcela González,15052006,13,59,45,57,4,1,4,0,0,0,1,599,0
CC DUP,9532939567,Miguel Rodríguez,23011961,38,18,42,87,2,0,1,0,0,0,0,256,0
SIC,4433573278,María López,18011925,93,74,97,98,2,1,3,0,0,0,1,590,0
CC DUP,5858410073,María Martínez,14081939,54,93,25,57,1,0,5,0,1,0,0,45,0
CC DIG,5578886484,Manuela Perez,03041963,35,78,15,12,5,1,2,0,0,1,0,322,1
HLED-WEB,8202198425,David Hurtado,03061964,43,75,2,83,2,1,6,1,0,0,1,554,0
HLED-WEB,0446700509,Manuela González,19041965,85,3,100,42,4,0,6,0,0,0,1,372,0
CC REC,0251991228,Sofía Castaneda,22071987,51,67,30,60,6,1,5,1,0,1,1,374,1
ANI,1900441104,Ana González,28111935,51,35,8,18,6,0,4,1,1,1,0,368,0
TI REN,5851576944,Daniela Rodríguez,27041966,36,82,99,45,2,1,6,1,0,1,0,293,1
CC DUP,9420599287,Manuela Martínez,06031985,97,25,66,96,5,1,4,0,0,0,1,801,0
SITAC,0441393092,María Murillo,22031977,54,77,82,44,5,0,1,0,0,1,1,49,1
TI REC,9730929228,Marcela Murillo,07021952,67,1,48,64,2,1,3,1,0,0,1,230,1
MTR,9737712681,David Murillo,19081944,12,48,8,40,5,1,2,1,0,0,1,818,1
SITAC,0721237264,Daniela Rodríguez,12071982,24,30,6,25,4,0,2,0,0,1,1,112,0
TI REN,1880207391,Gabriela Rodríguez,25061994,33,9,31,24,3,0,5,0,0,0,0,821,0
ABIS,7349383534,Marcela García,02091959,22,8,77,46,2,0,1,1,0,0,1,530,1
