tipoDocumento,numeroDocumento,nombreCompleto,fechaNacimiento,departamentoNacimiento,ciudadNacimiento,departamentoResidencia,ciudadResidencia,fondoOrigen,prePensionado,institucionPublica,condecoracion,hijosInpec,familiaPolicia,observacionDisciplinaria,numeroSemanas,declaraRenta
CC REC,0767670769,Carlos Martínez,19031973,71,44,88,46,1,1,2,0,1,1,1,434,0
CC REN,0523133950,Sofía Rodríguez,15111989,13,80,72,79,4,0,5,0,1,1,0,404,1
CCT,9501526810,Carlos Hurtado,13111983,41,67,45,68,6,0,3,1,1,0,1,647,1
CC,8392294799,Juan García,02041995,33,14,78,79,1,1,4,1,1,1,0,449,1
TI PV,7869175609,Luis Murillo,27061925,80,76,40,52,2,0,4,0,1,1,0,408,0
EIS,3668286915,Daniela Hurtado,14051945,38,35,55,30,6,0,5,0,1,0,1,303,1
DCU,5788921183,Laura Perez,17101928,12,68,74,2,1,1,2,0,0,0,1,956,1
NUIP,1154727102,Daniela Castaneda,21111995,33,55,12,86,4,1,1,0,0,0,0,127,0
EIS,1818082896,Sofía Castaneda,27061967,43,71,49,74,5,0,4,0,0,1,0,407,1
CC DIG,5304413916,Daniela López,09032006,58,19,26,52,3,1,2,1,1,0,0,256,1
TI REC,9423097854,Gabriela López,06021950,46,51,79,63,3,1,5,1,1,1,1,11,1
EIS,3763436609,Juan Cartagena,14101952,34,58,50,87,1,0,5,1,0,0,1,415,1
SITAC,5580135554,Laura Hernández,28071949,32,29,84,80,5,0,4,1,0,1,1,325,0
CC REC,9449136467,Carlos García,09061974,29,5,92,48,5,1,3,1,0,0,0,111,1
CC DIG,4951415849,Juan Castaneda,27052009,14,79,99,24,4,0,2,1,0,0,0,816,1
ABIS,9805816061,Daniela Rodríguez,06041961,64,61,56,68,6,0,6,1,0,1,1,366,0
SITAC,0321558116,Manuela Hernández,06021933,71,4,2,87,2,0,5,0,0,0,1,116,1
CC DUP,3388576046,Marcela Murillo,02031950,78,58,58,77,1,1,6,0,0,0,1,144,0
NUIP,4542446545,Marcela Hurtado,11111995,20,95,89,8,5,0,4,1,1,0,1,447,1
DCU,7503549481,David Cifuentes,19121936,26,69,53,8,5,1,4,0,0,0,1,899,1
HLED-WEB,0138181692,Laura Cartagena,05102018,23,86,96,97,3,1,3,0,1,0,1,674,1
ABIS,7131935120,Miguel Hurtado,02102005,20,71,23,73,4,1,3,0,1,1,0,544,0
CC PV,3981906478,Daniela Perez,22091937,90,72,24,96,2,0,6,1,0,0,0,805,0
TI DUP,9174014615,María Hurtado,07111951,6,55,91,27,4,0,4,1,1,1,0,951,1
DCU,8088004740,Sofía González,16041990,53,70,89,23,6,1,1,1,0,0,1,854,0
TI,0523866741,Melissa Hernández,23041954,92,1,57,100,2,1,5,1,1,0,0,181,0
AFIS,7213466001,Carlos García,12031926,86,3,46,42,5,1,1,1,1,1,1,132,0
TI REN,5297753000,Carlos Cifuentes,27061975,78,47,36,57,4,0,3,0,0,0,0,97,1
SITAC,7750629631,Marcela Cartagena,02051978,80,13,9,40,3,1,4,1,1,1,0,507,1
SIC,1546245770,Gabriela Murillo,01091989,48,7,67,52,2,0,5,1,0,1,1,601,1
NIP,4724864992,Sofía González,22011954,90,93,94,40,6,1,6,1,1,1,0,307,0
NIP,1934251181,María López,04091987,76,35,44,26,4,1,6,1,0,1,0,173,0
EIS,6739990822,Luis Rodríguez,06051976,13,39,35,69,4,1,3,1,0,1,0,797,0
TI REC,7748490439,David Castaneda,07121929,16,21,66,82,3,0,3,0,0,1,1,1000,1
CC,9746186633,Melissa López,18121940,38,34,67,45,3,1,4,1,0,1,1,960,1
CC REN,5193880799,Laura Hurtado,09081949,54,85,91,82,5,0,1,0,0,0,0,683,0
DCU,5053800102,Daniela Cifuentes,14051973,59,96,74,47,1,1,6,0,1,0,0,885,0
CCT,5062707316,Manuela López,28111960,16,38,75,29,3,1,4,1,0,1,1,853,1
MTR,8596808587,Ana Murillo,18021963,95,6,34,52,4,0,5,1,0,0,0,315,0
CC PV,4981173692,Ana Hurtado,23101964,8,62,84,35,1,0,3,0,0,1,1,389,0
MTR,5187119845,Miguel López,08091926,69,41,34,41,4,0,5,0,1,0,0,859,1
SIC,6325954500,Miguel González,07032006,1,63,67,95,4,0,4,0,1,1,1,5,0
CC REC,6301807471,Daniela Hurtado,01081956,21,1,39,13,1,1,5,1,1,0,0,929,0
TI DUP,2622984942,Juan Perez,24052007,90,88,98,8,5,1,6,1,1,1,0,186,0
DCU,4095493683,Miguel Castaneda,20031925,55,69,82,95,6,0,2,1,0,0,1,248,1
CC,9177023141,Sofía Hurtado,14091998,5,58,23,60,5,1,2,1,0,1,0,563,0
MTR,9332197784,Gabriela González,26111970,29,75,84,45,2,1,3,0,0,1,0,321,0
ANI,9494380376,Laura López,06081942,62,75,35,65,6,0,6,1,0,0,0,575,1
NIP,4589236252,Carlos Cartagena,09081939,76,88,98,78,5,0,5,1,1,1,1,373,1
ANI,3473163767,Miguel Hernández,24101979,39,69,86,100,1,1,1,0,0,1,0,850,0
TI DUP,1590631594,Marcela López,10102004,46,39,26,28,5,0,2,1,1,1,1,575,0
ABIS,5592245692,Laura Castaneda,12121993,6,36,59,69,1,1,1,1,0,0,1,108,0
DCU,7755192764,Gabriela Hurtado,11041940,81,40,6,5,5,0,4,0,0,0,1,603,0
CC,2228385130,Ana Castaneda,19091932,5,59,12,25,6,0,2,0,0,0,0,183,1
ABIS,5172195257,Juan Hernández,09082002,97,42,89,10,2,1,2,0,0,0,0,315,1
CC REC,7330412382,Carlos García,14102007,31,92,77,37,2,1,2,0,0,0,1,268,0
CC PV,7193793982,Sofía Martínez,22061942,80,2,34,94,4,0,6,1,0,1,1,616,0
CC,7501126031,Luis Rodríguez,05111964,78,90,8,42,3,1,5,0,0,1,1,902,0
TI,3203139224,Gabriela Castaneda,14091940,80,59,65,4,6,0,4,0,0,1,1,797,1
SIC,7059533554,Marcela Martínez,06061990,19,75,78,98,5,1,4,1,1,0,0,677,0
NIP,9314558316,Miguel García,18071910,84,88,93,57,5,0,6,0,0,0,1,179,1
ABIS,1420091460,Laura López,16091994,31,8,27,47,4,0,3,1,1,0,0,644,0
DCU,5027758360,Luis Murillo,12012005,74,84,27,58,1,0,4,0,1,0,1,600,1
TI PV,5857888595,Manuela Cifuentes,16021989,9,57,81,95,5,1,3,1,0,0,1,206,1
CC REC,4224193969,Manuela González,19041961,81,21,93,28,6,0,2,1,0,0,1,588,0
CC REN,0228483609,Ana Hurtado,28031955,25,76,97,10,3,0,5,1,1,1,1,155,0
TI PV,1308537103,Marcela Cartagena,13122001,69,11,49,31,6,1,3,0,1,0,1,544,1
HLED-WEB,3408122886,Luis Hurtado,10051963,35,45,67,18,3,0,5,0,0,0,0,328,0
NIP,1276601540,David González,24121999,97,9,25,57,1,0,6,0,0,0,0,108,1
TI PV,8546335000,Gabriela Rodríguez,05051970,31,65,90,68,6,0,4,0,0,0,1,476,1
NUIP,8797274160,David Cartagena,09092014,78,72,97,71,3,0,3,1,1,0,0,769,0
DCU,3868128611,Miguel Hernández,05101927,84,89,91,100,1,1,1,0,1,0,1,597,0
EIS,8272985166,Carlos González,19111975,5,12,83,57,5,1,4,0,1,0,1,308,0
HLED-WEB,0489313538,Ana Rodríguez,22061988,31,1,58,48,1,1,2,0,1,1,1,238,1
CC DUP,0324275756,Laura Murillo,11032000,83,52,85,53,1,1,2,1,1,1,1,382,1
CC DUP,0900928381,Manuela Cifuentes,08091925,68,78,78,15,2,1,2,1,1,0,1,700,1
