tipoDocumento,numeroDocumento,nombreCompleto,fechaNacimiento,departamentoNacimiento,ciudadNacimiento,departamentoResidencia,ciudadResidencia,fondoOrigen,prePensionado,institucionPublica,condecoracion,hijosInpec,familiaPolicia,observacionDisciplinaria,numeroSemanas,declaraRenta
TI PV,6593503519,Sofía Murillo,07101903,36,56,15,87,5,1,5,0,1,0,1,274,0
EIS,9642750625,Sofía Perez,25101993,69,80,24,58,4,0,6,0,0,0,1,999,0
HLED-WEB,7318006275,Sofía Hernández,11101974,91,31,80,89,6,1,3,1,0,1,1,596,0
TI DUP,8416841279,Gabriela Hernández,19041950,40,76,8,47,1,1,3,1,1,0,0,493,0
HLED-WEB,7576641074,Sofía González,11101973,39,52,50,18,1,0,2,1,0,0,0,237,1
SITAC,3533041734,Ana García,21111998,81,99,97,44,2,0,4,0,1,0,0,634,1
MTR,5057331898,Ana López,27101935,27,38,76,39,3,0,4,1,1,1,1,681,0
CC REC,6618911110,Manuela Murillo,11011982,50,2,24,93,6,0,2,0,1,1,0,490,1
TI REN,1977133847,Sofía Martínez,03121995,53,72,28,95,4,0,5,0,1,1,0,342,0
CC PV,2039110345,Gabriela Martínez,16071939,37,78,3,6,3,1,2,1,0,1,0,797,0
EIS,0744794912,Miguel Murillo,26121935,43,86,63,43,2,0,5,0,1,0,0,125,1
CCT,3853789575,Laura Castaneda,26121959,40,37,10,58,1,1,6,0,0,0,0,976,1
NUIP,7629183959,Juan Rodríguez,22061934,99,88,5,38,5,1,5,0,1,1,1,945,0
CC,7425154334,Ana Martínez,13101964,26,29,3,79,6,1,5,1,1,0,0,12,1
CC REN,8843727073,Melissa Castaneda,03082002,73,24,70,76,3,0,2,1,0,0,1,983,0
ABIS,0267573540,Manuela Hernández,24061950,63,10,75,11,2,0,2,0,0,0,0,845,1
DCU,3873124937,Juan Perez,14051969,45,56,51,83,2,1,6,0,0,0,0,88,1
TI PV,8746880800,Laura Cartagena,05051938,62,34,29,54,2,1,4,1,1,0,0,77,1
ABIS,0816307507,David García,11121959,45,50,65,38,1,1,2,0,1,0,0,19,1
ABIS,3701728098,Marcela López,16011939,56,69,76,6,3,1,1,1,1,1,1,66,1
ANI,1867826984,Manuela López,19041965,75,88,21,70,4,0,6,0,0,1,0,713,1
TI,7402569687,Luis Hurtado,09051968,28,63,55,64,6,0,2,0,0,1,1,305,0
ANI,2208236135,Melissa Hernández,09071953,69,27,96,83,6,0,4,1,0,0,1,908,0
CC DIG,2678562185,María Cifuentes,06111934,25,21,55,17,1,1,4,0,0,1,1,821,0
CCT,3844557747,Ana Hurtado,09101969,21,31,21,54,4,0,3,1,0,1,1,37,0
ANI,8573871908,Sofía Murillo,08092002,100,27,41,1,5,0,6,1,0,0,0,10,0
CC,5194171425,Luis Castaneda,20091938,57,62,89,52,6,0,2,0,0,1,0,519,0
EIS,2486733356,Miguel Hurtado,12121943,2,15,50,94,4,1,3,1,1,0,1,938,1
SITAC,6205405512,María López,10081940,39,34,33,54,2,0,5,0,1,1,1,646,1
ANI,8877888623,Carlos Cartagena,18091951,92,49,95,59,5,1,5,0,1,1,0,846,1
TI REC,9929842684,Juan Hernández,04111939,19,49,18,2,2,1,5,0,0,0,1,118,1
CC REN,4688501308,David Perez,28071989,99,52,4,95,4,0,4,0,1,1,1,424,0
NIP,0974689023,David Cartagena,20062005,39,72,93,17,2,0,6,1,1,1,1,637,0
CC REC,1127643332,Ana Martínez,19021932,99,25,59,83,4,0,5,1,0,0,1,65,1
TI REN,1424134309,Melissa Cifuentes,18081942,100,85,57,32,2,0,6,0,0,0,0,429,0
ABIS,2232815961,Gabriela Hurtado,10091968,93,50,7,55,2,0,3,1,1,0,1,726,1
TI,9606496179,Carlos Hurtado,27061995,27,9,41,12,5,0,2,1,0,0,1,502,1
AFIS,5687380421,Sofía López,14011977,97,60,42,18,3,1,1,1,1,1,0,303,0
CCT,4003115241,Gabriela Cifuentes,18031989,50,67,1,50,3,1,3,1,1,1,0,485,1
HLED-WEB,4025331297,Gabriela García,22061990,46,11,58,48,2,1,2,1,1,1,1,614,1
NIP,7697598644,Laura Rodríguez,14031929,21,72,40,39,6,0,4,1,1,0,0,208,1
EIS,9271861254,María Rodríguez,22051926,64,95,41,53,3,0,6,1,0,1,1,976,1
