tipoDocumento,numeroDocumento,nombreCompleto,fechaNacimiento,departamentoNacimiento,ciudadNacimiento,departamentoResidencia,ciudadResidencia,fondoOrigen,prePensionado,institucionPublica,condecoracion,hijosInpec,familiaPolicia,observacionDisciplinaria,numeroSemanas,declaraRenta
TI DUP,5540736106,Carlos Perez,08081989,60,7,9,9,2,0,2,1,0,0,0,808,0
TI PV,9832876908,Sofía Murillo,13061939,3,13,91,70,3,1,6,0,1,0,0,254,1
TI REC,6407707150,David Rodríguez,16112009,15,81,74,25,2,1,4,0,1,0,0,987,1
TI DUP,8098167059,Melissa Murillo,27031989,8,68,56,77,4,1,5,0,1,1,1,545,0
AFIS,8807334402,Ana García,06071934,79,25,31,89,3,1,2,1,0,1,0,488,0
TI REN,5393646797,Luis Castaneda,26101924,84,59,73,7,5,1,3,0,0,1,1,775,0
NUIP,2768295547,Luis Cifuentes,13051993,85,71,99,2,1,0,4,0,0,1,0,862,1
ABIS,3960536037,Laura Murillo,27081964,29,69,12,47,3,0,6,1,1,0,0,559,0
ABIS,3264682125,Sofía Martínez,28071979,76,41,98,58,6,0,2,0,0,1,1,501,0
DCU,1433252452,Gabriela López,08051955,47,50,59,62,1,0,6,0,0,0,0,262,0
CC REN,4364595234,Marcela Rodríguez,15101993,16,69,12,27,2,0,6,1,1,0,0,479,1
TI PV,8246015796,Melissa Murillo,02102001,99,14,86,73,5,1,6,1,0,1,1,345,0
TI DUP,2741337368,Daniela Perez,23051997,33,11,60,1,5,0,2,0,1,1,0,252,1
ANI,9764428002,María Hurtado,23031971,74,10,28,85,6,1,4,0,1,1,0,383,1
ABIS,9659890019,Luis Hernández,23101967,8,81,97,26,3,0,6,1,0,0,0,492,1
TI,0624538552,Ana Murillo,13112008,30,63,32,50,1,0,3,1,1,0,1,509,0
ANI,9984118411,Melissa Murillo,10021966,17,63,81,30,4,1,4,1,1,0,0,829,1
CC REN,4759631188,Sofía Castaneda,11021934,97,20,10,2,2,1,3,0,0,1,0,448,0
MTR,6393577911,Daniela Murillo,21041932,73,29,94,21,3,1,6,0,0,1,0,85,0
CCT,8167131508,Ana Cifuentes,19061929,21,97,63,59,4,0,2,0,1,1,1,442,0
AFIS,1062488588,David Hernández,08031906,76,48,32,62,3,1,6,1,0,1,1,875,1
MTR,0073937094,Juan García,11011952,61,99,65,61,1,1,2,1,1,1,0,888,0
TI REN,7823813681,Manuela Cartagena,16041993,11,54,80,30,5,0,6,0,1,1,0,53,1
TI DUP,4718615882,Juan Martínez,26011948,49,46,37,29,3,1,1,1,1,0,1,985,0
SIC,7428087542,María Hurtado,06081964,81,45,94,34,2,1,4,0,0,0,0,418,0
CC,3809194660,Marcela López,25021958,29,80,10,66,3,0,4,1,0,1,1,187,0
SIC,1813912534,Carlos Cartagena,13091969,55,20,91,8,2,1,5,0,1,1,1,592,0
HLED-WEB,5986416017,Manuela Hernández,15031933,93,71,72,28,1,1,6,1,1,1,0,987,0
CC,7490681656,Ana Rodríguez,25081943,46,15,45,34,4,0,4,0,0,1,1,165,1
TI REC,2171339561,Manuela Murillo,18101946,11,34,27,76,4,0,6,1,1,0,1,1,0
DCU,6478980130,Juan García,18021924,90,18,21,9,5,0,5,1,1,0,0,985,1
TI PV,0289495554,Gabriela López,21051973,70,82,100,9,6,0,3,1,1,1,1,276,0
CC PV,0696771112,Carlos Martínez,20061989,31,11,3,87,4,0,4,0,0,0,1,523,1
NIP,2504274142,Melissa López,23021964,56,34,4,40,2,0,1,1,0,1,1,917,1
NIP,4779098265,Carlos López,21121979,36,18,24,95,1,1,1,1,1,0,0,106,1
TI PV,1493315231,Miguel Cartagena,04121994,97,63,96,38,2,0,5,1,1,1,1,126,0
CC PV,2520565469,Juan Murillo,13111963,97,5,34,58,6,0,6,1,1,1,1,902,1
TI PV,4702931367,Marcela Rodríguez,06041946,63,13,32,77,4,0,1,0,0,1,0,946,1
CCT,2984935222,David Murillo,27041971,98,21,20,64,3,1,5,0,1,0,0,230,1
TI PV,9481827698,María Castaneda,03111971,14,38,52,36,4,0,2,1,1,1,0,362,0
NIP,0094814187,Manuela Hernández,09122018,23,90,8,10,2,0,5,0,0,0,1,544,1
NIP,0972497436,Ana Hernández,11071976,18,63,46,56,6,1,1,1,0,1,1,217,0
