tipoDocumento,numeroDocumento,nombreCompleto,fechaNacimiento,departamentoNacimiento,ciudadNacimiento,departamentoResidencia,ciudadResidencia,fondoOrigen,prePensionado,institucionPublica,condecoracion,hijosInpec,familiaPolicia,observacionDisciplinaria,numeroSemanas,declaraRenta
CC DIG,5069017424,Luis Cifuentes,24062016,9,17,55,12,5,0,4,1,0,1,0,929,1
ABIS,2738094932,Carlos Hernández,13021954,69,98,48,73,5,1,5,1,1,1,0,85,0
NIP,0164506415,David Rodríguez,14041927,28,32,75,10,6,1,2,0,0,0,1,358,1
CC DUP,8272498479,Marcela Martínez,19091957,3,52,58,28,2,0,4,1,1,1,1,422,1
HLED-WEB,3197356184,Daniela Cartagena,08021929,46,1,58,65,5,1,5,0,0,0,1,493,1
HLED-WEB,1669965082,Juan Cartagena,10061957,97,98,33,71,3,1,1,0,0,0,1,437,1
NUIP,4015590088,Juan Hernández,16071936,90,97,19,6,2,0,1,1,1,1,1,29,0
EIS,1844144554,María López,03031975,1,26,73,31,2,1,4,0,1,0,1,818,1
EIS,8772386378,Gabriela Cifuentes,24092009,93,48,91,97,4,0,4,0,0,1,0,280,1
CC REN,8936781928,Laura González,26041962,26,34,78,43,5,0,1,0,0,0,1,822,0
CC REC,4564387281,Gabriela López,19101935,85,72,70,45,2,0,3,1,0,1,1,962,0
CC PV,3539699258,Luis Hernández,02101995,32,69,72,67,4,1,4,1,0,0,0,911,0
CC REC,7674143791,Luis Castaneda,28052008,68,55,93,60,3,0,6,0,0,0,0,907,0
SITAC,7002725373,Laura Martínez,02101966,17,41,44,76,5,0,4,0,1,0,0,501,0
EIS,5482425867,Sofía Cifuentes,15011949,99,51,16,89,4,1,4,0,1,1,1,134,1
EIS,8293533462,Daniela García,06092000,45,97,10,31,2,1,2,1,0,0,1,357,1
MTR,0364602221,Daniela Hurtado,22082005,84,30,63,39,1,1,1,1,0,1,0,692,0
HLED-WEB,5608239912,David Cartagena,01071945,32,68,52,26,1,1,2,1,0,0,1,918,0
SIC,4054637592,Daniela Cifuentes,19111930,96,47,39,37,6,0,5,0,1,0,0,307,1
CC PV,9591753518,Gabriela Martínez,02111932,1,95,68,11,6,1,1,0,0,0,0,455,1
NIP,1009777706,Laura Hurtado,11061926,28,88,76,61,5,0,5,0,0,1,1,964,0
ANI,2084220052,Luis López,04122004,36,97,28,89,2,1,4,0,1,0,0,215,0
TI REC,4144095649,David Cartagena,14101971,43,36,93,83,2,0,4,0,1,1,1,20,0
SITAC,0452288986,Manuela Cartagena,03101934,94,19,48,91,6,1,1,0,0,1,0,754,0
SIC,3094870486,Marcela García,08071990,95,72,91,65,5,1,2,0,0,0,1,517,1
EIS,1970278054,Gabriela González,12111962,52,64,62,80,6,1,2,0,1,0,1,669,0
DCU,5878875039,Juan Rodríguez,20061948,59,37,49,58,5,0,1,0,1,1,0,206,0
EIS,0151713140,Daniela Cartagena,04111939,37,46,36,24,4,1,6,0,1,0,1,618,0
MTR,9840366898,Luis García,16121962,24,3,28,78,2,1,5,0,1,0,0,934,1
CC DUP,1927913334,Gabriela Cifuentes,02091949,59,41,63,58,5,1,2,0,0,0,1,903,1
CC,0064980587,Laura Murillo,17091938,56,34,19,4,4,0,3,0,1,0,1,183,0
AFIS,1397879612,Carlos Cifuentes,05121949,59,47,40,97,6,1,2,0,0,1,0,223,1
MTR,5202167900,Laura Cifuentes,12111965,91,70,13,77,5,1,1,1,0,0,1,220,0
TI REC,3168241920,Marcela Rodríguez,07101929,68,67,92,99,5,0,3,1,0,0,0,671,1
TI REN,1060828085,María Murillo,09031930,46,39,11,7,3,1,5,1,0,1,0,818,0
DCU,6052710560,María Hurtado,17011938,57,35,35,72,6,1,3,0,1,1,1,14,0
CC PV,2622963869,Gabriela López,11031977,59,43,28,81,4,1,2,0,1,0,0,984,1
TI PV,0713684870,Miguel Rodríguez,27081947,60,60,29,1,4,0,4,1,0,1,0,200,1
CC REC,5847366597,Sofía Martínez,19051933,26,76,55,98,5,1,6,1,0,0,1,348,1
CC,9617291617,Laura García,26042005,51,77,28,26,5,1,5,0,1,0,0,27,1
TI,0075840914,David Hurtado,20031993,79,36,86,1,1,0,5,0,1,1,0,559,1
SITAC,4564976465,Daniela López,07011969,25,1,23,95,1,0,4,1,0,1,1,883,1
SITAC,9923445547,Sofía Hurtado,05032006,96,82,90,55,1,0,1,1,1,0,0,6,0
TI DUP,2676697574,Sofía Cifuentes,13061927,60,12,44,81,6,0,2,0,0,0,1,755,1
TI PV,9260914566,Gabriela García,18061987,46,85,73,76,1,1,1,0,1,0,1,714,1
