tipoDocumento,numeroDocumento,nombreCompleto,fechaNacimiento,departamentoNacimiento,ciudadNacimiento,departamentoResidencia,ciudadResidencia,fondoOrigen,prePensionado,institucionPublica,condecoracion,hijosInpec,familiaPolicia,observacionDisciplinaria,numeroSemanas,declaraRenta
SITAC,5048103253,Sofía Martínez,15101961,36,68,33,44,1,1,2,1,0,0,1,929,0
TI REN,3466076308,Daniela Hernández,28081940,39,7,37,74,3,0,2,0,1,1,0,479,0
AFIS,9647961666,Sofía Rodríguez,02021962,94,82,28,22,5,0,1,0,1,0,0,738,0
CC DIG,4218277469,Miguel Rodríguez,12012008,44,67,6,12,2,0,1,1,1,0,1,35,1
NUIP,2700772060,Manuela Cartagena,22081938,31,69,29,95,6,1,2,0,1,0,0,257,0
TI REC,8337669604,Carlos Hurtado,10121953,12,91,70,65,6,1,1,1,0,1,0,698,0
CC REN,5355819468,Ana Hernández,22091976,25,88,9,4,6,0,2,1,0,1,0,289,1
MTR,6233209961,Juan Perez,09021991,93,65,10,18,6,0,1,0,0,1,0,380,1
SITAC,0872653475,María González,13051945,62,81,64,99,3,0,2,0,0,0,1,162,0
CC REN,1657285951,Juan López,27101943,55,61,50,27,3,1,4,0,0,1,1,591,1
TI PV,9498869735,Carlos Hurtado,20101978,6,30,95,84,4,0,5,1,1,0,0,733,0
NUIP,8344518410,Melissa Cartagena,24111970,84,87,18,91,4,1,1,1,1,1,1,82,1
SITAC,6442509735,Marcela Cifuentes,08061949,77,78,58,39,5,1,5,0,1,0,0,24,1
TI REN,1307620543,Marcela Castaneda,03051947,53,39,58,85,1,0,2,1,0,0,1,976,1
TI PV,4236587442,Laura Murillo,01101972,68,24,96,66,1,0,3,1,0,0,0,998,0
CC,5146550001,Carlos Hurtado,13051983,63,33,9,81,2,0,6,1,1,1,1,29,1
NUIP,7511505843,Juan Rodríguez,27121925,9,59,50,36,3,0,1,0,0,0,0,379,0
CC PV,7793843868,Juan Castaneda,02031996,21,67,40,33,1,1,1,0,1,1,1,12,0
NUIP,5306483410,Miguel Castaneda,17111966,53,10,70,8,5,0,6,0,0,1,1,838,0
ABIS,0130009999,Daniela Cartagena,11032000,90,88,37,72,6,0,2,0,1,1,0,796,1
TI,6473553499,David Castaneda,26101988,96,58,90,81,3,0,6,1,0,1,0,332,1
DCU,1263225404,Juan López,10081949,38,72,52,2,3,0,4,1,1,0,0,403,0
CCT,0339895200,María Murillo,25071931,47,75,20,51,1,1,4,1,1,1,0,363,1
SITAC,7065882899,Luis Perez,24111936,80,37,22,53,3,0,4,1,0,0,1,661,1
CC,7709381086,Carlos Perez,08101942,9,55,93,54,1,1,1,0,1,1,0,9,1
CC DIG,5232039755,Laura García,09041987,6,97,26,34,1,1,5,1,0,0,1,480,0
SIC,5111209728,Ana García,20071959,57,83,38,46,2,1,6,0,0,0,1,591,0
TI REC,7813182548,Juan Perez,01121944,72,61,89,27,2,0,6,0,0,0,0,813,0
TI REN,8959559301,Laura Castaneda,12041935,54,5,21,81,3,1,6,1,0,1,1,535,1
ABIS,0344341398,Daniela Cifuentes,19031984,50,12,38,75,4,1,1,1,0,1,0,640,0
TI DUP,9909606581,Miguel Hurtado,12031990,1,28,36,84,1,1,4,1,0,0,1,239,1
NIP,8352736281,Luis Martínez,17021940,79,9,78,51,4,1,2,1,0,0,0,458,0
ANI,8928613013,Luis González,20072006,94,74,88,78,5,0,4,1,1,0,0,476,1
AFIS,4311971080,María García,06041964,19,89,20,22,3,0,5,1,1,1,1,351,0
TI REN,4623323096,Laura González,07072007,33,76,100,67,6,1,2,0,0,1,0,437,1
TI,5652106617,Sofía Rodríguez,20011949,65,61,47,26,5,0,4,0,1,1,1,365,1
MTR,7955079455,Manuela Hernández,18091995,91,72,34,17,6,1,1,1,0,0,0,886,1
HLED-WEB,0996225510,María Martínez,03061946,86,50,22,74,3,0,4,0,1,1,1,939,0
CC REC,4964691462,Melissa Murillo,11092009,10,30,13,58,3,0,5,0,0,0,0,299,0
MTR,8834798639,Juan López,01012003,57,33,38,66,4,0,3,0,1,1,1,20,0
CC REN,8065909974,Manuela Hernández,04091936,97,91,45,79,2,0,3,1,0,1,1,228,1
TI DUP,4671411996,Gabriela González,20081975,72,72,28,41,5,0,5,1,1,1,0,745,1
TI DUP,0979408458,Laura Murillo,26011932,70,14,100,43,6,0,6,0,1,0,0,805,0
TI REC,1547285239,Miguel Perez,05061940,10,96,86,35,3,1,5,0,1,0,0,277,0
ABIS,5905334965,Marcela Murillo,20081981,48,83,35,14,4,1,6,0,0,1,1,519,0
HLED-WEB,3373169404,Luis Hernández,16081995,97,32,15,10,6,0,1,1,0,0,0,149,1
CC,9502609760,Sofía Murillo,03071967,50,76,94,62,3,1,6,1,1,1,0,977,1
TI,8658773139,Melissa González,15011973,72,47,26,2,1,0,2,1,1,1,1,830,1
HLED-WEB,6222785686,María Castaneda,05101937,87,94,98,62,1,0,1,1,1,1,0,741,1
EIS,9179242828,Luis Castaneda,07112002,82,95,46,44,3,0,2,0,1,0,0,695,0
NIP,6802898657,Juan Castaneda,15081944,40,13,36,72,4,0,2,0,1,0,1,934,1
CC REC,1889676444,Manuela Hernández,17011951,51,43,98,76,1,1,1,0,1,1,1,528,1
AFIS,4400864551,Miguel Rodríguez,10071971,81,62,82,82,1,1,1,0,1,1,1,250,0
CC REN,7883467983,Daniela Cifuentes,11111938,53,77,18,63,5,1,2,1,0,0,1,48,1
CC REN,2957471757,Ana Cartagena,12041952,51,29,79,68,1,1,4,0,1,1,0,910,0
CC PV,2565556989,Ana Perez,21091933,3,100,30,82,4,1,2,0,0,1,1,700,0
NIP,3799717955,Juan Castaneda,13011981,67,61,81,22,3,1,6,1,1,0,0,307,0
MTR,3448829722,Sofía Cifuentes,28061968,33,96,96,95,4,1,1,0,1,0,1,291,1
CC,9448050124,Marcela Martínez,05041944,31,61,60,45,1,0,3,0,1,1,1,514,0
ABIS,6447157025,Melissa López,06101982,58,33,49,36,3,1,6,0,1,0,0,549,1
CCT,7331602306,María López,11052005,76,98,68,83,5,1,3,1,1,1,0,288,1
DCU,0766042794,Melissa García,16041956,60,33,13,74,2,1,2,0,1,1,1,343,1
ANI,1870693330,Marcela López,23031933,5,80,83,95,5,0,6,1,0,1,1,393,1
ANI,5757794005,Marcela García,15081956,67,88,92,73,1,1,2,0,0,0,0,316,0
SIC,7273861719,Ana Hernández,04101964,38,91,1,5,4,0,3,0,1,1,0,766,1
CC DIG,2491532011,Carlos García,15011951,14,84,54,91,5,1,6,1,1,1,1,762,0
TI DUP,7393554207,Daniela Martínez,11041983,53,34,45,63,4,1,6,1,0,1,1,956,0
SIC,4359509088,Sofía López,09101936,60,50,36,44,1,0,6,1,0,0,0,273,1
