tipoDocumento,numeroDocumento,nombreCompleto,fechaNacimiento,departamentoNacimiento,ciudadNacimiento,departamentoResidencia,ciudadResidencia,fondoOrigen,prePensionado,institucionPublica,condecoracion,hijosInpec,familiaPolicia,observacionDisciplinaria,numeroSemanas,declaraRenta
HLED-WEB,5506183466,Daniela Hurtado,21061997,24,76,14,55,6,0,1,0,1,0,1,636,1
CC REN,5694800544,Juan González,16121949,5,21,54,10,2,0,5,1,1,0,1,997,1
TI DUP,3974528661,Ana Hernández,07111936,20,70,38,99,2,0,2,1,0,0,0,159,0
CC PV,4843656089,Gabriela Murillo,10062000,14,16,5,32,2,1,1,0,0,0,1,850,1
CC,6052162215,Sofía González,22081939,38,86,69,34,2,0,5,1,0,1,1,499,0
NIP,3930074963,Gabriela Perez,26111996,40,96,59,74,1,0,4,1,1,0,0,205,0
TI REC,3256688251,Juan García,09041958,20,13,99,80,1,0,2,1,0,1,1,589,1
TI REC,4178774053,Carlos Hurtado,15061941,89,29,15,56,4,1,6,1,0,1,0,718,1
TI DUP,0565304935,Sofía Rodríguez,10121989,86,80,28,85,3,0,6,0,1,1,1,624,1
AFIS,5249165509,Carlos Martínez,07071930,43,54,35,95,1,0,4,0,0,1,0,879,1
TI REN,0679008901,Manuela Cifuentes,08051987,97,71,27,37,2,0,1,1,0,1,1,711,1
ABIS,7090491166,Daniela Hernández,10121990,57,46,36,44,5,1,1,0,0,0,1,419,0
ANI,9967234193,Melissa Cartagena,20091943,26,81,67,59,6,0,6,0,0,1,0,905,1
MTR,2212629303,Melissa Rodríguez,07101972,37,36,34,90,3,0,2,0,0,1,0,553,1
MTR,6122599377,Luis Hernández,05011971,21,97,73,77,1,0,5,0,0,0,0,857,1
CC,3333872448,Miguel Castaneda,23051928,18,51,2,59,1,1,1,0,0,1,0,176,1
EIS,9533393436,Juan Martínez,17081948,17,16,83,21,6,0,4,0,1,0,0,181,1
ABIS,0987891730,Laura Cifuentes,09081984,86,99,96,76,1,0,6,0,0,1,1,743,1
CCT,8112971406,David Hurtado,08071972,77,47,52,51,3,1,1,1,1,0,1,676,1
SITAC,2671543271,María González,18091974,94,95,48,3,3,0,1,1,0,1,0,55,0
TI REN,4290143439,Sofía Cifuentes,12082015,66,39,56,39,4,1,4,1,0,0,1,330,0
CC REC,8786890664,Juan Cifuentes,20071964,24,89,90,73,6,1,6,0,1,1,0,999,1
TI DUP,7615039659,Luis García,24071948,52,48,83,48,3,1,3,0,1,1,1,901,1
TI DUP,5575984355,Gabriela Hernández,08031937,9,85,88,43,2,1,1,0,1,0,0,377,0
EIS,2952329866,Carlos Hurtado,22071998,26,28,4,52,4,1,3,0,0,0,0,218,0
ANI,1061168975,Melissa Cartagena,24021942,34,69,20,68,2,0,6,1,1,0,0,859,0
TI,6422210688,Manuela Martínez,10111957,83,72,45,57,3,0,3,0,0,1,1,858,1
HLED-WEB,6876873610,Ana García,27121997,22,79,94,9,4,0,2,0,1,0,0,544,0
SIC,5140170326,Juan Perez,23041941,27,22,4,71,1,0,6,0,1,0,1,378,0
SIC,7475340611,Sofía Hernández,06011945,83,52,46,71,3,0,6,1,0,0,1,230,1
TI DUP,8193737600,Luis García,26101903,27,98,95,73,5,1,3,0,0,0,1,984,1
