tipoDocumento,numeroDocumento,nombreCompleto,fechaNacimiento,departamentoNacimiento,ciudadNacimiento,departamentoResidencia,ciudadResidencia,fondoOrigen,prePensionado,institucionPublica,condecoracion,hijosInpec,familiaPolicia,observacionDisciplinaria,numeroSemanas,declaraRenta
CC REC,4773809372,Gabriela Martínez,11041914,69,2,58,44,5,1,6,1,1,1,1,947,0
SITAC,9101238470,Carlos Cartagena,16061958,39,94,34,11,2,0,4,0,1,0,0,541,0
TI PV,4375434008,Daniela García,27121977,93,40,98,31,4,1,2,0,1,1,0,269,0
NIP,1231890998,David Hurtado,10101994,71,96,38,66,4,1,4,1,1,0,0,81,0
TI REC,4619038257,Luis Hurtado,09061939,76,54,31,5,3,1,5,0,1,1,0,158,0
TI PV,2138066068,Luis Martínez,20121939,5,12,43,74,3,0,5,1,0,0,0,871,0
CC DIG,5765682895,Carlos Perez,07061976,47,18,9,19,1,1,5,1,1,1,1,616,0
CC PV,2522309270,Sofía Hernández,17061964,77,23,40,49,5,0,3,1,0,1,1,636,1
ANI,5686412480,Daniela González,05061962,55,11,90,33,5,0,6,1,1,1,1,500,1
HLED-WEB,5341484245,Melissa Murillo,13101993,45,93,85,64,3,1,4,1,1,0,1,262,0
TI REC,6580341307,Juan García,17012006,46,97,2,18,4,1,1,1,1,0,1,149,0
NUIP,5836510258,David Rodríguez,06071928,70,29,76,46,2,1,4,0,1,0,0,8,0
CCT,6546198409,Miguel Hurtado,04091945,73,38,64,81,3,0,4,0,0,1,1,69,1
TI DUP,4850426480,Marcela Hurtado,01061994,91,77,44,71,5,0,4,0,0,1,1,257,1
EIS,6860194965,Carlos López,08071996,51,1,19,71,4,1,5,0,1,1,0,709,0
CC DUP,4757466517,Juan Cartagena,20061949,82,25,87,30,2,0,5,1,1,1,0,454,0
SITAC,5913617183,Luis García,01111978,45,47,35,45,6,1,6,1,0,0,1,533,1
TI,0469290994,Luis Cartagena,18121959,78,78,38,78,3,1,3,1,1,1,0,468,1
