tipoDocumento,numeroDocumento,nombreCompleto,fechaNacimiento,departamentoNacimiento,ciudadNacimiento,departamentoResidencia,ciudadResidencia,fondoOrigen,prePensionado,institucionPublica,condecoracion,hijosInpec,familiaPolicia,observacionDisciplinaria,numeroSemanas,declaraRenta
CC REN,6693569939,María Martínez,09081956,88,51,59,64,5,0,2,1,1,1,0,585,1
MTR,0609999034,Luis López,19071935,91,16,25,22,3,0,6,1,0,1,1,741,1
SITAC,9343515273,Manuela Rodríguez,28112003,41,36,41,10,4,1,3,0,1,1,1,909,0
TI REC,1501266822,Ana Cartagena,18102009,34,57,3,60,1,1,4,0,0,0,1,718,1
EIS,6175587587,David Murillo,09061930,68,4,63,83,5,1,1,0,1,1,1,928,0
CC REC,7016803054,Juan Rodríguez,04051956,5,13,24,71,5,1,1,0,0,0,0,270,0
SITAC,6151557956,Carlos Cifuentes,03122001,93,96,29,91,2,1,4,1,1,1,0,259,0
HLED-WEB,3213923408,Juan López,14061949,56,77,97,89,1,0,6,1,0,1,0,933,0
DCU,2153101499,María Rodríguez,23061930,91,96,36,82,1,0,1,1,1,1,0,808,0
ABIS,2620791767,Sofía Hernández,01051980,82,64,6,60,4,1,3,1,0,0,1,843,1
NUIP,9125650971,María López,28071983,91,5,48,75,6,0,6,0,0,0,1,388,1
AFIS,6204060442,Gabriela Rodríguez,22112001,69,77,4,95,6,1,5,0,1,0,0,939,1
ABIS,4589294216,María Hurtado,23122003,30,59,97,56,4,0,5,1,1,0,1,356,0
CCT,9916424793,Laura Cifuentes,16091977,79,55,41,55,5,0,6,1,1,0,1,337,0
DCU,9813266812,Manuela Martínez,17101984,56,36,12,17,2,0,2,1,0,0,0,362,0
TI,3357624772,Gabriela Rodríguez,13011942,36,43,53,46,2,1,6,0,1,1,0,475,0
MTR,7320335329,María Rodríguez,16031975,68,4,76,59,3,1,2,0,0,1,0,838,0
TI REC,2746175846,Miguel Hernández,04071950,17,34,57,81,1,0,5,0,0,1,0,85,0
CC DUP,7652017494,Manuela Martínez,23031963,69,43,8,55,3,1,4,1,0,1,0,28,1
CC PV,3942048748,Luis López,07041977,87,13,64,38,1,1,3,0,0,0,1,308,1
HLED-WEB,7617860121,Daniela Cartagena,25121911,11,16,74,91,5,0,6,0,0,1,1,303,0
NUIP,7699786927,Marcela López,09061990,63,86,85,87,5,1,4,1,0,0,0,714,0
CCT,2747985043,Carlos Hernández,08091939,1,27,86,44,2,0,3,0,0,0,1,610,1
MTR,5422091881,David López,11041934,98,81,53,90,2,0,5,0,1,0,0,739,1
SIC,3024665251,Laura Hernández,21011986,23,9,36,30,4,0,4,1,0,0,1,106,0
AFIS,2892951272,Laura Cifuentes,27021966,1,59,4,36,2,1,5,1,1,1,1,63,0
EIS,7771468888,Sofía Murillo,17071954,54,47,84,39,3,1,5,1,1,0,0,594,0
MTR,2566632442,Laura Hurtado,13101962,32,46,90,5,5,1,3,0,1,1,1,25,1
CC REN,4693718486,Melissa Perez,21011958,41,72,51,47,2,1,2,1,1,1,1,200,1
HLED-WEB,6451175484,Marcela Rodríguez,28011927,33,99,90,87,6,1,2,1,1,0,0,343,0
DCU,6786318909,María Cifuentes,24021977,72,40,16,5,3,1,2,1,1,0,0,250,0
NIP,7776626820,Luis López,13031965,93,69,26,24,3,1,4,1,0,0,1,413,1
MTR,6514665415,Laura López,19011950,81,56,39,24,3,0,1,0,1,0,1,931,0
CC DUP,6189337422,Carlos González,28021960,22,19,98,73,6,1,5,1,1,0,1,74,0
NUIP,1051991084,David Martínez,18081951,60,65,38,47,2,1,4,1,1,1,1,243,1
HLED-WEB,2355150178,Melissa Rodríguez,03071957,86,4,42,95,3,1,4,1,1,1,0,628,1
NUIP,5968509053,Laura Martínez,21121969,35,70,45,61,3,1,6,0,1,1,0,363,0
SITAC,1902113054,Manuela Perez,03061939,61,89,50,48,5,0,3,1,0,1,1,935,1
CC REC,9407568300,Luis Martínez,26081948,16,50,25,18,4,0,2,0,0,1,1,310,1
TI REC,9213215161,David García,07022008,74,36,99,68,4,0,5,0,0,0,1,443,0
CC REN,2096136004,Luis González,11041975,51,91,47,41,6,0,1,0,0,0,1,383,0
ABIS,9248096196,Daniela Hurtado,22091981,29,86,67,8,2,1,5,1,0,1,1,676,1
CC REC,9420601182,Laura González,14051966,5,69,94,52,6,0,3,0,1,0,0,534,0
MTR,3617063215,Sofía Hernández,09021942,57,14,16,90,1,0,2,1,0,1,1,343,0
AFIS,6273335910,David Rodríguez,15121976,19,1,62,23,4,1,6,1,1,0,0,832,1
SITAC,7737636408,Carlos Martínez,28081931,82,79,72,67,2,0,5,0,1,1,1,542,1
CC DIG,4640589031,Miguel García,14071942,65,44,97,5,4,0,3,1,0,0,1,273,0
ANI,8662393139,Luis Murillo,09022001,80,38,39,52,3,0,6,1,0,1,0,563,0
NIP,2882779334,David Murillo,19081928,56,26,79,20,6,1,2,0,1,0,0,904,1
AFIS,6409122329,Carlos López,16022002,50,34,37,85,5,1,1,1,1,0,1,186,0
NUIP,3796573548,Gabriela Castaneda,07062004,87,23,86,95,1,1,4,0,0,1,0,860,1
ANI,0017843260,Marcela Perez,01121925,79,64,99,89,1,0,1,1,1,0,1,535,1
TI,7945765769,Juan Hernández,05081944,14,26,95,60,2,0,5,0,1,0,1,451,0
TI REN,4575305356,Manuela García,24101933,63,2,36,2,6,0,2,1,0,1,0,717,1
MTR,4938776196,Melissa Perez,01052008,13,21,76,83,3,0,6,1,1,1,0,331,0
MTR,6676654526,Laura González,28072009,40,65,28,49,5,0,1,1,1,1,0,329,0
SIC,6603553878,Marcela Cartagena,07091966,21,89,56,6,1,0,1,1,1,1,0,472,1
NIP,9594539522,Carlos Hurtado,05111984,50,99,28,23,3,1,3,1,1,1,1,392,1
CC DIG,8804955694,Sofía Castaneda,10031941,1,50,77,4,1,0,3,0,1,0,1,970,0
MTR,9585628499,Carlos Cifuentes,27051955,42,22,63,82,2,0,2,0,1,1,0,565,1
CC REN,8274375623,Marcela Murillo,17022023,59,42,37,78,2,1,5,1,0,0,1,534,0
AFIS,3221181856,Marcela Martínez,14021963,98,58,47,71,6,1,1,1,0,1,1,324,0
CC DUP,3443180267,Juan Hurtado,24121924,86,45,93,78,1,0,1,1,0,0,0,996,1
CC DIG,9977868395,Miguel Murillo,28121961,76,4,12,41,4,0,2,1,0,1,1,815,0
ANI,2321342519,Manuela Hernández,21052009,48,84,58,75,3,1,6,0,1,1,0,358,1
ANI,7895471635,Laura Murillo,07101928,29,9,39,35,2,0,3,0,1,0,0,445,0
CC PV,3372354089,Juan Perez,21062001,21,84,41,68,6,1,4,0,0,1,0,534,1
CC PV,7340401693,Daniela García,18031947,77,47,55,56,4,0,2,1,1,0,0,881,1
NUIP,8876269082,Ana Rodríguez,10072008,46,58,6,90,1,1,4,1,1,1,1,857,1
SIC,7160582256,Ana López,06061924,60,47,16,26,5,1,4,0,1,0,0,930,1
CC REC,0173059237,María González,14042022,3,42,57,22,4,1,5,1,1,1,1,718,0
CC REC,9849026577,Luis Cifuentes,28041984,16,18,31,96,3,1,1,1,0,1,0,831,0
CC DUP,2448767685,Gabriela García,01101960,59,9,78,79,2,1,5,1,0,0,0,582,1
CC,0343555642,Melissa González,18011995,36,71,89,43,5,1,2,1,0,0,0,713,1
SITAC,1064704282,Carlos Castaneda,10101981,78,35,34,87,4,0,4,0,1,1,0,701,1
CC REN,7507415350,David Cifuentes,03091934,30,37,59,63,1,1,1,0,0,1,0,462,0
CC REN,7753298887,Sofía López,20071937,13,33,34,30,1,0,6,0,0,0,1,66,0
TI DUP,4846016329,Luis González,20091972,6,97,36,21,6,1,3,0,0,0,0,409,1
TI,3843048209,Gabriela Murillo,22082008,52,47,75,39,1,1,2,0,1,1,0,174,1
EIS,0371186208,Marcela Murillo,11081986,24,6,35,84,2,0,3,0,0,1,1,741,0
AFIS,2807773902,Marcela García,25121969,43,69,35,30,5,1,3,0,0,0,1,228,0
CC REC,2055602051,Laura García,07011988,88,51,24,85,6,1,3,0,1,1,0,616,1
CC REC,3058553677,Gabriela Hernández,06041940,29,46,31,57,2,1,5,0,1,0,1,331,0
CC DIG,9892223242,Luis Hurtado,18042000,9,25,66,69,1,1,4,1,1,1,1,539,0
NIP,3016262156,Manuela Castaneda,20072002,30,29,96,98,3,0,1,0,0,1,1,492,1
CC REN,9911443873,Melissa Hurtado,05061958,54,78,42,51,6,0,4,0,1,0,0,332,0
SITAC,7471101861,Juan Hurtado,18062000,36,24,3,56,5,0,6,0,0,0,0,291,1
CC,7935373734,María López,27101966,30,42,78,38,3,0,4,1,1,0,0,871,1
EIS,3013698831,Sofía Castaneda,25021996,28,78,23,24,6,1,1,1,0,0,1,152,1
SITAC,2954131001,Laura Murillo,27091929,5,98,32,59,3,1,1,1,0,1,1,870,0
CC DUP,8538139592,Daniela Murillo,19061986,41,57,9,96,4,1,3,0,1,1,0,778,1
ANI,6075029840,David Rodríguez,18091932,9,81,56,17,1,0,4,1,1,0,0,966,1
SIC,1091658597,Melissa Murillo,09021973,54,2,95,59,2,1,2,1,0,0,0,388,0
TI,2770111553,Luis Murillo,14041931,63,8,3,75,5,1,3,1,0,0,0,82,1
SIC,1171393303,Ana Perez,16051976,39,59,96,41,1,1,6,0,1,0,0,358,1
EIS,4058908182,Manuela Cartagena,05071994,94,14,35,93,2,0,3,1,0,0,0,326,1
DCU,0274790499,Carlos Hurtado,27121938,41,25,76,12,5,0,6,0,1,1,0,68,1
ABIS,4058427437,María Cifuentes,07032005,79,6,52,82,4,1,3,0,1,1,0,907,0
HLED-WEB,2003318006,Gabriela Hernández,10061985,81,68,18,24,1,1,5,1,1,0,0,801,1
SITAC,2707954122,David Murillo,11051943,22,32,92,31,3,1,1,0,0,1,0,393,0
