tipoDocumento,numeroDocumento,nombreCompleto,fechaNacimiento,departamentoNacimiento,ciudadNacimiento,departamentoResidencia,ciudadResidencia,fondoOrigen,prePensionado,institucionPublica,condecoracion,hijosInpec,familiaPolicia,observacionDisciplinaria,numeroSemanas,declaraRenta
CCT,3863859837,Laura Rodríguez,16072014,1,70,63,34,4,0,1,0,0,1,1,637,0
ABIS,7827739794,Gabriela López,12082009,75,39,13,69,1,0,1,0,1,0,0,933,0
TI,8241943847,Manuela Castaneda,18051929,53,71,66,28,5,1,4,0,1,1,1,714,0
NUIP,3010440859,Melissa Martínez,24091978,15,80,25,30,4,1,1,0,1,1,0,970,0
MTR,5235091238,Melissa Murillo,20081925,43,18,6,1,3,1,3,0,0,1,1,19,0
ABIS,3147149047,Melissa Murillo,09051942,43,80,48,95,4,0,6,0,1,0,1,403,0
NIP,3631811465,Laura Perez,22071988,71,13,54,96,4,0,2,0,0,0,1,675,1
HLED-WEB,1125059421,Marcela Murillo,16091973,14,77,90,38,4,1,6,1,1,0,0,944,0
DCU,2224028739,Luis García,02031968,89,89,89,93,5,0,3,1,1,1,0,280,0
TI PV,4545715717,Melissa Murillo,20081964,46,68,39,47,6,1,2,0,1,1,1,13,0
DCU,4107714858,Laura Castaneda,18121941,88,98,30,45,3,1,4,0,1,0,0,353,0
SIC,1956374914,Sofía Rodríguez,24101953,23,82,83,81,3,0,1,0,0,0,0,946,0
ABIS,4110797307,David Castaneda,22051949,45,31,63,42,4,1,5,0,1,0,1,1000,0
TI REC,0164718869,Ana Cartagena,18012006,12,24,78,42,2,1,1,1,1,0,1,302,0
CC PV,9895373717,Luis Perez,02101951,8,54,95,82,6,1,3,0,1,0,1,116,0
TI,9854561588,Luis González,02061933,32,46,93,27,3,0,1,1,1,1,1,120,1
SITAC,2422119564,Sofía Castaneda,28102004,84,35,73,96,2,0,3,1,0,1,0,680,0
SITAC,6009480410,Marcela Hurtado,24021958,93,77,78,64,2,1,2,1,0,1,1,234,1
ANI,4896194569,Marcela Hernández,18081976,38,49,84,65,2,1,2,1,1,0,0,166,0
EIS,0629640001,Laura Martínez,08121947,89,13,77,68,3,0,2,0,1,1,1,9,0
EIS,0656156992,Miguel Cifuentes,07052007,90,4,93,11,6,0,5,0,1,0,0,838,1
CCT,8005724569,Gabriela Castaneda,15032009,12,92,72,68,3,0,5,1,1,0,0,585,0
ABIS,1134305495,Marcela Cifuentes,19041975,17,58,45,38,5,0,3,1,0,0,1,723,1
DCU,3229568819,Melissa Rodríguez,12011926,67,38,63,42,2,0,6,1,1,0,1,372,0
CC DIG,0649097467,Gabriela Hurtado,18121932,21,45,68,73,3,1,2,0,0,0,1,368,0
CC DIG,3916486961,Manuela González,28121992,92,12,43,87,6,1,4,1,1,1,0,267,1
TI,3623332336,Miguel Hernández,08052007,42,56,5,25,2,0,5,1,1,1,0,224,0
HLED-WEB,6388282801,María Rodríguez,28071999,72,45,95,77,5,0,3,0,0,1,1,888,1
HLED-WEB,7111430262,Laura Murillo,12111931,8,81,14,85,4,0,4,0,0,0,0,390,1
TI,4320287808,Melissa Hurtado,03111993,2,41,72,27,3,0,4,1,0,1,0,126,1
HLED-WEB,3387965588,Gabriela Murillo,16111941,21,74,54,83,2,1,2,0,0,0,0,421,1
TI PV,0841286664,Juan Martínez,23011996,94,3,42,18,4,1,5,0,1,1,1,642,1
TI REC,0796047255,Manuela Martínez,02061996,52,5,74,15,3,0,3,1,1,1,0,693,0
ANI,0089841398,Gabriela García,10051989,28,58,24,65,1,0,2,0,0,0,1,628,0
MTR,4169552431,Miguel García,13091951,5,60,62,40,6,1,4,1,1,0,0,480,1
CC REN,1919709085,María Cifuentes,23072002,56,29,68,27,1,0,3,1,1,0,1,189,0
SITAC,2648620611,Carlos Cartagena,08121925,50,86,88,86,6,1,4,0,0,0,0,457,0
CC,8107810383,Marcela Cifuentes,11031999,5,8,83,98,5,0,5,0,0,1,0,281,1
CC REN,4843821896,Marcela Murillo,27051934,67,90,98,69,5,0,2,0,1,0,0,727,0
CC REN,2425361697,David González,19071954,5,7,93,96,2,0,5,0,0,0,1,103,1
CCT,4656745982,Marcela Murillo,21121953,44,92,83,34,1,0,3,1,1,0,1,574,1
CC,9414152679,María López,22091950,41,85,80,4,4,1,6,1,1,0,0,825,0
TI PV,9286166204,Juan Rodríguez,23071948,39,8,67,61,4,0,3,1,1,0,1,994,0
TI REN,4866769372,Juan Cartagena,25051926,75,93,5,58,1,0,1,0,1,0,1,480,1
SIC,0153411801,Laura Perez,24071998,27,97,91,31,6,1,3,0,1,0,0,307,0
SITAC,2722385817,María Rodríguez,21112003,52,64,93,93,2,0,2,1,0,0,0,584,0
