tipoDocumento,numeroDocumento,nombreCompleto,fechaNacimiento,departamentoNacimiento,ciudadNacimiento,departamentoResidencia,ciudadResidencia,fondoOrigen,prePensionado,institucionPublica,condecoracion,hijosInpec,familiaPolicia,observacionDisciplinaria,numeroSemanas,declaraRenta
EIS,1722439220,Manuela Martínez,12011901,9,53,18,94,2,1,2,1,0,1,0,970,1
SIC,0537502966,Daniela Murillo,28071996,46,70,14,18,2,0,5,1,1,0,0,546,0
CC REN,3928560411,Daniela Castaneda,19031981,4,67,40,52,6,1,6,1,1,0,1,201,0
EIS,0290191313,Melissa Murillo,01011924,28,73,54,85,2,1,5,1,1,1,1,695,1
NIP,7329932784,Luis Murillo,09091954,96,23,50,49,4,1,4,0,0,1,1,234,0
NIP,2772520174,Manuela García,09081960,20,68,55,82,5,1,2,1,0,0,1,6,1
EIS,9864259558,María Hernández,12101964,60,97,80,93,2,1,6,0,1,0,0,333,1
NIP,6985066512,Melissa Castaneda,19021985,67,36,61,52,4,1,1,0,1,1,1,468,1
TI REN,3294003688,María Perez,02061950,97,100,74,62,6,0,5,0,0,1,1,729,1
HLED-WEB,2699147466,Laura Castaneda,18081985,74,71,81,54,2,0,4,1,0,0,1,984,0
HLED-WEB,1667004562,Daniela González,16052004,61,24,3,56,3,0,5,0,0,0,0,840,1
TI DUP,4105058566,Luis Hurtado,12061993,81,87,4,54,2,0,1,0,1,0,0,364,1
SITAC,3557672035,Carlos Perez,20102006,50,31,50,60,1,1,2,1,0,0,0,82,0
HLED-WEB,9851427018,Melissa Rodríguez,26041995,57,33,64,63,1,1,3,1,0,1,0,269,0
NIP,1263070488,Melissa Rodríguez,13011934,14,23,11,17,2,0,1,1,0,0,0,211,1
SITAC,0447848433,Ana Martínez,02101933,77,7,40,50,6,0,4,0,1,1,0,358,0
CC REC,2372536891,María Martínez,13012003,72,34,39,70,3,1,4,1,0,1,0,645,1
TI DUP,0311764800,Laura Murillo,27101975,47,73,26,28,4,0,2,1,1,1,1,483,1
AFIS,5686609736,Carlos Martínez,25051980,94,95,86,26,4,1,1,1,0,1,1,508,1
EIS,5130177866,Juan García,02051998,72,15,69,85,1,0,4,1,0,0,0,322,1
SITAC,1164050690,Daniela López,07101963,42,63,50,9,1,0,6,1,0,1,0,168,0
CC REC,4695648434,Manuela Castaneda,15031948,62,45,12,26,4,0,3,1,0,0,1,205,1
EIS,3680368013,Miguel Cifuentes,25111955,4,76,74,53,4,0,4,1,0,1,0,507,1
TI DUP,3503619257,Carlos Rodríguez,06091925,10,88,84,26,1,0,6,0,0,0,0,648,1
CC DIG,1020678499,Sofía Hurtado,06021940,94,10,32,85,2,0,2,1,0,1,1,418,1
CC REN,6130560605,Melissa Cifuentes,21021954,3,79,31,2,3,1,5,1,1,1,1,139,1
MTR,1218887291,Melissa López,26012000,53,90,5,73,4,1,5,0,0,0,0,268,1
TI REN,3987603918,Manuela Martínez,01071960,83,80,2,100,6,1,6,0,1,1,0,619,0
TI REC,4043862053,Laura Perez,02011953,56,91,17,5,4,0,5,1,1,0,1,146,0
MTR,9651463496,María Perez,01011925,4,83,27,82,4,1,3,1,1,1,0,854,0
SITAC,7015713316,Ana Castaneda,04121911,7,99,10,45,6,0,1,1,0,1,0,879,0
TI,1349916107,Carlos Rodríguez,15021938,25,33,10,86,1,0,6,0,0,0,0,563,1
