tipoDocumento,numeroDocumento,nombreCompleto,fechaNacimiento,departamentoNacimiento,ciudadNacimiento,departamentoResidencia,ciudadResidencia,fondoOrigen,prePensionado,institucionPublica,condecoracion,hijosInpec,familiaPolicia,observacionDisciplinaria,numeroSemanas,declaraRenta
EIS,1294242203,Laura Hurtado,15061946,93,60,28,45,3,1,3,1,1,1,0,224,0
TI REN,0472925248,Manuela Cifuentes,24101958,69,58,3,36,6,0,6,1,1,0,1,123,1
CC PV,9436919789,Juan López,10031939,14,36,54,93,2,0,6,1,1,1,1,184,0
CC,8830552676,Laura Perez,22051978,55,84,96,22,4,1,3,1,1,0,0,867,0
SITAC,9401005013,Miguel Hernández,09021931,74,79,48,84,2,0,3,0,1,1,1,901,1
TI REN,0418159105,Gabriela González,20091925,99,98,18,90,1,1,5,1,1,0,1,905,1
CC DIG,4855414175,Juan Cartagena,16071982,18,69,88,75,4,0,3,0,0,1,1,683,1
CC REC,0328002372,Manuela Cartagena,24051931,70,42,6,12,5,0,3,0,1,0,1,55,0
TI,0189692819,Melissa Murillo,02071962,75,51,14,12,3,1,1,1,1,0,1,116,1
MTR,2428994744,Marcela Hurtado,11082002,81,24,96,83,5,1,5,0,1,1,0,229,1
DCU,5780412665,Marcela Cartagena,25101966,13,36,21,47,2,0,5,0,1,0,1,610,1
TI,3127576055,Melissa Castaneda,25071995,24,36,12,81,6,1,3,0,1,1,1,952,0
CC DIG,9495040850,Luis Cifuentes,28031933,68,5,73,51,2,0,2,1,1,1,0,852,1
ABIS,8150517593,Melissa Cartagena,05021982,34,81,88,57,1,1,1,0,1,0,0,785,0
CC DIG,1264586218,Luis Hurtado,18111977,50,24,17,1,4,0,3,1,1,0,1,688,0
NIP,2349785594,Daniela Castaneda,02081974,21,99,11,85,1,1,3,1,1,0,1,504,1
EIS,3370061357,María Martínez,19071990,52,19,66,6,2,0,6,0,0,0,0,445,0
AFIS,7997139429,Sofía Perez,21111970,39,57,71,92,1,1,4,0,0,0,1,928,0
CC PV,5022658298,María Hurtado,09042002,56,47,67,71,5,1,4,0,0,1,0,597,0
AFIS,2761929891,Gabriela González,06031926,55,3,55,6,4,0,2,1,0,1,1,892,1
TI DUP,1316420907,Ana Murillo,15031995,97,12,25,6,3,1,5,1,0,1,0,309,0
CC PV,7519154919,Manuela Hernández,28031977,59,38,63,24,5,0,3,1,1,0,1,397,0
CC PV,3628112982,Melissa Castaneda,20061962,2,45,82,92,4,0,4,0,0,0,0,715,1
EIS,7489959154,Juan García,15091969,12,53,75,78,3,1,3,1,1,0,0,675,1
CC REN,2319496319,David Cartagena,01071986,59,12,84,83,5,1,5,0,0,1,1,376,1
TI PV,7610415574,Carlos González,24051988,73,12,33,60,4,0,4,0,0,1,0,617,1
ABIS,6631599144,Juan López,15022007,97,22,22,17,1,1,1,1,0,0,1,769,0
ABIS,8649654919,Daniela Rodríguez,16102005,44,15,72,50,6,1,6,0,1,1,1,346,0
ANI,9153246020,Sofía Rodríguez,04031927,32,9,23,16,1,1,4,0,0,0,1,161,1
TI DUP,3086887366,Sofía Perez,28061926,13,21,66,9,2,0,6,1,0,0,0,618,0
DCU,5962266480,Daniela López,25031948,11,56,78,8,5,1,3,1,0,0,1,106,0
ABIS,3762110122,Laura Hernández,23091970,91,1,21,28,2,1,4,0,0,1,0,154,1
TI REC,5770545326,Manuela Hernández,28041996,65,66,71,77,5,0,5,0,0,0,0,329,1
TI PV,6623787236,Miguel Perez,17021961,64,62,97,36,3,0,2,0,0,0,1,857,0
MTR,9512074008,Carlos Rodríguez,11082007,64,17,23,16,1,0,1,0,0,0,1,425,0
CCT,7349343820,Miguel Cifuentes,09101958,71,43,66,56,5,1,5,1,0,1,1,178,0
AFIS,0566960569,Melissa Rodríguez,19011938,46,59,84,85,1,0,6,1,0,0,0,236,0
