tipoDocumento,numeroDocumento,nombreCompleto,fechaNacimiento,departamentoNacimiento,ciudadNacimiento,departamentoResidencia,ciudadResidencia,fondoOrigen,prePensionado,institucionPublica,condecoracion,hijosInpec,familiaPolicia,observacionDisciplinaria,numeroSemanas,declaraRenta
TI,5631584913,Juan Hurtado,24061987,35,5,38,4,2,0,3,1,0,1,0,482,0
AFIS,0242052189,Luis González,25091947,42,14,77,47,2,0,1,0,1,0,1,967,0
SITAC,2196593248,Laura Cifuentes,03041988,68,81,96,45,5,0,3,1,1,1,0,329,1
NUIP,1921770193,Melissa Rodríguez,27081944,96,69,66,43,2,1,6,0,1,1,1,856,1
HLED-WEB,0027293702,Marcela López,22091992,60,42,91,74,4,0,6,1,0,1,0,641,0
NUIP,9696828797,Juan Cifuentes,06081939,6,78,33,86,6,1,6,0,1,0,1,957,1
TI REN,0372833304,Luis Murillo,01031971,6,44,19,44,5,1,6,0,0,0,1,127,1
SITAC,7080881628,David Martínez,27041989,46,83,76,29,1,0,3,1,1,0,1,169,0
TI PV,4603878260,Marcela Cartagena,01041937,44,13,69,73,6,0,2,0,0,1,1,705,0
CC,9572780836,Carlos Cifuentes,07011943,36,42,17,10,5,0,6,1,0,1,1,981,1
TI DUP,3978503433,Daniela Murillo,04051916,99,90,44,100,6,1,1,1,0,0,1,298,1
MTR,7259385648,Juan García,16011928,83,100,79,1,6,0,5,0,0,0,0,211,1
TI DUP,2211068022,Melissa González,01041982,79,54,14,38,3,1,1,0,0,0,1,875,1
HLED-WEB,3513249443,Juan Perez,21042005,6,51,93,84,2,1,1,0,1,1,0,290,1
CC DUP,5260464513,María González,13081959,25,61,26,19,6,1,1,0,0,1,1,843,0
CC REN,5017496569,Ana Martínez,22051941,37,83,79,17,6,1,6,1,1,0,1,29,1
CC DUP,9037979615,Miguel Murillo,05091940,40,2,1,46,4,1,3,0,0,1,0,527,1
NUIP,7726412480,David Hurtado,13061949,13,50,39,12,2,0,3,0,0,1,0,23,1
TI REN,9649651345,Ana Murillo,19121960,60,20,58,12,1,1,1,0,1,0,1,644,0
TI REC,5313052945,Marcela Martínez,11121926,26,22,14,79,1,1,4,0,0,1,0,318,0
TI REN,1113316588,Laura López,09101966,65,25,12,78,2,1,6,0,1,1,1,793,1
CC REC,8714304643,Carlos Cartagena,03121971,15,44,87,84,1,1,4,1,1,1,1,938,0
CC,4321162670,Laura Hurtado,04041925,96,86,21,66,3,1,3,0,0,1,1,782,1
SIC,2829048693,Marcela Rodríguez,10081975,39,51,93,99,6,1,4,0,1,1,1,48,1
CC PV,0344668229,Juan Cifuentes,13021984,34,57,53,39,3,1,5,0,0,1,0,323,0
TI REC,9005225474,Ana Murillo,25081971,56,34,41,4,4,0,6,1,0,0,0,404,1
CC REN,4978846372,Gabriela Hernández,21011945,18,29,8,76,4,1,6,0,1,0,1,994,0
HLED-WEB,7450414663,Marcela Hernández,11052002,22,70,6,61,1,1,4,1,1,1,1,347,0
HLED-WEB,9894510953,Melissa Cartagena,21051933,43,37,66,85,2,1,6,0,1,0,1,776,1
TI DUP,2370682806,Sofía Rodríguez,10101978,31,10,19,34,4,0,4,1,0,1,0,582,1
TI,7732494677,Juan López,15081995,23,95,80,84,5,0,3,0,0,0,1,369,0
TI PV,6481115362,Luis Cifuentes,04021966,49,83,13,4,1,1,6,1,1,1,0,205,0
NUIP,3621420967,Laura López,16071928,96,47,41,55,4,1,6,0,1,0,0,445,1
MTR,4193833578,Manuela Murillo,15121933,74,94,32,88,4,1,5,0,0,1,0,455,1
DCU,5654381654,Juan Cartagena,18101939,4,26,100,34,2,0,4,0,1,1,0,593,1
EIS,6064360789,Miguel González,05041934,81,58,57,40,1,0,1,0,0,0,0,206,1
TI REN,7571771953,Manuela González,27061944,99,30,16,56,4,0,6,0,1,0,1,947,1
MTR,4500091443,Manuela Cartagena,20091990,18,43,55,14,6,1,6,0,1,0,1,585,0
CC DIG,7662830588,Manuela Hernández,04031937,54,78,39,71,6,0,5,1,1,1,1,212,0
TI PV,3573917376,Carlos Castaneda,18081988,65,95,95,55,3,0,3,0,1,1,0,786,0
CC REC,2614857368,Marcela García,20081956,90,71,3,52,5,0,3,0,1,1,0,294,0
AFIS,5351536934,Carlos Martínez,12011958,13,50,60,16,4,0,6,1,1,1,0,747,0
EIS,9514279941,Miguel Castaneda,26101953,42,8,51,92,3,1,3,0,1,1,0,751,0
