tipoDocumento,numeroDocumento,nombreCompleto,fechaNacimiento,departamentoNacimiento,ciudadNacimiento,departamentoResidencia,ciudadResidencia,fondoOrigen,prePensionado,institucionPublica,condecoracion,hijosInpec,familiaPolicia,observacionDisciplinaria,numeroSemanas,declaraRenta
TI DUP,9613878968,Luis Cartagena,21111991,95,9,60,83,3,1,4,0,1,1,0,159,0
SIC,6024603575,Sofía Rodríguez,18111955,56,58,93,91,2,1,1,0,0,1,0,858,1
TI REN,9169588487,Melissa López,15051967,22,60,45,30,3,1,6,1,1,1,1,457,0
CCT,4958373794,Daniela Martínez,05091999,2,28,14,85,1,0,2,0,1,1,0,772,0
NUIP,9372955056,Sofía Perez,03031954,32,49,71,27,5,1,3,1,1,0,0,609,1
MTR,7843846300,Melissa Rodríguez,13102005,24,22,90,10,5,1,2,0,0,1,1,973,1
NUIP,7703749963,Ana Murillo,02042002,46,97,75,58,2,1,2,0,0,1,0,890,0
TI REC,5749605666,Luis Cifuentes,05051954,33,28,31,21,4,1,4,1,1,1,0,468,1
TI REC,1664054194,Ana Cartagena,08072000,45,91,30,93,3,0,1,0,1,0,0,782,0
HLED-WEB,2992115948,Laura García,20021931,2,65,47,55,2,1,5,1,1,1,1,689,0
MTR,2684196543,Ana López,25011941,66,29,61,2,1,0,6,1,0,1,0,574,1
CCT,8609350347,María González,10091944,96,38,34,98,5,1,6,0,0,0,0,853,0
CC DIG,9781506266,Carlos Martínez,12021942,24,94,70,45,2,1,3,0,0,1,0,650,1
CC PV,9307970309,Miguel Murillo,09081986,88,58,61,15,2,0,6,0,0,1,1,149,0
CC REN,5792738726,Miguel Cifuentes,02081967,46,27,92,47,3,1,5,0,1,1,0,440,1
NIP,4560897519,Sofía Hurtado,14061931,36,34,46,7,2,0,1,0,1,0,1,723,1
AFIS,8420400196,Ana Perez,08121987,53,67,51,12,4,1,4,0,1,1,1,823,1
ANI,8275258504,Daniela Martínez,08021979,29,70,88,93,3,1,5,0,0,1,1,15,0
CC DUP,6373137033,María Martínez,11051968,90,12,9,8,4,1,3,0,0,0,1,281,1
CC DIG,7335621866,Marcela Cartagena,15081947,87,29,74,39,6,0,4,0,1,1,0,6,1
TI REC,4969111850,Manuela Rodríguez,28051909,67,56,52,9,4,0,2,0,1,0,0,710,0
CC DUP,0032814052,Manuela Rodríguez,04041945,9,16,1,31,1,1,5,0,1,0,0,135,1
HLED-WEB,1114632413,Luis Castaneda,09051973,66,80,67,73,2,0,2,1,0,1,1,961,0
ABIS,9325130327,Ana Castaneda,15122009,41,1,60,19,6,1,2,1,0,1,0,992,1
AFIS,5156149042,Carlos García,27061991,30,43,83,10,2,0,6,0,0,1,0,397,1
ABIS,3932467245,Marcela Perez,11042001,56,91,49,88,4,0,6,0,0,0,1,517,1
ANI,2684457576,Ana Castaneda,22082008,19,36,23,68,5,0,5,0,0,1,1,688,1
CC PV,3288872728,Melissa Hurtado,04061959,100,74,78,55,5,0,2,0,1,0,1,479,0
CC,8598450843,Laura López,14101954,19,58,51,44,1,0,2,0,0,0,0,801,0
CCT,3139717540,Sofía Cifuentes,06101974,92,14,16,57,5,1,2,0,0,0,0,629,0
NUIP,3401110278,Ana González,07081926,64,96,5,53,6,0,3,0,0,1,0,470,0
TI PV,9861036711,Melissa Cartagena,27111994,30,46,95,100,4,1,1,1,0,1,1,198,0
CC REN,5252251239,Daniela Perez,10021977,25,29,96,24,4,1,6,1,1,0,0,114,0
CC,1897842175,María García,25121945,97,21,34,12,4,0,6,1,0,1,1,99,1
TI DUP,8285534604,Gabriela González,21071968,71,90,25,18,5,1,2,0,0,0,1,659,0
NIP,9164042116,Manuela Hurtado,24121976,44,41,93,11,6,1,3,1,0,0,0,909,1
SITAC,9497427731,Manuela Murillo,18042003,36,74,88,68,2,0,5,0,1,0,1,909,0
SITAC,7899544160,Juan Perez,05081946,64,79,31,31,6,0,5,0,1,0,1,832,0
CC REN,3673920077,Melissa García,01071971,100,65,77,11,6,0,2,0,1,0,1,85,1
AFIS,1496892512,Melissa Martínez,16061974,65,10,23,81,2,0,5,0,1,0,0,783,0
CCT,2059860549,Melissa López,25031909,24,56,79,99,5,1,6,0,0,1,1,555,0
TI REN,8351499957,David Murillo,16031984,27,53,94,14,3,1,2,0,1,1,1,595,1
CC,7811487409,Juan Perez,14061948,92,27,23,91,3,0,5,0,0,0,1,292,1
ABIS,4869295606,Manuela Hurtado,13071989,69,38,55,50,4,1,2,1,1,1,0,331,1
CC DUP,0804749804,Manuela Rodríguez,01041962,92,7,17,46,1,0,1,0,0,1,1,900,1
TI REN,7501815826,Melissa Hernández,07051952,96,81,6,72,1,0,4,0,1,1,1,972,1
TI REN,0084723886,David Hurtado,23081969,10,95,52,18,6,1,3,1,1,1,0,755,1
