tipoDocumento,numeroDocumento,nombreCompleto,fechaNacimiento,departamentoNacimiento,ciudadNacimiento,departamentoResidencia,ciudadResidencia,fondoOrigen,prePensionado,institucionPublica,condecoracion,hijosInpec,familiaPolicia,observacionDisciplinaria,numeroSemanas,declaraRenta
CC PV,1035201524,Sofía García,17121905,98,85,61,94,1,1,3,0,1,0,0,320,1
TI REC,0488048972,Gabriela Murillo,02021972,68,29,95,23,1,0,5,0,0,1,0,776,0
TI PV,7238120188,Manuela González,17091926,1,23,58,10,5,0,3,1,1,1,1,162,0
TI REC,8305381917,Sofía García,25031981,43,99,42,65,5,0,6,1,0,0,1,828,1
HLED-WEB,8377546688,Ana Martínez,21071943,20,50,82,44,2,1,1,0,1,0,0,431,0
ANI,2999222988,Ana Martínez,14022003,51,53,87,93,6,1,4,0,0,0,0,919,1
SIC,4953537084,Marcela Martínez,15121963,90,54,58,40,3,1,4,1,0,0,0,148,0
CC REC,3683982217,Luis Perez,15101947,3,11,56,100,2,0,5,0,1,0,1,331,1
CC PV,2792952749,Melissa González,07111936,51,98,54,6,4,0,1,1,0,0,0,479,0
NUIP,8552686810,Gabriela Cartagena,16042003,26,33,18,65,4,1,3,1,0,1,1,298,0
ANI,6935276281,Laura Rodríguez,14062003,62,30,14,4,5,1,5,0,1,1,0,764,0
TI REC,1370562452,Sofía González,04072005,13,42,91,46,2,1,1,1,0,0,1,375,1
CC DIG,3127100111,Manuela Murillo,07041934,23,43,73,53,2,1,6,1,0,1,1,782,0
CC DUP,8832036036,Luis Perez,26102002,89,48,74,49,4,1,4,1,0,1,0,969,0
TI DUP,5817803441,David Castaneda,21111983,74,32,61,17,5,0,6,1,1,0,1,637,0
ANI,9278501200,Sofía Murillo,26021963,2,95,89,35,6,1,1,1,0,0,1,300,0
HLED-WEB,4093199265,Luis Rodríguez,28092002,69,74,16,4,1,1,6,1,0,0,0,521,0
CC DUP,5689721106,Laura González,06111940,80,89,66,57,3,1,4,0,0,0,1,979,0
TI REN,4021210584,Sofía Cartagena,19061937,67,72,3,80,6,1,1,1,1,1,1,8,0
CC DUP,6192535489,Juan Martínez,19091930,54,45,38,96,2,1,1,0,1,0,1,68,1
ABIS,5526016970,Melissa Murillo,06051980,24,10,89,82,6,1,3,1,0,0,1,937,1
NUIP,0305587404,Luis Castaneda,12041995,62,17,60,94,4,1,5,0,1,0,1,916,1
CC PV,4825426228,David Cartagena,11051991,73,58,23,51,2,1,3,1,1,1,1,990,1
NUIP,5805157227,Melissa Rodríguez,11091938,56,2,59,96,3,1,4,1,1,0,0,917,0
TI REN,6979780780,Juan Cartagena,25051943,48,44,29,85,1,0,6,0,1,0,0,677,1
SIC,6564320687,Ana González,01112008,59,34,44,97,5,1,2,0,0,0,0,63,1
CC DUP,8673589586,Luis González,12051952,7,19,25,82,1,0,4,0,1,0,1,970,1
TI,4704806581,Manuela López,05091958,36,70,89,89,6,1,2,0,0,1,1,252,0
CC REN,6879697948,Daniela Murillo,14051993,95,13,36,21,1,1,4,1,0,0,0,870,0
TI PV,0579720191,Melissa García,23081979,94,56,56,43,6,0,4,1,1,0,0,166,0
AFIS,5993201858,Marcela Perez,20041968,30,19,15,64,1,1,6,0,1,1,0,169,0
CC REN,7462879436,Marcela Perez,14061984,99,43,79,66,2,0,3,0,1,0,0,7,0
CC REN,8042421489,Luis López,09021965,71,20,98,17,5,1,1,0,1,1,1,475,0
SITAC,9296964745,Ana Perez,26051949,4,66,21,97,2,0,1,0,1,1,0,869,0
CC,9763024501,Juan García,23071979,44,65,45,40,2,1,2,1,0,0,0,383,0
SIC,6380234355,Luis González,25031999,22,3,69,55,3,0,4,1,1,1,0,192,1
TI REC,4459246327,Ana Perez,28061962,10,26,83,93,3,1,1,0,0,1,0,442,0
TI REC,0608812288,Daniela Rodríguez,16082009,92,51,71,87,5,1,2,0,0,1,1,86,1
NIP,0586551129,David Castaneda,10071945,69,49,37,62,2,1,6,1,0,1,0,311,1
SIC,1758231965,David Perez,07091932,89,59,75,19,1,0,2,0,1,1,1,700,1
NIP,4075221431,Marcela Castaneda,02121909,1,48,24,13,3,1,4,0,0,1,0,248,1
SIC,0220903406,Melissa Murillo,13031933,11,21,26,46,2,1,5,1,1,1,1,79,1
TI DUP,7874215318,Manuela Cifuentes,26041931,62,65,72,24,6,1,1,0,1,1,1,503,0
ABIS,4854318794,María Hurtado,24031958,3,23,9,54,2,0,6,0,0,0,0,570,1
EIS,0746434517,Juan Hernández,03041952,33,73,47,14,5,1,4,0,1,1,0,294,0
NIP,9156777551,Daniela Murillo,02122009,100,99,69,31,3,1,4,1,0,0,0,742,0
TI DUP,5783647676,Gabriela López,16121936,53,96,11,25,6,1,1,1,1,1,1,46,1
CC PV,4652139828,Gabriela Hurtado,12061981,80,91,86,92,6,1,3,0,1,1,0,753,0
TI,1998502558,Ana Rodríguez,21051964,84,46,68,67,4,1,5,0,1,1,1,935,1
TI REN,5788503400,Luis Cartagena,20112004,89,82,40,56,3,1,5,1,0,0,0,269,1
TI,3214608344,Marcela Murillo,03101957,76,87,51,77,5,1,6,0,0,0,1,731,1
CC,6297938453,María Rodríguez,07081990,2,56,61,23,5,0,1,0,1,0,0,921,1
TI,3675730305,Luis Martínez,12061933,66,95,41,86,1,1,1,0,0,1,1,186,1
CC PV,1581970733,Daniela González,26051938,88,79,50,38,6,1,2,1,0,1,0,562,0
EIS,5895771858,Juan Hernández,25111970,46,34,24,100,3,1,6,0,0,0,0,227,0
TI REN,6266294567,David Rodríguez,11031984,70,68,55,80,4,0,1,0,0,0,0,978,0
HLED-WEB,2392960753,Carlos González,07112001,94,48,44,81,2,0,5,0,0,1,1,945,0
ABIS,2350379084,María Murillo,23031956,47,57,96,17,6,0,6,0,0,1,1,335,1
MTR,4127126076,María Murillo,22121960,72,100,62,26,3,1,4,0,1,1,0,127,1
ANI,2537226127,Sofía Perez,23121943,99,53,11,12,4,0,3,1,0,0,0,539,0
CCT,5084532037,David Cifuentes,03091968,12,48,19,29,6,0,5,0,0,0,1,188,1
TI REC,3765367887,María Murillo,14091959,91,78,69,73,5,0,6,1,0,1,0,696,1
CC,5879903488,Miguel Hurtado,26061938,6,4,53,76,1,0,4,0,1,1,1,16,0
CC,6974957526,Manuela Perez,06101928,21,34,4,37,2,1,1,1,0,1,1,58,0
CCT,6267673527,Miguel Rodríguez,04101985,1,57,51,62,2,0,1,1,1,1,1,126,0
