tipoDocumento,numeroDocumento,nombreCompleto,fechaNacimiento,departamentoNacimiento,ciudadNacimiento,departamentoResidencia,ciudadResidencia,fondoOrigen,prePensionado,institucionPublica,condecoracion,hijosInpec,familiaPolicia,observacionDisciplinaria,numeroSemanas,declaraRenta
ABIS,0329770892,Marcela González,21051985,74,51,64,28,3,1,5,0,1,1,0,34,1
TI DUP,5558594875,Luis Hurtado,03011966,48,65,28,35,5,1,4,1,0,0,0,531,1
NUIP,2170773323,Melissa Hurtado,28101964,74,99,87,68,4,0,4,1,1,1,0,426,0
CCT,8586282870,Gabriela Martínez,16101987,26,56,62,21,4,1,3,0,1,0,1,105,1
NUIP,1154119129,Gabriela Hurtado,25061947,92,50,28,31,1,0,4,1,0,0,0,911,0
MTR,4320726001,Miguel Perez,01091925,44,71,2,59,5,1,4,1,0,0,1,369,0
TI,9669341722,Daniela Cifuentes,09061998,20,48,27,76,5,1,6,0,1,1,1,50,0
NIP,4453000784,Ana Hurtado,03051932,17,70,27,79,1,0,1,1,1,0,0,644,0
DCU,0833929980,David Martínez,12071936,96,96,49,98,1,0,3,0,1,1,0,530,1
SIC,9314698766,Marcela Rodríguez,28061974,35,41,23,10,6,1,5,0,1,0,0,418,0
CC DUP,5321270167,Laura Hernández,25122021,55,24,93,98,2,0,4,1,1,1,1,253,1
AFIS,3619999383,Gabriela Castaneda,24081965,32,60,47,29,2,0,3,0,0,1,0,761,1
CCT,1616346415,Melissa Perez,17061967,27,68,50,77,1,1,5,1,1,1,0,348,1
CCT,8099152310,María Rodríguez,17011972,88,41,44,36,2,1,2,0,1,1,1,401,1
CCT,3815400927,Daniela Murillo,08011997,75,48,75,35,1,1,6,0,1,1,0,66,1
AFIS,2838013410,Marcela Cartagena,23091985,41,97,52,92,4,0,3,0,1,1,0,607,0
AFIS,0097074365,Sofía Cartagena,15041969,97,97,83,45,1,1,4,1,0,1,0,782,1
HLED-WEB,6044831957,Manuela Martínez,20111974,51,6,32,21,3,1,4,0,0,0,1,1000,0
