tipoDocumento,numeroDocumento,nombreCompleto,fechaNacimiento,departamentoNacimiento,ciudadNacimiento,departamentoResidencia,ciudadResidencia,fondoOrigen,prePensionado,institucionPublica,condecoracion,hijosInpec,familiaPolicia,observacionDisciplinaria,numeroSemanas,declaraRenta
CC REN,1655453623,Carlos Castaneda,06042005,99,6,17,56,2,1,3,0,1,0,0,934,1
CC PV,8963001246,Marcela García,16021925,2,86,42,68,3,0,3,1,1,1,0,208,1
NUIP,1131385942,David Murillo,08061973,22,32,72,70,1,1,3,0,1,0,1,435,0
CC REN,8415566266,Sofía Castaneda,10121977,33,63,80,63,6,0,2,0,0,1,0,887,1
TI PV,1953613236,María Hernández,25111953,94,19,37,75,6,1,5,0,0,0,0,535,1
MTR,0681277362,Juan Martínez,10031972,91,16,88,7,2,0,2,0,0,1,1,733,1
NUIP,5976633505,Carlos Cartagena,21081936,41,81,74,21,2,0,3,0,1,0,1,765,1
TI REC,3847526920,David Murillo,28051962,84,4,47,8,3,0,6,1,0,1,1,83,1
TI DUP,3215681364,David López,26121962,88,15,45,99,1,0,3,0,0,0,0,378,1
CC DIG,3289942270,Ana Hurtado,18051942,91,16,35,60,2,1,4,0,1,1,1,668,1
HLED-WEB,3898164560,Miguel Murillo,12121958,7,77,8,32,6,1,6,0,1,1,0,123,1
SIC,7693742129,David González,15061971,39,85,88,46,5,0,3,0,1,1,0,243,1
DCU,6925697284,Laura Castaneda,19081979,60,4,65,86,3,1,4,0,0,1,0,769,0
MTR,4964338049,Gabriela González,05091924,69,45,58,51,6,1,6,1,1,0,1,928,0
NIP,7254967645,Miguel González,13031948,1,36,75,91,1,0,4,0,0,1,0,880,0
NUIP,1784780198,Daniela Cifuentes,03071935,49,86,33,98,5,1,3,1,1,0,1,890,1
SITAC,1576568627,Laura López,14062009,44,11,36,88,1,0,4,0,0,0,0,737,0
HLED-WEB,2731864326,Manuela Cifuentes,18121959,92,7,56,51,2,1,1,0,1,0,1,360,1
