tipoDocumento,numeroDocumento,nombreCompleto,fechaNacimiento,departamentoNacimiento,ciudadNacimiento,departamentoResidencia,ciudadResidencia,fondoOrigen,prePensionado,institucionPublica,condecoracion,hijosInpec,familiaPolicia,observacionDisciplinaria,numeroSemanas,declaraRenta
NIP,8829610046,Marcela García,04031913,45,43,16,74,4,1,2,0,0,1,0,194,0
CC REN,4188898849,Juan Cartagena,12071928,74,24,58,37,6,1,3,1,0,1,1,936,1
HLED-WEB,8490017348,Luis Perez,04102002,82,73,49,9,2,1,1,0,0,1,1,775,1
MTR,7610409607,Juan Castaneda,12101941,51,77,52,17,2,1,5,0,1,1,1,602,1
CC PV,8241553310,Manuela Cifuentes,05121967,10,8,91,58,2,1,3,1,0,0,0,889,1
TI PV,1119786192,Daniela Castaneda,12021952,73,85,60,77,4,1,2,1,1,1,1,975,0
ANI,2345422662,Ana García,18091935,2,41,53,5,5,0,1,0,1,1,1,689,1
AFIS,9140209145,Marcela Murillo,19061980,75,46,15,68,2,0,6,0,1,1,1,190,1
EIS,2352209630,Carlos Murillo,12081963,25,40,88,61,4,1,2,0,1,0,0,71,1
CC DUP,1832209530,Manuela Murillo,02121938,20,38,28,92,4,1,3,0,0,1,0,571,0
CC DUP,2880990942,Marcela Castaneda,18092022,30,76,83,61,2,1,5,0,0,1,1,863,1
TI REN,1958290572,Juan González,12101969,17,52,32,33,1,1,2,1,0,0,1,514,0
MTR,4059730653,David Castaneda,14021947,95,1,78,31,5,0,4,0,0,1,1,873,1
AFIS,7953503240,Miguel Rodríguez,11041931,98,37,36,9,1,0,6,0,0,0,1,453,1
ABIS,8025894730,Ana Castaneda,01021999,47,2,89,95,1,0,4,1,1,0,0,610,0
CC REC,1684905526,Sofía Perez,04061933,64,26,60,1,2,0,5,1,0,0,0,670,0
CC REN,3742928763,Marcela Cartagena,24022007,6,51,23,49,4,0,5,1,0,0,0,695,1
ABIS,9131991679,Sofía López,17091928,9,42,4,28,4,0,5,1,1,1,1,918,1
MTR,6986832174,Melissa González,16071938,94,27,35,27,4,1,5,1,0,0,1,243,1
ABIS,3734215254,Carlos Perez,17081979,39,2,43,95,4,1,1,0,0,1,0,65,1
NIP,7333988502,Manuela González,16121943,50,87,58,22,3,0,2,1,0,1,1,82,0
TI REC,1754413356,Manuela Cartagena,11121993,7,7,65,90,1,0,6,0,0,1,1,676,0
CC REC,0551271662,María Rodríguez,23111994,65,31,19,16,4,1,6,1,0,1,1,584,0
CC,5976272015,David Cartagena,28121953,69,90,40,76,2,1,4,1,0,0,0,337,1
ANI,6067080865,Miguel Castaneda,26111991,68,43,39,90,2,1,2,1,0,1,0,865,0
TI REC,4166047536,Gabriela García,08011965,29,11,63,66,5,1,6,0,0,0,1,283,1
HLED-WEB,2552565929,María García,28092003,31,3,14,76,2,1,5,0,1,0,0,699,0
ABIS,0127486427,Marcela Rodríguez,10121949,35,76,68,39,4,0,4,0,0,0,1,683,0
HLED-WEB,7405459095,Sofía Hurtado,09071940,28,76,59,64,2,1,6,1,1,1,1,319,1
ABIS,9317653519,Juan Hurtado,19081934,84,28,23,42,5,0,3,1,1,1,0,177,0
ANI,2332654869,Sofía Martínez,16111992,46,53,37,13,4,1,6,0,0,0,0,552,0
CC DUP,4748747643,Daniela Cartagena,18111969,75,82,54,98,4,0,3,0,1,1,0,333,1
CC DIG,5502621487,David Cifuentes,03111989,43,3,7,82,2,0,5,1,0,1,1,731,1
AFIS,2495451953,Melissa López,01051937,32,78,3,68,3,1,5,0,1,0,0,361,0
ABIS,8215799385,Manuela Perez,10111962,84,8,92,43,6,1,2,0,0,0,1,835,1
TI,8024282644,María Cifuentes,20061970,54,35,54,66,1,0,4,1,0,0,1,704,1
TI PV,4594589574,Melissa Hernández,22011988,29,21,79,38,6,0,6,0,1,1,0,387,1
CCT,2747427756,Marcela González,20051995,100,75,70,50,4,0,4,0,1,1,1,632,0
HLED-WEB,9168610374,Daniela Hurtado,25121944,6,36,40,28,5,1,4,0,0,0,1,357,1
CC DIG,1582727119,Sofía Rodríguez,27111996,13,79,8,88,2,1,5,1,1,0,0,946,0
CC DUP,9863524621,Sofía López,13081933,67,72,84,26,5,1,1,0,1,1,0,982,0
TI REC,6620486017,Marcela Cartagena,15041924,79,20,96,1,5,1,6,1,1,1,1,125,1
EIS,0338570746,Ana López,14041980,14,78,48,58,2,1,6,0,0,0,0,153,0
CC PV,2520991354,David Perez,20071966,56,44,41,56,4,1,2,0,0,1,1,688,0
MTR,9667697486,Carlos Rodríguez,07011940,41,22,3,20,3,1,1,1,1,0,1,142,0
TI REC,0205421964,Luis García,11122008,71,70,50,65,5,1,3,1,0,0,1,26,1
TI REN,6989532717,Sofía González,19061981,29,15,66,93,6,0,3,0,1,1,0,959,0
NIP,4431493595,Luis Perez,14111999,71,44,14,27,2,1,5,1,1,1,0,323,0
CC DUP,3914114326,David Martínez,11072009,64,91,18,1,4,1,5,0,1,1,1,774,0
MTR,9224964230,Ana Cartagena,21101969,44,90,35,41,4,0,4,1,1,0,1,760,0
CCT,1511547474,David González,16081925,61,100,88,57,1,1,3,1,0,1,0,573,1
TI REN,2292395102,Manuela Cartagena,26041933,35,77,34,78,1,1,5,1,1,0,1,209,1
CC REN,6793274150,Daniela López,25091972,95,40,37,80,2,1,2,1,1,1,1,453,1
ANI,9081443245,Carlos Martínez,16091998,80,11,80,34,6,1,4,0,0,0,0,576,1
TI,7042792476,Melissa Murillo,11071987,56,38,82,23,2,1,6,1,1,0,0,445,0
ANI,6484333104,Luis López,25071997,34,45,45,33,1,0,6,1,1,1,0,691,1
EIS,5957836257,María Cifuentes,04011930,1,19,22,80,4,1,6,0,1,1,0,264,1
TI DUP,6177868175,Sofía Hurtado,27092002,73,86,30,67,1,0,4,0,0,0,0,590,1
HLED-WEB,9372481403,Carlos Rodríguez,06021965,73,52,4,44,1,0,3,0,0,0,0,639,1
NIP,0009145643,Carlos Hernández,26071946,67,1,29,47,5,0,5,0,0,1,1,966,0
CC PV,7637178180,Sofía Castaneda,06111977,54,27,46,44,6,1,5,1,1,1,1,181,1
TI DUP,1776141286,Miguel Martínez,07031937,39,97,59,85,2,1,2,1,1,0,0,87,1
ABIS,1030870133,Juan Murillo,21021979,9,18,64,98,4,0,2,0,0,1,0,747,0
TI REN,7087082700,María Castaneda,23031961,33,57,9,3,1,1,6,1,1,0,0,106,0
HLED-WEB,6539309313,Juan García,08011953,6,93,99,86,5,1,5,1,1,0,0,594,1
EIS,4689403018,Luis Martínez,26071954,25,37,58,53,2,1,3,1,1,0,0,98,0
DCU,7818182267,Daniela Perez,17041963,59,72,52,16,5,0,3,0,1,1,0,3,1
CC REC,6860110689,Laura Cartagena,12051928,18,44,45,20,2,0,1,1,1,0,1,543,0
CC DUP,0782770075,Luis Cartagena,15021947,87,95,23,95,5,0,5,1,0,1,1,929,1
SIC,0178236256,Carlos Cartagena,07011925,75,70,88,90,4,1,1,1,1,0,0,341,1
TI REC,4143167663,Ana Castaneda,13022023,34,96,67,54,4,1,2,0,0,0,0,308,0
CC,0914856126,Laura Hurtado,17021950,89,73,54,27,2,1,1,0,0,1,0,159,1
CCT,1335240225,María Hurtado,05102005,36,73,15,90,1,0,4,1,0,0,0,182,0
SIC,5856038881,María Rodríguez,10091946,18,56,80,67,1,0,6,1,1,1,0,445,1
NUIP,6677468701,Luis Perez,07071934,71,1,19,42,1,0,1,1,1,0,1,496,1
DCU,0237074975,Daniela López,17021958,85,97,36,29,2,1,3,1,1,0,0,526,1
SIC,4426268298,Luis Rodríguez,25041943,84,87,70,72,5,1,2,1,0,1,0,382,0
TI,8079327405,Luis González,16021995,13,68,77,11,6,0,2,1,1,1,1,720,1
DCU,2914891159,Miguel Perez,12021931,2,30,31,26,4,0,5,0,0,0,0,233,1
NUIP,2482164481,Sofía Perez,15071927,90,62,2,65,2,0,2,1,1,1,1,517,1
SITAC,1994866678,María García,19071965,33,23,5,23,5,1,1,0,1,1,0,382,0
CC REN,6849459543,Daniela González,08021998,91,29,48,78,3,0,3,0,1,0,1,286,1
CC REC,0818711965,Luis Hurtado,22101999,2,20,16,19,5,0,5,0,0,1,0,372,0
ANI,7027184137,Daniela Cartagena,06021937,18,93,46,60,2,0,1,0,1,1,0,829,1
TI REC,3794572074,Luis López,07112005,32,8,95,35,2,0,5,0,1,1,0,222,0
TI,3090736283,Laura García,26091942,22,22,25,87,6,1,1,0,0,0,1,299,0
SIC,4488077912,Sofía Hurtado,11071977,33,76,45,78,4,0,5,0,0,0,1,272,1
SIC,4530690918,Marcela Murillo,07111994,67,21,37,39,5,0,2,0,0,0,1,744,1
TI REN,2485612004,Daniela Murillo,20041970,18,19,82,27,6,1,5,1,1,1,1,792,0
CC PV,5869725058,David González,05081932,39,69,100,52,2,1,3,1,1,1,0,417,0
TI PV,4013009627,Marcela Castaneda,15101981,35,7,12,6,6,0,6,0,1,1,1,513,0
TI REN,3791238851,Marcela Cifuentes,22111935,72,80,2,31,1,0,5,0,0,0,1,874,0
ANI,5899234003,Miguel Rodríguez,05101997,46,82,69,96,2,1,4,0,0,0,0,834,1
CC PV,4080375709,Daniela Castaneda,05051946,60,13,10,50,6,1,6,0,0,1,0,681,1
CCT,3764669438,Melissa Hernández,01031928,23,100,88,69,2,1,2,0,1,0,0,190,1
NIP,9963994714,Ana López,18041999,61,13,55,11,1,0,1,1,1,0,0,510,0
TI PV,9613418572,Ana Hernández,01081991,2,87,6,36,5,0,5,1,1,1,0,195,1
TI REC,4742431750,Miguel López,23051934,68,14,24,46,6,0,4,0,0,0,1,354,1
CC REC,0003096883,Daniela López,03121931,31,20,69,80,2,1,4,1,1,0,1,251,1
DCU,0212390056,Miguel Cartagena,28011962,25,44,40,11,6,0,6,1,0,0,0,781,0
