tipoDocumento,numeroDocumento,nombreCompleto,fechaNacimiento,departamentoNacimiento,ciudadNacimiento,departamentoResidencia,ciudadResidencia,fondoOrigen,prePensionado,institucionPublica,condecoracion,hijosInpec,familiaPolicia,observacionDisciplinaria,numeroSemanas,declaraRenta
CC DUP,4003199063,Carlos González,19081934,76,19,11,31,1,1,6,0,0,1,1,618,0
NUIP,2091587705,Marcela García,03071924,10,85,64,30,2,0,5,0,1,1,1,233,0
TI REN,6792144918,Laura García,05011951,58,92,73,65,5,1,4,0,0,1,0,673,0
MTR,1100409175,Carlos Cifuentes,16061931,56,4,2,9,4,1,5,1,1,0,1,314,0
ABIS,5490849560,Carlos Hurtado,14111951,54,12,91,62,3,0,1,1,0,0,1,633,0
TI PV,7351618678,Melissa García,03021988,2,50,46,34,6,1,6,0,1,0,1,774,0
DCU,2439114972,Miguel Rodríguez,19011941,61,3,2,68,1,0,4,1,1,1,0,147,1
CC,7962195040,María Castaneda,18101960,71,100,37,24,2,0,5,1,0,1,0,522,1
NUIP,4382106179,Daniela Hernández,22091972,49,90,44,24,4,1,5,0,0,1,1,114,1
TI DUP,4743611845,Carlos Hurtado,20031931,63,49,49,91,1,1,2,1,0,0,1,535,0
NUIP,4647012755,Manuela Martínez,04012009,14,14,10,57,2,0,5,1,0,0,1,970,1
TI REC,5598107962,Ana Hernández,23091927,11,82,45,57,5,0,3,0,0,1,0,992,1
ANI,3118621579,Gabriela Hernández,17031980,9,71,16,16,6,1,1,0,0,0,1,852,0
CC,0600201983,Ana Perez,09121976,35,29,28,79,4,1,4,1,1,1,1,40,0
CC DUP,8108886758,Marcela Perez,24122004,4,92,23,52,2,1,5,0,1,1,0,380,0
HLED-WEB,4466712961,Luis García,14111947,17,9,10,21,4,1,4,1,0,1,1,160,1
TI PV,1710347226,Marcela Rodríguez,03121942,25,39,35,26,3,1,3,1,0,0,0,791,1
TI REN,1415168186,David González,17121981,80,52,48,28,4,1,2,1,1,0,1,18,0
SITAC,2076442812,Gabriela García,12011944,66,11,67,59,5,0,6,1,1,1,0,564,0
CC DUP,3509602333,Carlos Perez,09102002,86,15,88,51,5,1,3,0,0,1,1,916,1
CC PV,6152644110,Gabriela Cartagena,21081992,16,55,98,78,4,1,2,1,1,1,1,898,0
ABIS,8109692587,María Cifuentes,25011965,47,23,45,16,4,0,3,1,0,0,0,403,1
CC PV,5213849027,Gabriela Cartagena,23081969,60,47,62,70,5,1,2,0,1,1,0,819,1
CC DUP,4350005570,María González,04101953,100,92,42,53,1,1,3,1,0,1,1,276,1
CC REC,1938186990,Juan Rodríguez,27111964,56,70,53,54,5,0,6,0,0,1,1,926,1
NUIP,8932607413,Gabriela Cifuentes,24011943,17,38,16,89,3,1,4,0,0,1,1,769,1
CCT,4058114580,Juan López,11031925,62,33,18,5,1,0,5,1,1,1,1,881,0
TI REN,1908598885,Juan Cartagena,18071977,40,62,29,95,4,0,5,1,1,0,1,285,0
ANI,0322572742,Marcela Martínez,24021977,46,63,37,25,4,0,6,0,1,1,0,580,1
CC PV,4208219660,Marcela García,16111945,57,63,54,19,4,0,4,1,1,0,1,373,0
ABIS,1840178840,David Rodríguez,18111981,26,82,40,42,3,1,6,0,0,0,0,790,0
DCU,2825708112,Carlos Martínez,08081975,69,74,86,53,6,0,3,1,1,0,1,954,0
CC DUP,9247477121,Luis Murillo,12041972,57,60,12,21,3,0,2,1,1,1,1,246,1
NIP,4839945537,Luis Perez,25021940,92,68,71,50,5,0,1,1,1,1,0,83,1
SITAC,7803866089,Manuela Perez,17101969,37,24,36,76,1,0,6,1,1,1,1,66,1
MTR,2690514087,Gabriela Hurtado,14111962,17,99,37,100,5,1,1,0,0,0,0,966,0
NUIP,5469262497,Daniela Martínez,06031951,12,96,98,59,1,0,2,1,0,0,0,949,1
AFIS,2765488334,Miguel García,03071971,71,78,27,4,6,0,5,0,1,0,1,550,1
TI REN,9641362013,Carlos Castaneda,24071927,37,4,82,80,6,0,5,0,0,1,1,93,1
NIP,2907187806,Melissa Castaneda,04101991,73,8,21,73,1,1,6,1,1,0,0,747,0
TI REN,6099750693,Daniela Hurtado,13061922,30,12,5,25,5,1,1,1,0,1,1,158,0
TI PV,0305557367,Melissa Cartagena,21091951,92,65,58,52,4,0,5,0,0,0,0,514,0
SITAC,4531050521,María Cartagena,27081926,49,74,8,19,4,1,5,1,0,0,0,45,1
EIS,3433979287,Daniela Hurtado,02101994,96,11,61,89,5,1,5,1,1,0,0,452,0
CC REC,0901803220,Ana Cifuentes,18032005,43,96,46,74,1,0,6,0,0,0,0,865,1
MTR,6119621703,Juan Murillo,25101965,48,97,79,14,5,1,6,1,1,1,1,579,0
