tipoDocumento,numeroDocumento,nombreCompleto,fechaNacimiento,departamentoNacimiento,ciudadNacimiento,departamentoResidencia,ciudadResidencia,fondoOrigen,prePensionado,institucionPublica,condecoracion,hijosInpec,familiaPolicia,observacionDisciplinaria,numeroSemanas,declaraRenta
CC REN,8204383991,Luis Murillo,28051920,35,72,10,78,4,0,6,1,0,0,0,384,1
CC DUP,5616949426,Miguel Murillo,22101937,41,50,22,18,2,0,4,0,0,1,0,605,1
TI PV,2878603925,Sofía García,09011965,16,54,62,50,5,1,2,1,0,0,0,150,0
CC PV,5226667374,Ana Cifuentes,05081956,57,23,73,2,3,1,6,0,0,1,1,804,1
HLED-WEB,3509110480,Gabriela Perez,03112001,93,84,85,24,6,1,4,1,1,1,0,899,1
DCU,6139792934,Sofía García,23091940,62,9,11,46,1,1,2,0,0,1,0,146,1
ANI,5143123379,Juan López,10121926,63,36,50,61,2,1,6,1,1,0,0,850,0
ANI,1891396924,Carlos López,11041996,25,91,70,50,6,1,1,0,1,0,1,312,1
EIS,4279039228,Carlos Castaneda,18121943,25,72,51,43,3,0,6,1,1,1,1,458,0
SIC,6397981123,Sofía López,28091974,96,37,44,32,4,0,5,0,1,0,0,848,1
CC DUP,2256964367,Laura Rodríguez,28101985,69,68,30,40,2,0,4,0,1,1,1,813,1
CC DUP,2251624782,Carlos Murillo,01061983,99,73,31,67,3,0,4,0,1,1,1,773,0
CC REC,8263134537,Gabriela Cifuentes,23011999,72,68,10,62,6,0,6,0,1,0,1,65,1
EIS,4275059758,Miguel García,19031957,86,69,23,45,5,0,1,1,1,1,1,543,1
TI,1314806841,Carlos Murillo,17121977,41,37,76,55,5,1,5,1,0,0,0,703,0
TI,4366693807,Miguel López,23051982,78,74,62,24,6,0,4,1,1,0,0,289,1
CC,7660734985,María Hernández,26061950,28,89,71,28,2,0,4,1,1,0,0,724,0
ABIS,2682901882,Manuela García,11091930,85,66,17,88,5,1,2,1,0,1,1,20,1
SITAC,4918936912,Manuela Hurtado,25041988,92,91,62,19,4,1,3,1,1,1,1,629,0
CC DIG,0521314696,Marcela Rodríguez,22031951,58,12,67,97,5,1,1,0,1,0,1,607,1
CCT,6364634706,Manuela Cifuentes,08082022,13,92,10,51,5,0,3,1,1,1,0,107,1
ABIS,6862161190,Carlos Perez,20041936,50,98,81,76,5,0,6,0,0,1,1,138,0
TI PV,1472137672,Daniela López,27071958,73,3,12,52,6,0,5,1,0,0,0,764,1
NIP,2100016498,David Murillo,24071946,92,10,3,79,3,1,2,1,1,0,0,499,1
CCT,3439447384,Marcela Castaneda,14081938,69,2,25,99,2,1,4,0,1,0,0,526,0
ANI,7899018573,Marcela Martínez,02091959,91,29,71,62,2,1,6,1,1,0,0,650,1
NUIP,2807472175,Juan Cartagena,20061979,94,17,55,4,3,1,2,0,1,1,1,634,1
DCU,5205548891,Marcela Hurtado,16031970,44,46,87,75,4,1,6,0,0,1,1,654,1
SITAC,0068058612,María Castaneda,18071940,16,4,86,7,1,0,2,1,0,0,0,57,0
CC DIG,3436938871,Manuela García,09061974,77,8,20,80,1,0,6,0,1,0,0,239,1
ANI,4525948478,Manuela Murillo,04062001,100,48,56,35,6,0,5,0,0,1,1,344,0
HLED-WEB,9872756115,Laura García,18091938,15,81,90,51,1,0,4,1,1,1,1,893,1
HLED-WEB,6310373563,Marcela González,01041992,27,7,9,81,6,1,6,1,0,0,1,165,1
CCT,8285771408,Juan Cartagena,15021986,33,5,86,16,2,0,1,1,0,1,1,505,1
CC REN,9985467383,Sofía García,17031944,62,60,2,58,2,0,4,1,1,0,1,477,1
TI DUP,9616184982,David Perez,26021936,34,41,41,26,3,0,3,1,1,1,1,507,1
CC DIG,6653755618,Melissa Rodríguez,22071942,19,58,50,82,3,1,2,1,0,0,0,432,1
CC,2458439135,María Perez,16021968,94,6,87,90,6,0,5,0,0,1,1,778,1
HLED-WEB,6177740064,Gabriela Castaneda,21061988,47,20,86,100,3,1,2,0,0,0,0,19,0
NIP,2089415600,Manuela Cartagena,28121971,92,61,52,33,6,1,2,0,0,1,0,773,0
DCU,3727267345,Daniela Hurtado,23111983,83,95,93,45,5,0,3,0,1,0,1,83,0
TI DUP,0328790685,Marcela Perez,14041931,10,66,8,37,1,0,3,1,1,0,0,342,0
CC,3992494839,David Martínez,10081948,73,81,87,4,2,0,5,1,0,0,1,350,1
CC DUP,1793346780,Manuela Cartagena,03011992,13,35,70,67,3,0,2,1,1,1,1,149,1
CCT,6796593993,Manuela Perez,15071939,34,15,58,42,4,1,4,0,0,1,1,191,1
TI REN,0003551287,Marcela García,13011975,1,10,92,37,3,1,1,1,1,1,1,125,1
TI REC,5393196713,Juan González,21111985,83,72,82,18,6,1,6,0,1,1,1,535,1
ANI,9049751311,Sofía García,28061927,11,59,9,19,2,0,3,0,0,1,1,944,1
TI,4517256820,Manuela González,02072006,91,18,92,65,5,1,5,1,0,0,1,178,0
TI PV,6013359460,Marcela Perez,05031997,63,26,69,62,3,0,5,0,0,1,0,644,0
SITAC,1581043975,María Cartagena,20121919,36,5,9,100,5,1,2,1,1,0,0,956,0
ABIS,8520439225,Ana Murillo,14011947,54,50,48,33,6,1,5,1,1,0,0,594,0
TI REN,2887842552,Sofía López,25012000,2,8,93,49,3,1,5,0,0,0,1,972,0
MTR,9259136729,María Martínez,28121984,85,15,55,77,6,0,1,1,0,0,0,584,1
AFIS,4562175094,David Martínez,26031964,75,78,41,72,2,0,2,0,0,1,1,729,1
CC REN,3149992294,Marcela Cifuentes,13041968,35,68,2,78,5,1,4,1,1,0,1,720,0
AFIS,3571192129,Miguel Rodríguez,14081980,20,63,20,71,4,1,6,1,0,0,0,377,1
CC PV,5093891578,Melissa Castaneda,04071924,72,9,4,68,2,1,5,1,1,0,0,571,0
ANI,9212921231,Luis Murillo,14071998,54,83,95,89,6,1,1,1,0,1,1,295,1
CCT,2098978987,Daniela Castaneda,13061987,85,15,93,97,3,1,6,0,0,0,1,765,1
CC REN,4623306556,Sofía Cartagena,24081989,24,14,41,76,1,0,1,1,0,1,1,154,1
TI REC,0193948614,Sofía Cifuentes,17122004,31,78,61,52,4,1,1,1,1,1,0,288,1
ANI,3679142652,Daniela Castaneda,08021940,22,74,30,52,3,1,6,1,0,0,1,759,1
