tipoDocumento,numeroDocumento,nombreCompleto,fechaNacimiento,departamentoNacimiento,ciudadNacimiento,departamentoResidencia,ciudadResidencia,fondoOrigen,prePensionado,institucionPublica,condecoracion,hijosInpec,familiaPolicia,observacionDisciplinaria,numeroSemanas,declaraRenta
AFIS,3064669669,Carlos López,23092007,57,15,66,20,4,1,4,0,1,1,1,625,1
DCU,2602272064,Gabriela Rodríguez,24071947,6,6,19,35,2,1,5,0,1,1,1,554,0
MTR,8951767991,Daniela Castaneda,27041978,100,33,24,15,4,1,4,0,1,1,1,674,0
HLED-WEB,7434316743,Juan Perez,06091990,63,93,21,94,1,0,4,1,1,1,0,313,1
SIC,9790466011,Marcela Rodríguez,02121977,90,74,98,24,1,0,6,1,0,1,0,479,0
SITAC,9289130156,María García,13111925,70,41,50,67,3,1,4,0,0,0,0,701,0
HLED-WEB,3763168770,Daniela García,19112004,81,35,8,3,3,0,1,1,0,1,1,337,1
CC,2431870712,Ana López,10042001,47,43,83,74,3,1,3,0,1,0,1,308,0
TI DUP,8551085432,Luis Cartagena,22081964,51,46,48,34,6,0,3,0,1,0,0,708,1
EIS,4494725914,Daniela García,08091968,44,90,2,6,5,0,4,1,0,0,1,480,0
SIC,1873013490,Miguel López,11012023,36,79,99,86,3,1,1,1,1,0,0,476,1
CC,1931127863,Melissa Murillo,17091948,48,5,79,38,5,1,6,1,1,1,0,278,0
TI REN,7627379727,María Rodríguez,23021935,4,1,33,11,4,0,5,1,1,1,1,434,1
EIS,3043679143,Daniela Cifuentes,09051961,16,50,47,35,2,0,5,1,1,1,0,444,0
TI PV,4586069986,Sofía Castaneda,10112000,21,1,3,57,3,0,1,1,0,1,1,19,1
AFIS,6671265115,Gabriela Hernández,13121983,37,84,96,29,2,0,2,0,0,1,0,798,0
ABIS,2305322382,Marcela Hernández,09091932,64,85,74,52,2,0,4,1,1,0,1,327,0
TI DUP,2181540216,Luis López,03111937,17,94,59,13,4,1,1,0,1,0,1,110,1
CC PV,2634135645,Laura González,19071954,50,37,26,97,3,0,6,1,0,1,0,839,0
NUIP,6877671850,Sofía Hurtado,28051924,8,33,25,51,1,0,3,0,1,1,1,517,0
CC REC,2001662601,Laura Castaneda,15021926,33,68,6,17,6,0,1,1,1,1,1,642,1
CC REN,0646189128,María Perez,08041957,96,55,28,76,3,1,6,0,0,0,0,543,1
SITAC,6621129787,Daniela Perez,04051971,13,55,59,42,1,0,5,0,0,0,0,654,0
DCU,8985873577,Juan López,15041948,43,24,61,64,6,0,3,1,1,1,0,242,0
TI,1244737847,Ana Rodríguez,01021950,22,59,21,13,5,0,1,0,1,1,0,166,1
CC PV,0996650916,David Murillo,04121935,82,76,22,94,4,1,1,0,1,0,0,29,1
TI DUP,3007189106,Gabriela Perez,13061983,8,8,30,67,3,1,6,1,0,1,1,563,0
AFIS,1376222473,Marcela Castaneda,23061944,9,95,40,12,1,1,6,1,0,1,1,985,0
SIC,8296712311,Melissa Hernández,04091938,51,84,54,73,6,1,5,0,1,0,0,183,0
CC DUP,1846482655,Miguel Perez,06101930,94,33,95,95,5,0,4,1,0,1,1,120,1
TI REC,2050819150,Gabriela Cifuentes,04071977,35,20,37,59,5,1,3,1,0,0,1,816,0
DCU,1293068348,Carlos Hurtado,07081931,41,32,54,75,1,0,6,1,1,1,1,762,0
SITAC,7251556582,Sofía López,26121970,39,48,64,30,4,0,2,0,1,0,0,871,0
CCT,6226331689,Sofía Martínez,13051956,36,81,88,1,3,0,6,0,0,0,1,904,0
CC,2385217317,Miguel Perez,27081953,35,51,19,49,2,1,3,0,0,0,0,290,0
MTR,5686940594,Manuela Cartagena,16051999,6,33,25,15,4,1,6,0,0,1,1,759,1
ABIS,2281774744,Daniela Castaneda,15071934,64,92,91,71,2,1,1,0,1,1,1,99,0
AFIS,6268408181,David González,07112003,93,1,98,66,2,1,5,1,0,1,1,395,1
EIS,0907770938,Manuela Murillo,09052002,36,62,56,1,3,1,5,1,0,0,0,607,0
TI REN,1306334451,Marcela Hernández,20071976,52,69,55,99,1,0,2,1,1,0,1,919,1
CC DUP,7684190775,Ana Castaneda,15081900,29,91,74,13,4,1,3,1,1,1,1,783,1
CCT,1439266851,Carlos Hurtado,22042008,52,83,85,10,5,1,6,0,0,0,1,819,0
TI,2139236337,Sofía García,18031988,51,75,59,51,1,1,1,0,1,0,1,670,0
CC DIG,1401915590,David Rodríguez,05012001,62,40,23,79,5,0,1,0,0,0,1,935,1
CC DUP,4441415581,Miguel Perez,10082007,65,77,33,22,1,0,6,1,0,1,1,171,0
NIP,9374769966,Miguel Cifuentes,23041942,93,21,15,57,3,0,5,0,0,0,1,637,0
TI DUP,9992138827,Gabriela Martínez,05091973,99,57,57,82,3,0,1,0,1,0,1,763,1
NIP,2226961742,Luis Cartagena,06041998,29,64,38,90,1,1,3,1,1,1,1,935,0
NUIP,6626686561,Ana Perez,19031945,97,4,4,52,6,1,4,1,1,0,0,768,0
TI,9802188207,Miguel Hernández,04111938,13,50,96,65,2,1,4,1,0,1,0,150,1
