tipoDocumento,numeroDocumento,nombreCompleto,fechaNacimiento,departamentoNacimiento,ciudadNacimiento,departamentoResidencia,ciudadResidencia,fondoOrigen,prePensionado,institucionPublica,condecoracion,hijosInpec,familiaPolicia,observacionDisciplinaria,numeroSemanas,declaraRenta
CC DUP,4817233979,Melissa Hurtado,21081916,97,77,41,80,4,0,2,0,1,1,0,103,1
ANI,1290177401,David Hernández,06031936,56,77,62,55,4,1,4,0,1,1,0,202,0
CC REN,9825468794,Juan Hurtado,27121974,75,12,47,2,1,1,1,0,0,1,0,965,1
SIC,6545553662,Daniela Cifuentes,01121978,59,94,31,98,2,1,2,0,1,1,1,38,0
NIP,9871039866,Marcela Hernández,16081927,72,68,100,66,5,0,4,0,1,1,0,447,1
CC REN,4652607346,Miguel Cartagena,04091951,5,98,51,57,6,0,1,0,1,0,0,807,1
CC DUP,5280384231,Daniela Cifuentes,07121954,71,57,74,44,3,0,2,0,1,0,1,389,0
TI DUP,3518271727,Manuela González,21021945,90,4,63,40,2,0,2,0,1,1,1,270,0
ANI,0499767073,Gabriela Castaneda,18041974,2,12,67,96,2,1,6,1,1,0,1,199,1
MTR,8715986660,Marcela Rodríguez,07122009,87,43,64,52,1,0,5,0,0,0,1,225,1
TI REN,6377108723,Sofía González,06031949,75,88,20,7,6,1,5,1,0,0,1,895,1
TI,4045793445,María Rodríguez,16052006,15,77,15,95,6,1,4,1,0,0,1,468,1
NUIP,6218965068,David Murillo,10092002,77,17,76,24,3,0,5,0,1,1,0,735,1
NUIP,8011459766,Ana Rodríguez,21071953,87,19,9,88,3,1,3,1,0,1,1,521,1
HLED-WEB,2781774604,Daniela Cartagena,20031934,50,40,33,10,6,1,3,0,0,1,0,24,0
CC DUP,7156363283,María González,25091958,15,10,6,21,4,1,5,1,1,0,0,558,0
NIP,5444023848,Sofía Cartagena,26062003,65,89,43,13,1,1,6,0,1,1,0,821,1
TI REN,3031076838,Carlos Cifuentes,28121968,74,46,77,6,1,0,5,1,0,0,0,967,1
CC PV,3250685053,Marcela Castaneda,03052005,15,100,95,98,6,0,1,1,0,0,0,410,0
CC PV,2932216673,Melissa Cartagena,23111973,49,48,92,99,4,1,2,0,0,0,0,449,1
ABIS,5182518940,Marcela Martínez,27072023,93,62,75,31,3,1,4,0,0,1,0,109,1
CC REC,5649675730,Sofía Rodríguez,13011955,17,96,70,43,3,0,5,0,0,0,1,659,0
ABIS,6957674599,David Cifuentes,07051941,40,100,35,64,2,0,3,1,0,1,1,537,1
NUIP,4300630004,Sofía Murillo,26081972,60,92,63,87,5,1,2,0,1,0,1,284,0
CCT,4826208569,Carlos Rodríguez,05071976,8,70,26,56,1,0,6,0,0,1,0,551,0
TI PV,2717784728,David Cifuentes,08071939,56,34,58,5,4,1,6,0,1,0,1,985,0
