tipoDocumento,numeroDocumento,nombreCompleto,fechaNacimiento,departamentoNacimiento,ciudadNacimiento,departamentoResidencia,ciudadResidencia,fondoOrigen,prePensionado,institucionPublica,condecoracion,hijosInpec,familiaPolicia,observacionDisciplinaria,numeroSemanas,declaraRenta
EIS,0412980682,David Cartagena,04101934,20,22,41,61,5,0,4,1,0,0,1,175,0
AFIS,9070247483,Marcela López,20101977,83,11,65,76,3,0,3,0,0,1,1,148,1
NUIP,5335815640,Manuela Hurtado,04031982,42,60,99,9,5,1,1,1,1,0,1,315,1
EIS,4109469671,Juan García,10011988,58,2,40,25,4,1,6,0,1,1,0,241,1
CC REC,2955361176,Sofía Castaneda,28011940,89,100,55,15,2,0,1,1,1,1,0,967,0
SIC,4135668755,Ana Cifuentes,12011955,96,27,93,57,1,1,5,0,1,1,0,906,0
TI DUP,3265298733,Melissa Cifuentes,12021971,64,96,62,13,6,1,2,1,1,1,1,899,1
AFIS,8672527597,María García,08101986,74,96,39,25,3,0,5,0,0,1,1,47,0
AFIS,8291098536,Gabriela Martínez,22071981,40,76,27,87,1,0,2,1,1,1,0,874,1
EIS,5522653531,Juan Castaneda,08051971,87,87,30,57,3,0,5,0,1,1,0,563,0
ANI,1544111283,David Cartagena,06072011,46,43,40,39,3,1,3,1,0,1,0,979,0
CC REC,4018776904,Ana Perez,07111926,18,12,56,50,1,0,6,1,0,1,0,800,0
TI DUP,4990163293,Marcela Castaneda,12052007,12,11,16,50,2,1,6,1,0,0,0,437,0
ABIS,1395145058,Melissa Hurtado,11071947,36,58,97,2,2,0,4,0,1,1,0,787,1
CC REC,4986360199,Daniela Hurtado,16111958,69,90,33,65,6,0,3,1,0,0,1,768,1
CC,9780803229,Ana Cifuentes,20071977,73,40,2,77,5,0,4,1,0,0,1,187,0
EIS,6158015723,Marcela Castaneda,11031939,12,50,18,19,3,1,2,1,1,1,1,765,0
TI REC,4514713247,Sofía González,24121970,76,77,59,2,4,1,4,1,0,0,1,692,0
SIC,3619910890,Gabriela González,09031956,98,11,24,83,3,0,3,1,0,1,0,488,0
SITAC,5360883717,Miguel Cifuentes,26031994,90,39,79,80,2,1,5,1,0,0,0,650,1
CC,4860593143,Marcela García,18032010,100,84,96,67,6,1,3,1,0,0,0,243,1
CC DIG,7386980329,Manuela Cartagena,13121992,10,94,33,25,2,0,4,0,0,0,1,308,1
ANI,4252503729,Laura González,21122001,75,91,35,85,6,0,3,1,0,1,1,90,1
EIS,0319954745,María García,06091933,39,80,14,95,1,1,3,0,0,1,0,569,0
SIC,8790591902,Melissa Hernández,09021980,95,61,70,67,6,1,5,1,0,1,0,506,0
EIS,7298748865,María Perez,01081929,18,31,9,63,5,0,1,1,0,1,0,445,1
CC,2642410118,Manuela Murillo,07091969,18,52,95,19,5,0,2,0,0,1,1,114,1
TI DUP,2631175686,Manuela Hurtado,26031931,54,51,96,13,2,0,4,1,1,1,0,960,0
CC REN,3966804606,Melissa Cifuentes,01051959,30,11,8,13,6,0,2,1,1,1,0,115,0
CC PV,4451146068,Melissa López,22091998,25,59,42,22,1,0,6,0,1,0,0,141,1
CC REN,1834385450,Laura Murillo,20092023,43,17,28,43,5,0,4,1,0,1,0,376,0
TI REN,6374286995,David Hernández,26061974,84,13,39,15,4,0,3,0,1,1,1,730,0
CC DUP,1910639816,Marcela García,06041925,99,42,22,48,5,1,2,0,0,1,1,105,1
TI,3254355828,Manuela Martínez,22011970,93,92,72,1,6,1,3,0,0,0,1,445,0
EIS,6353367677,Laura Hernández,10081940,40,17,50,51,1,0,2,0,0,0,0,12,1
DCU,4817601188,Sofía Hurtado,28041977,90,98,18,19,5,0,3,1,0,0,0,781,1
CC DUP,4292694440,Luis Hurtado,08111941,89,54,47,72,6,0,3,0,0,1,0,279,0
CC DUP,9072840860,Juan Martínez,27091990,95,92,93,44,4,1,1,0,0,1,0,277,1
CCT,7541185787,Ana Hernández,07101962,48,88,86,23,3,1,3,1,0,1,1,272,1
DCU,2395992623,David Martínez,08101966,38,58,100,77,6,0,5,1,0,0,0,184,0
CC DUP,3029556667,Laura Cartagena,11021989,8,70,45,94,5,0,5,1,1,1,0,962,0
CCT,4851858911,Gabriela Perez,05041953,31,94,61,13,1,0,3,1,0,1,0,110,0
CC DUP,1478923182,María López,05111947,89,72,19,89,2,0,1,0,1,0,1,123,1
TI DUP,6802030970,Luis González,24032004,67,80,19,90,2,0,2,1,0,1,1,436,1
TI PV,0807523640,Carlos García,13041991,14,44,36,37,2,1,3,1,0,1,0,708,1
SITAC,4717960060,David López,04041990,88,65,75,33,3,1,2,0,1,0,0,873,0
HLED-WEB,7217643989,Marcela Cifuentes,04062000,40,96,44,80,5,1,4,1,1,0,0,70,1
ANI,0840830280,Juan Martínez,05031924,17,6,41,30,3,0,6,1,0,1,1,515,1
CC REC,5495427476,Daniela Murillo,03011988,24,5,19,7,5,0,1,0,1,0,1,190,1
CC DIG,0820798850,Juan Martínez,15121960,42,32,94,75,2,0,6,1,1,1,0,837,0
CC,0632368305,Laura Castaneda,12022006,47,18,38,51,3,0,2,1,1,0,1,125,0
CC REN,2961012630,David López,14121936,36,30,59,11,4,0,3,1,1,0,1,340,1
TI REC,5138716257,Sofía Hernández,09011937,27,69,68,63,6,1,1,0,0,0,0,857,1
TI,0533810044,Gabriela Castaneda,15072008,1,45,50,86,2,1,5,0,0,1,0,37,0
CC REC,9308352679,Manuela Cifuentes,12101954,86,31,76,89,4,0,4,0,0,1,0,91,1
HLED-WEB,3814606329,María Cifuentes,07071987,63,74,65,77,5,1,5,1,0,1,1,424,1
DCU,1574046683,Daniela González,08081985,7,7,31,64,5,0,1,1,0,1,0,962,1
DCU,8253718148,Sofía Castaneda,15081929,71,87,92,21,1,0,2,1,1,0,1,990,1
CC DUP,6016313974,Laura Murillo,15051954,87,68,12,87,6,1,1,0,1,1,1,946,1
SITAC,0817383501,Gabriela Cifuentes,11051966,41,69,46,50,1,0,6,0,0,1,1,190,1
CCT,0903356311,Juan Perez,02091993,46,51,69,79,4,1,2,1,1,1,0,696,0
TI PV,2376820020,Ana Murillo,16061997,57,54,15,44,6,1,2,1,1,1,0,951,0
ANI,8008956243,Luis Martínez,25051942,16,53,78,93,6,1,4,1,0,0,0,519,1
TI DUP,2470529604,María Perez,19041998,12,34,73,59,4,0,1,0,0,1,1,361,1
CC REC,3054431334,Marcela Rodríguez,28081957,46,73,36,69,4,1,4,0,0,1,1,371,0
CC PV,1974960031,Melissa Cartagena,08101994,35,86,16,99,1,1,2,1,0,1,1,739,1
EIS,7868559246,Luis López,10101993,22,11,16,1,5,0,3,1,1,0,0,198,0
TI PV,2931665484,Marcela López,27101963,98,73,22,49,4,0,6,1,1,1,1,834,0
CC DIG,9257937864,Laura López,28011989,84,100,24,9,3,1,2,0,0,1,1,907,0
TI PV,1013733968,Manuela Castaneda,12031951,15,97,17,75,1,1,3,0,0,0,0,273,0
TI REN,0937365191,Manuela López,08031989,3,90,16,61,3,1,2,1,1,0,1,703,0
HLED-WEB,2200289055,Ana Rodríguez,18111979,74,53,67,73,4,0,6,1,0,1,0,922,1
ABIS,2997117911,Manuela Cartagena,04081926,1,24,34,65,3,0,6,0,1,1,0,419,1
CC DUP,5193629731,Luis González,23021980,1,48,21,46,1,0,4,0,0,1,0,339,0
EIS,1213256811,Luis Hernández,27051957,2,41,38,76,1,1,4,1,0,0,1,309,1
HLED-WEB,8609901996,David Hurtado,06041957,40,84,66,56,4,0,5,0,0,0,0,831,0
CC,2788302150,David Hernández,09121959,76,81,52,84,5,1,2,0,1,1,0,96,1
CC DUP,3830106551,Melissa Murillo,04051957,49,73,20,79,6,0,3,0,0,1,1,573,0
CC,4746048354,Marcela García,11041933,56,1,26,97,3,0,6,0,1,0,1,143,1
SITAC,7671480775,David González,06071948,78,19,16,10,1,1,2,1,1,1,1,959,0
CC PV,2096949536,Luis Rodríguez,13021914,79,52,43,56,3,0,6,1,1,0,0,66,0
NIP,5908690460,Luis Martínez,28111990,85,97,59,35,4,0,2,1,1,1,1,373,1
TI,6455605436,María Hernández,18101940,27,76,82,57,3,0,4,1,1,0,0,581,1
TI PV,5629718132,Luis López,24052007,35,22,23,10,6,0,5,0,0,1,1,250,0
CC DIG,0956300960,Luis Hurtado,08071976,99,88,82,53,1,0,6,0,1,1,0,133,1
SIC,1000982836,Manuela Perez,21021996,30,41,43,59,4,1,3,0,0,1,1,72,0
NIP,5659284245,Daniela Hurtado,27121925,82,68,53,83,5,0,3,0,0,0,0,320,0
NUIP,9785887254,Luis Hurtado,24061942,57,85,85,28,3,0,1,0,0,0,1,776,0
TI REN,2616128019,Sofía González,10021962,82,26,8,43,5,1,1,1,1,0,1,84,1
EIS,2215031741,Ana Murillo,22011928,6,71,19,98,6,1,3,1,0,1,1,20,0
TI REN,5588377499,Sofía Cifuentes,03121909,48,53,67,26,5,0,4,1,1,0,0,663,0
ANI,7656826455,Marcela Rodríguez,23011937,66,52,18,78,6,0,5,0,1,1,0,883,0
HLED-WEB,7733802782,Sofía Hernández,24091975,35,93,98,32,3,1,6,1,1,0,0,396,0
HLED-WEB,4531263928,Carlos García,23081946,13,60,47,56,4,1,1,0,0,1,1,945,1
TI PV,5162376348,Daniela García,07091946,34,89,61,14,5,0,1,1,0,1,1,802,1
DCU,9111408252,Sofía González,26011986,55,8,45,18,5,1,6,1,0,1,1,103,0
CC PV,2182055268,Sofía Martínez,10041936,1,62,12,10,1,0,6,0,1,1,0,817,1
DCU,0233996728,Sofía Murillo,14091963,93,77,56,1,5,1,5,0,1,0,0,714,1
SIC,4663544897,Daniela González,07061972,37,19,14,80,6,1,3,0,0,1,1,277,0
NIP,7077645269,Ana González,13121968,98,43,7,24,5,0,6,0,0,0,0,630,0
