tipoDocumento,numeroDocumento,nombreCompleto,fechaNacimiento,departamentoNacimiento,ciudadNacimiento,departamentoResidencia,ciudadResidencia,fondoOrigen,prePensionado,institucionPublica,condecoracion,hijosInpec,familiaPolicia,observacionDisciplinaria,numeroSemanas,declaraRenta
DCU,6802427645,Manuela Murillo,28061958,95,17,78,96,2,1,1,0,1,1,1,825,0
SIC,9015137753,Marcela Cifuentes,27081934,90,22,52,7,4,1,2,0,1,0,1,681,0
CC DIG,9271417449,Luis Castaneda,14121983,85,11,56,13,4,1,4,1,1,0,0,542,1
CC REC,8631893177,Luis Cifuentes,22051981,11,78,21,86,1,0,6,1,1,1,0,908,1
CC REN,6292049936,Melissa García,15011988,75,55,87,25,1,0,4,1,1,1,1,333,1
TI PV,9741377313,Carlos Hernández,19041972,40,77,79,32,3,0,5,1,1,0,1,455,0
CC,3103580135,Gabriela González,16051954,66,13,69,95,1,1,1,0,0,1,1,408,1
CC REC,0785275725,María González,09041991,22,37,58,95,4,1,5,0,1,1,1,151,0
TI,2906504633,Daniela Castaneda,13101971,54,96,31,22,2,0,5,1,1,1,0,840,1
MTR,5398956689,Sofía Rodríguez,27011940,35,30,60,99,2,0,1,0,0,1,0,456,0
AFIS,9496316639,Carlos Cartagena,10101964,55,48,57,63,5,0,4,0,1,0,0,714,1
NIP,4649190814,Juan Rodríguez,07021949,81,17,57,11,5,0,4,1,0,0,0,875,1
HLED-WEB,7782849106,Miguel Murillo,06101964,38,44,4,22,5,1,2,0,0,0,0,39,1
NIP,5056961284,Manuela García,12101938,47,83,58,85,2,0,4,1,0,1,1,246,1
DCU,0524735775,Juan Murillo,18111985,57,39,1,49,3,1,3,1,1,0,1,624,1
CC DUP,4014162450,Miguel Hernández,18101994,99,14,5,26,2,1,3,0,1,1,1,987,1
AFIS,7789222858,Luis Castaneda,10061947,53,93,29,5,4,0,4,1,0,0,0,662,0
CC PV,7166416821,Juan García,19071967,7,53,93,54,6,0,4,1,0,0,1,987,0
SITAC,2411139448,Melissa Cifuentes,19061985,46,78,93,84,2,1,2,0,1,1,0,86,0
CC,9473145433,Gabriela Perez,16091982,83,31,4,21,4,0,5,0,1,0,1,168,0
CC REC,0035905715,Carlos González,01102006,8,45,68,65,5,0,3,0,0,0,0,882,1
TI REC,5334927138,Carlos Martínez,12041997,98,2,6,20,2,0,1,1,0,1,1,973,0
CC DIG,9093895795,Gabriela Martínez,28091941,66,97,81,57,6,1,4,0,0,1,0,896,1
ANI,4308376693,Ana Hurtado,24121991,2,55,17,61,2,1,1,0,1,0,0,809,0
SITAC,2042752879,Miguel Cifuentes,02021984,78,2,45,67,1,0,6,0,1,0,1,986,1
CC REN,1191239130,Juan Murillo,27101988,29,74,30,24,2,1,2,1,0,1,0,867,1
EIS,3159143506,Sofía García,07011986,76,64,33,86,4,1,6,0,0,0,1,275,1
NIP,3939026208,María Castaneda,22061966,93,39,10,50,6,1,1,0,0,0,1,590,1
EIS,2196250219,Gabriela Murillo,24021938,23,68,75,9,5,1,4,1,0,1,0,681,1
CC PV,0173573108,María Hernández,25091953,65,95,89,34,2,1,5,0,1,0,1,933,0
NIP,7358369912,Manuela García,04052007,17,19,86,69,3,0,6,0,1,1,1,522,0
ABIS,2145365195,Melissa González,06101981,15,5,93,9,5,0,1,1,0,1,1,204,1
MTR,4932234265,David Rodríguez,10071967,17,31,32,22,3,1,1,1,0,0,0,243,1
SIC,7505009628,Luis Rodríguez,18031981,32,14,25,49,6,0,1,1,0,1,1,857,1
TI,2442205394,Ana Rodríguez,01081995,17,84,81,88,5,0,2,1,1,1,1,991,0
SITAC,9211534323,Manuela Hernández,17121968,34,48,69,40,5,0,4,1,0,0,0,937,1
NIP,6514643945,Carlos Hurtado,14022003,57,55,60,74,3,1,3,1,0,0,1,81,1
NIP,2930133862,Melissa Perez,03051976,53,66,26,46,3,0,1,1,1,1,0,664,0
MTR,3848813964,David Murillo,28041992,52,23,76,28,3,0,1,0,0,1,1,622,1
CC DIG,0829330027,Laura Castaneda,14071945,72,56,85,42,2,0,4,0,0,1,0,129,0
CC,3718628117,Carlos Hurtado,26121981,51,1,32,12,2,1,2,1,1,1,0,539,1
EIS,1820020764,Carlos López,12081981,50,57,16,96,4,1,3,0,1,0,0,136,1
CC REN,7800471454,Miguel Perez,28061941,61,62,100,4,2,1,3,0,0,0,0,871,0
TI REN,2478363465,Miguel Murillo,24081987,16,29,52,87,4,0,3,1,0,0,1,984,1
NIP,7044636382,Miguel Perez,22011939,48,3,89,4,1,0,3,0,0,1,0,481,1
NUIP,0893135997,Melissa Cartagena,08081966,83,83,79,68,2,0,2,0,0,0,0,692,1
SITAC,5530748223,Marcela Cartagena,24041998,74,70,97,89,2,0,5,1,0,1,1,960,1
CC REN,1677826898,Sofía Castaneda,10051988,92,43,92,10,5,0,4,1,1,0,1,247,1
AFIS,9215792780,Gabriela Hernández,17031962,65,44,85,54,6,0,1,0,0,0,0,502,0
SITAC,6382014277,Manuela Hernández,17092000,3,80,44,60,5,0,4,1,0,0,1,520,0
CC,3402031576,María Cifuentes,13112003,58,93,50,95,4,0,3,0,0,1,0,541,0
EIS,0537518512,Marcela Martínez,17042004,50,61,33,53,4,0,3,1,0,0,1,12,0
TI,0187979870,Melissa Perez,18071986,13,26,34,68,2,0,4,1,1,1,1,323,1
TI PV,5356098382,Miguel López,08061963,21,81,66,44,2,0,5,1,1,1,0,840,1
CC REN,8433599711,David Perez,03081979,43,50,85,26,3,0,3,0,0,0,0,726,0
ABIS,0812210670,Melissa Cifuentes,14021944,26,70,1,78,3,0,3,0,0,1,1,608,1
TI DUP,1386148967,Sofía Hernández,03111979,64,17,13,96,2,1,3,0,1,1,1,259,0
CC DUP,3632464516,Sofía López,28041930,50,37,13,13,1,1,5,0,0,0,0,606,0
NUIP,9836776458,Juan López,08101939,85,83,15,35,1,1,5,0,0,1,0,963,1
NUIP,5468317272,Sofía López,27091996,92,98,71,47,2,1,3,1,1,1,1,661,1
TI PV,4285617901,Daniela González,27031936,58,74,82,77,3,1,2,0,0,1,1,136,1
EIS,8729253319,Sofía Martínez,07041998,75,71,63,41,1,0,2,0,0,0,1,779,0
CC REC,1103389831,Laura Rodríguez,22071971,45,6,89,82,4,0,3,1,1,1,1,606,1
MTR,7753839900,Ana Cartagena,13101960,62,26,37,9,1,1,3,1,0,0,0,176,1
TI,2215335623,Sofía López,06051936,32,40,41,85,1,0,6,0,1,0,0,185,0
DCU,8969065935,Manuela Cifuentes,06011948,8,24,99,19,1,0,4,0,0,0,1,983,1
TI PV,9850202172,Daniela Martínez,11071943,27,12,58,53,1,1,2,0,1,0,1,917,0
TI DUP,0330903864,Sofía Hurtado,16082007,58,19,64,59,3,0,3,1,1,1,1,633,1
EIS,6851334374,Gabriela Castaneda,26082000,90,3,83,67,4,0,6,0,0,0,1,159,1
NIP,4940879349,David Hernández,07091992,40,17,72,56,5,1,2,0,0,1,1,522,1
SITAC,4994265151,David Perez,10101981,6,27,50,43,3,1,4,1,1,1,1,611,0
CC DIG,7077356263,María López,15101940,23,53,31,66,6,0,1,1,0,0,0,59,0
ABIS,9724501301,Juan Hernández,28051969,11,71,100,71,1,0,3,0,0,0,0,83,0
CC DUP,9853338343,Daniela Perez,11031962,74,22,58,29,1,0,6,0,0,0,0,244,1
SIC,2190755235,Miguel Hernández,13121988,50,35,5,43,3,0,1,0,0,1,1,3,0
