tipoDocumento,numeroDocumento,nombreCompleto,fechaNacimiento,departamentoNacimiento,ciudadNacimiento,departamentoResidencia,ciudadResidencia,fondoOrigen,prePensionado,institucionPublica,condecoracion,hijosInpec,familiaPolicia,observacionDisciplinaria,numeroSemanas,declaraRenta
AFIS,1908653407,Ana García,10051905,47,5,41,9,5,0,6,1,0,1,1,943,0
HLED-WEB,7993547573,Miguel García,15051970,3,53,84,4,6,0,2,1,1,1,1,382,0
NIP,8336194756,Sofía Perez,05031965,65,83,74,91,3,0,1,1,0,0,1,138,0
TI PV,1233103922,Melissa García,09051938,77,20,46,76,6,1,6,1,0,0,0,371,0
NIP,7202868342,Juan Cartagena,12061944,92,26,58,48,6,0,1,0,0,0,1,526,0
ABIS,7413419349,Miguel Rodríguez,11071972,43,49,57,16,4,1,1,0,0,0,0,528,1
TI PV,4231590692,Miguel Murillo,09021971,88,32,42,48,5,0,1,0,0,0,1,10,1
ANI,8872318692,Miguel García,03081962,86,36,54,64,6,0,6,0,1,1,1,419,1
TI REC,9364475228,Carlos González,23041985,53,82,87,98,2,0,6,0,0,1,1,456,1
CC REC,2959880878,Luis Hernández,03121962,80,71,96,51,5,0,6,1,0,0,1,770,0
AFIS,4213628112,Daniela Hurtado,16061980,66,90,19,43,2,0,5,0,1,0,0,469,1
TI DUP,1237814270,María Martínez,07011937,69,1,18,46,3,1,5,0,1,0,0,734,0
ABIS,5937411746,Ana Murillo,09041954,49,43,22,7,3,1,3,0,0,0,0,996,1
TI PV,2886979757,Daniela Perez,02061976,77,34,21,51,2,0,5,1,0,1,0,73,0
ANI,8770550729,Ana García,16091983,46,10,86,61,4,0,5,1,1,0,0,383,0
SIC,4658690415,Miguel González,25121939,67,62,80,49,3,0,2,1,1,1,0,282,1
CC DIG,7518748543,Juan Perez,11011959,70,68,97,48,1,1,1,1,0,1,0,675,0
TI REC,4942249044,María Hernández,26031989,1,38,68,94,1,0,1,1,1,1,1,207,1
