tipoDocumento,numeroDocumento,nombreCompleto,fechaNacimiento,departamentoNacimiento,ciudadNacimiento,departamentoResidencia,ciudadResidencia,fondoOrigen,prePensionado,institucionPublica,condecoracion,hijosInpec,familiaPolicia,observacionDisciplinaria,numeroSemanas,declaraRenta
SITAC,0390815902,David Hernández,23021912,27,59,13,53,4,0,1,1,0,1,0,790,1
ANI,9486821669,María González,10071953,27,43,53,4,1,1,1,1,0,1,1,151,0
NUIP,1383948665,María González,04101967,64,57,88,73,4,0,1,1,0,0,1,570,1
CC PV,5831434701,David Rodríguez,06121968,91,76,37,77,6,0,5,1,0,0,0,523,0
TI PV,5647468256,Ana López,18101990,76,31,4,26,4,0,2,1,1,1,0,172,0
SIC,3358349325,Juan López,10101963,38,21,58,63,1,1,6,1,1,0,0,255,1
NUIP,6631318916,Melissa Castaneda,17091934,86,33,98,58,5,1,2,1,1,0,1,638,0
MTR,1467777036,David Murillo,06101964,13,97,6,5,5,0,4,1,1,0,1,373,0
ABIS,8356866163,Manuela Cifuentes,17061984,99,30,96,53,6,1,6,0,0,0,1,818,1
CC DIG,8193168219,Gabriela Martínez,23021987,85,34,39,72,4,0,5,0,0,1,0,71,0
CC REC,9427926350,Melissa Perez,09061937,3,68,5,38,6,1,1,1,0,1,0,591,0
CC REN,8173842526,Ana Cifuentes,11011965,3,85,3,94,1,0,1,1,0,0,1,865,1
CC PV,2157945238,Miguel Perez,27082000,35,8,46,86,3,1,4,1,0,1,1,153,0
CC,7126909597,Manuela Rodríguez,27082003,12,99,45,91,5,0,2,1,0,0,1,360,1
HLED-WEB,3646526568,Juan Cifuentes,05111973,66,99,50,79,1,0,3,1,0,0,1,344,1
TI REN,0455265363,Luis Hernández,06121968,55,25,93,4,6,0,6,1,1,1,0,896,1
ANI,5855241620,Luis Murillo,22051999,32,14,96,86,3,0,4,0,1,1,0,533,1
DCU,5767006021,Juan Martínez,19091928,46,48,62,46,2,0,2,1,1,0,0,341,0
MTR,8174616951,Daniela Hurtado,04071959,42,62,37,21,4,1,2,0,0,1,0,834,0
CC DIG,3673129859,Manuela Hurtado,16061953,28,23,70,81,6,0,5,1,1,1,0,763,1
TI REC,9375936814,Laura García,14041985,88,9,44,62,5,0,6,0,1,1,1,326,0
CC PV,1495438912,Melissa García,22091951,30,17,35,78,1,1,6,1,0,1,1,881,1
TI PV,0970653960,Miguel Rodríguez,22051953,38,82,79,80,1,0,1,0,0,0,1,290,0
CCT,0942917863,Sofía Perez,26102001,17,70,64,19,3,1,5,0,0,0,1,343,0
