tipoDocumento,numeroDocumento,nombreCompleto,fechaNacimiento,departamentoNacimiento,ciudadNacimiento,departamentoResidencia,ciudadResidencia,fondoOrigen,prePensionado,institucionPublica,condecoracion,hijosInpec,familiaPolicia,observacionDisciplinaria,numeroSemanas,declaraRenta
SIC,1697359439,Melissa García,12011933,25,86,43,54,5,1,6,1,0,1,1,304,1
TI REC,1294345402,Manuela Martínez,14032009,31,97,75,73,3,1,4,1,1,1,1,400,0
TI REN,3405017459,Ana López,12041987,50,3,92,97,6,1,2,0,1,1,0,260,1
TI REN,5352974481,Manuela López,15081929,35,57,81,10,4,0,4,0,0,1,1,976,1
CC PV,8380496973,Daniela Castaneda,07021955,75,13,61,95,4,0,6,0,0,1,1,240,1
TI REC,8589658737,Manuela Cartagena,22011939,43,54,63,95,5,0,1,0,0,0,1,956,1
TI PV,2087129946,María González,15071948,18,16,79,21,2,0,4,1,1,1,0,107,0
MTR,6286106390,Luis Hernández,15041972,69,18,55,87,2,0,2,1,0,0,0,9,0
DCU,0508059736,David Cifuentes,10041981,3,53,86,85,4,0,3,1,0,1,0,120,0
DCU,3165720641,María Castaneda,11091994,44,18,18,47,1,0,6,1,0,1,1,665,1
TI REN,9164543753,David Rodríguez,10022009,65,8,25,85,6,1,3,1,0,1,1,131,0
CC DIG,5654883089,Manuela González,05111987,98,97,75,25,4,1,5,0,1,0,0,681,1
MTR,9436131123,Daniela Perez,26112009,42,23,69,20,5,1,2,1,1,1,0,262,0
CC,2706253887,Sofía Murillo,23121979,13,66,81,32,3,1,1,0,1,0,1,614,0
TI,5821624042,Gabriela Murillo,06121938,72,13,83,66,3,0,2,0,1,0,0,815,0
TI PV,6845698357,Juan López,02111981,67,93,33,40,2,0,3,1,0,1,1,961,0
TI,9378290465,Gabriela Cartagena,12071979,83,76,71,52,5,1,3,0,0,1,0,113,1
ABIS,5081086475,Juan Cartagena,14092004,71,82,71,48,6,1,6,1,1,0,0,848,0
CC PV,6987377923,Miguel Perez,01082006,77,47,72,17,5,0,2,0,1,1,0,279,0
CC REC,4494901070,Melissa García,16121964,20,43,2,83,2,0,6,0,0,0,1,895,0
