tipoDocumento,numeroDocumento,nombreCompleto,fechaNacimiento,departamentoNacimiento,ciudadNacimiento,departamentoResidencia,ciudadResidencia,fondoOrigen,prePensionado,institucionPublica,condecoracion,hijosInpec,familiaPolicia,observacionDisciplinaria,numeroSemanas,declaraRenta
AFIS,9911085672,María González,09091933,25,36,59,33,4,1,4,1,1,1,1,520,0
AFIS,8054201795,Miguel Hurtado,12021983,20,78,13,30,3,0,6,1,0,0,1,89,1
CC DUP,9968165535,Ana Rodríguez,11101936,6,88,78,31,6,0,5,1,1,0,1,914,0
EIS,4372196112,David Castaneda,03121931,34,30,87,76,6,0,4,1,0,0,1,338,1
ABIS,7840181201,Laura Rodríguez,28121979,66,34,19,40,2,1,5,1,1,0,1,1000,0
MTR,7150341488,Carlos Perez,20081998,67,80,79,33,1,1,6,1,0,0,0,572,1
EIS,0243290836,Laura Hurtado,15021935,94,93,33,8,6,1,5,1,1,1,0,689,1
MTR,9589263625,Manuela Perez,10051972,37,76,31,80,2,1,4,0,1,1,0,41,1
HLED-WEB,2073307045,Sofía Hernández,01121964,97,7,72,64,1,1,5,1,1,0,1,596,1
CC REC,7815125363,Ana Martínez,15031991,75,30,67,10,6,0,1,0,1,1,0,75,1
DCU,9723504247,Melissa Cifuentes,15091923,97,6,99,24,4,0,2,1,1,1,0,216,1
MTR,3710695923,Miguel Rodríguez,25111930,59,2,73,100,5,0,2,0,0,1,1,140,1
ANI,5980754547,Gabriela Perez,04071978,17,57,79,52,3,1,6,1,0,0,0,995,0
TI REC,0852454989,Manuela Cartagena,18041973,45,91,82,27,5,0,5,0,1,1,1,188,1
MTR,1801378527,David Cartagena,23031962,31,32,17,82,5,1,3,1,0,0,0,165,0
SIC,1261398034,Melissa Cartagena,15021990,11,45,5,18,1,0,3,1,1,1,1,498,1
CC,4248103617,David Castaneda,18061965,31,58,48,88,2,0,6,0,1,0,0,10,1
CC,3383486816,Melissa García,21052000,11,35,36,93,6,1,6,0,1,1,0,750,0
TI PV,7159550747,Luis Martínez,21011996,76,34,67,93,6,0,3,1,0,1,0,51,0
ANI,5962656166,Marcela Hurtado,15031971,37,16,44,55,4,0,3,0,0,1,1,860,0
CC REC,2159321494,Carlos Martínez,28011950,91,76,48,71,1,0,1,0,1,0,1,35,0
SIC,2614330698,Marcela Martínez,18071972,15,47,12,70,5,1,4,0,0,0,0,405,0
TI REC,1010273816,Laura González,24101981,89,59,17,47,2,0,5,0,1,1,0,621,0
TI PV,4739483480,David Murillo,22052000,34,25,91,11,1,0,5,1,1,0,1,867,1
CC DIG,7608801023,Laura Rodríguez,25031956,47,66,33,87,1,1,5,0,0,0,1,171,0
NUIP,2800218924,Carlos Rodríguez,27041933,83,38,76,34,6,0,1,1,0,0,1,321,1
CC DIG,9770738302,Melissa Perez,01011959,15,45,47,9,4,0,3,1,1,0,1,56,0
HLED-WEB,5365144227,María Perez,26091953,77,98,80,19,6,0,4,0,1,0,0,988,1
TI DUP,6143568551,María García,21041935,80,28,80,8,5,0,1,1,1,1,1,904,1
EIS,1035805486,Daniela Murillo,22111950,31,17,42,66,6,0,2,0,1,0,0,902,1
TI,2112382634,Juan Hurtado,25041983,82,72,40,27,3,0,4,1,1,0,0,172,1
EIS,7606920529,Laura Castaneda,11071959,89,83,97,1,5,0,4,1,0,1,1,407,1
CC REN,6229706645,Miguel Rodríguez,20021963,28,73,6,75,5,0,1,1,1,0,1,499,1
TI REN,4382625071,Luis García,09061956,32,69,17,37,3,1,3,0,1,1,0,405,0
HLED-WEB,0668846845,David Hurtado,23061955,27,31,68,94,2,1,5,0,1,0,1,790,0
CC REC,7480590887,Carlos Perez,16081943,8,53,57,42,6,1,5,0,0,0,1,958,0
TI DUP,8907928750,Daniela Perez,09072009,14,88,86,45,5,1,4,0,0,1,0,536,1
NIP,1608421651,David Hurtado,08031952,30,70,91,16,4,0,2,0,1,1,0,873,0
AFIS,0859964148,Miguel Cifuentes,12052003,7,26,71,28,2,1,2,1,0,0,0,78,0
CC REC,9965547213,Ana Cartagena,16102009,49,81,49,98,1,0,1,1,1,1,1,666,1
AFIS,7398437506,María Cifuentes,20031962,4,44,97,14,6,1,5,0,1,1,0,919,1
SIC,4174863199,Sofía Rodríguez,04011955,79,17,100,34,5,1,2,0,1,1,0,340,0
CC PV,3458463430,David Hernández,13031949,91,13,70,67,2,1,4,0,0,1,0,904,1
DCU,8000442712,Gabriela Perez,01092003,35,92,30,92,1,0,2,1,1,0,0,728,1
CC REN,5631248432,Juan Cifuentes,27031990,95,62,78,84,3,0,5,0,1,1,1,38,0
CC PV,0091006563,Miguel Cifuentes,06101943,67,7,80,98,2,1,1,0,1,1,0,441,0
TI,2978044392,Ana Cartagena,17101967,96,77,8,31,1,1,2,0,0,1,1,553,0
CC PV,6280162177,Sofía López,14011959,97,76,45,42,1,1,2,0,1,0,0,339,1
SIC,5841364889,Daniela González,25011957,29,34,7,17,5,1,1,1,1,0,1,894,1
CC REC,1921862088,Gabriela López,13061982,52,28,61,72,5,1,4,0,1,1,1,732,0
NIP,1236336993,Gabriela Martínez,09042023,45,9,74,14,6,1,3,1,0,1,0,328,1
DCU,5362928042,Manuela Martínez,28051989,91,91,96,6,5,0,3,1,0,0,1,914,0
SITAC,5199526993,Luis Murillo,20071991,19,81,85,89,4,1,6,0,0,1,1,991,0
TI,7975243827,Miguel Rodríguez,10031964,98,94,85,7,4,0,4,0,1,0,1,37,1
ANI,6952653716,Ana Cifuentes,25011979,97,19,16,74,2,1,4,0,1,1,0,614,1
AFIS,6355522524,Luis Hernández,20112000,52,64,16,38,3,1,1,1,0,0,1,889,1
CC DIG,0457927817,Juan Hurtado,05041968,23,55,76,28,5,0,4,1,1,1,1,385,1
CC,8992114038,Sofía Murillo,01022005,39,2,11,41,3,1,1,0,0,0,1,267,1
TI DUP,2752766001,Laura Cartagena,20121999,51,97,41,35,3,1,3,0,0,0,1,660,0
TI REN,6794066963,Laura Perez,09122000,5,82,29,14,5,0,2,1,1,0,0,308,0
EIS,6557478033,Luis Cifuentes,22011929,73,92,65,58,1,0,5,0,0,1,0,144,0
AFIS,0057201080,Laura Murillo,21061960,30,57,21,10,1,1,4,0,1,0,0,812,0
SIC,1952027727,Laura Hurtado,12091988,77,68,35,14,3,0,4,0,0,0,1,497,1
CCT,9158449467,Marcela Castaneda,21041942,6,78,76,64,3,0,2,1,1,1,0,231,0
DCU,9896121908,Melissa García,25022007,90,69,22,80,6,1,1,1,0,0,0,683,1
