tipoDocumento,numeroDocumento,nombreCompleto,fechaNacimiento,departamentoNacimiento,ciudadNacimiento,departamentoResidencia,ciudadResidencia,fondoOrigen,prePensionado,institucionPublica,condecoracion,hijosInpec,familiaPolicia,observacionDisciplinaria,numeroSemanas,declaraRenta
TI REC,0253556183,Marcela Rodríguez,26061926,46,83,16,60,2,1,2,1,1,1,1,248,0
ANI,8796626222,Miguel Martínez,05102007,46,78,88,55,1,1,6,1,1,1,0,340,1
ANI,6832779816,María Murillo,22071924,93,26,56,28,1,1,2,1,0,0,1,353,1
HLED-WEB,3841713403,María Perez,07071961,2,68,78,27,5,0,4,1,1,1,1,309,1
NIP,4647331550,Juan Hurtado,19081927,75,65,34,90,2,0,6,1,0,1,1,957,0
EIS,5603898898,David Hernández,14101987,78,53,69,92,2,1,3,1,1,1,0,952,0
SIC,2235187544,Juan López,15081950,15,91,56,97,2,1,1,1,1,1,0,602,0
TI REC,7141111491,Miguel González,05111980,27,4,73,47,2,0,4,1,0,0,0,719,1
CC PV,9799593374,Ana Murillo,28111932,73,76,31,3,6,0,6,1,1,1,0,667,1
CC,6233781133,Carlos Hurtado,20091984,72,12,34,53,6,1,2,0,1,0,0,619,0
CC,4448134457,Miguel García,03062020,22,80,43,44,1,1,2,0,0,1,0,331,1
TI REN,8737182012,Melissa Hurtado,04021967,31,41,6,7,4,0,3,0,1,0,1,927,0
CC REC,9539267082,Laura García,14062001,100,44,4,43,4,0,1,1,0,1,0,398,0
NIP,3330040822,David Rodríguez,19101960,34,58,59,82,4,0,2,1,0,0,1,782,1
EIS,8252252401,Laura González,18071939,1,52,33,21,3,0,2,0,1,0,1,394,0
TI REN,0558845326,David Martínez,20021933,62,44,22,45,6,1,4,0,1,0,0,964,0
TI,6072442087,Daniela Murillo,02021940,4,21,28,34,3,1,1,1,1,0,0,259,1
CC,7389959280,Ana Cartagena,23121935,40,30,58,57,4,0,6,0,0,0,0,622,0
DCU,8670181324,Melissa García,18011981,60,4,69,66,5,1,6,1,1,0,0,986,1
AFIS,4230795707,Luis García,01061956,65,91,25,72,1,1,6,1,0,1,1,142,0
HLED-WEB,4020934537,Melissa Cifuentes,23071933,28,83,24,92,4,0,5,0,0,0,1,233,1
TI DUP,5235008417,Laura Martínez,28081952,76,64,69,55,5,0,3,1,1,0,1,748,0
DCU,0035266441,Daniela López,09082005,59,93,66,35,5,1,5,0,1,0,0,503,1
MTR,5493159819,Manuela Hernández,23081948,9,51,66,2,5,1,2,1,0,0,1,814,0
CC PV,1480615163,Manuela González,05022000,80,24,36,99,1,1,2,1,1,1,1,619,0
CC,0604298311,David Cifuentes,07101927,98,63,11,99,2,1,1,1,1,0,0,63,1
CC REN,0730573757,María Rodríguez,26091964,50,39,84,80,2,1,1,0,1,1,1,998,0
NIP,7630480931,David López,15031939,57,46,50,46,4,0,2,0,0,0,1,535,1
HLED-WEB,2489887905,Daniela Castaneda,28101928,45,6,86,19,5,0,3,1,0,0,1,789,0
HLED-WEB,6304809860,Carlos Cartagena,27011995,59,46,25,41,3,1,5,1,0,0,0,981,1
NIP,1706158896,Daniela Hernández,01101930,76,48,26,98,6,0,4,0,1,0,0,799,0
TI REC,5262320044,Miguel García,11061965,55,59,71,95,3,1,6,0,1,0,1,793,0
NIP,9421932546,Carlos Hernández,01021971,42,87,48,61,4,0,5,1,0,0,1,929,0
TI REN,0671680833,Laura Murillo,24071985,96,94,8,32,5,1,1,0,1,0,1,455,1
CCT,5702951532,Daniela Hernández,06091970,38,28,21,9,3,0,3,0,1,0,1,376,0
CC,9873289339,Sofía Rodríguez,07022008,9,61,65,9,6,0,5,1,1,0,0,677,1
TI REC,1883219956,Daniela López,04051938,82,86,73,44,6,0,1,1,1,0,1,244,0
CCT,4419472395,Carlos López,10091931,81,26,33,48,2,1,5,0,0,0,1,123,0
AFIS,4642618667,María Hernández,21031929,36,61,42,54,2,0,1,1,1,0,1,615,1
EIS,3386959545,Melissa Murillo,04062002,99,3,72,17,2,0,2,0,0,1,1,523,1
CC DUP,7888563615,María Hernández,20041954,25,27,62,1,5,0,2,0,0,0,1,258,1
CC,6634437190,Marcela Cifuentes,11071937,91,87,24,30,5,1,5,1,1,0,1,140,0
CCT,0638237468,Gabriela Martínez,06061928,78,92,25,20,4,1,2,0,0,0,0,508,1
CC PV,5993282786,David Cifuentes,10101977,76,25,25,50,3,0,2,1,1,0,0,65,1
EIS,0909554033,Laura González,20061957,51,63,38,61,3,1,6,1,1,0,1,843,0
CC PV,1243457747,Carlos López,27011976,67,31,62,14,5,1,3,1,1,0,1,613,0
TI REC,6117726970,Daniela López,21031925,36,3,92,45,6,1,6,0,1,1,1,601,1
CCT,1033440306,Laura Rodríguez,03092008,85,45,87,3,5,1,6,0,0,1,0,726,0
MTR,0707055674,Juan Cartagena,12061953,87,82,80,90,3,0,5,1,1,1,1,640,1
CC,8485942112,Miguel López,09111968,84,12,3,27,4,0,2,0,0,0,0,724,1
TI REC,4893441244,Daniela Murillo,09061912,8,61,67,15,5,0,4,0,1,1,0,8,0
CC DIG,0964094292,David López,14011970,34,33,46,28,5,1,2,1,0,1,0,652,1
TI REN,9199249670,Manuela González,28111978,8,47,50,74,3,0,3,0,0,0,1,759,0
CCT,3785879612,Sofía Perez,19111963,17,22,12,42,5,0,4,1,1,1,1,434,0
DCU,3944622138,Sofía Hernández,26041995,15,44,30,73,6,1,5,0,1,1,1,903,0
ANI,7973464546,María Martínez,11021934,1,88,12,9,6,0,5,0,1,1,0,307,0
TI,5808686549,Ana Rodríguez,20012008,13,34,98,80,2,1,5,1,0,1,1,135,0
ABIS,0135832285,David Martínez,04101986,76,18,78,72,4,1,3,0,1,1,1,880,0
SIC,8862447189,Miguel García,12021959,75,74,34,61,4,1,5,1,1,1,0,866,0
CC REN,8566729099,Luis González,04032007,65,34,38,24,4,1,4,1,1,1,0,681,0
AFIS,0037147759,Miguel Cartagena,04031903,31,80,17,50,6,1,3,1,1,0,0,40,1
ANI,6692801279,Manuela López,01071933,88,19,83,59,5,1,1,0,1,1,0,101,1
ABIS,8022040209,Miguel Martínez,23041981,93,41,90,75,6,0,1,1,1,1,1,534,0
NUIP,3595330248,David Perez,05012000,72,40,75,33,4,1,3,1,0,0,0,759,1
ANI,9969332385,Laura Murillo,22021965,2,7,100,32,2,1,1,1,0,0,0,307,0
TI PV,8123065484,Melissa Hernández,18081970,75,31,62,40,4,0,6,0,1,0,0,635,1
SIC,8475979290,Miguel Hurtado,01021984,86,9,41,48,6,1,4,1,1,0,1,798,1
TI PV,1454583657,Luis Rodríguez,06091961,44,1,16,31,6,1,4,1,1,1,1,62,1
CC REC,6921145109,Gabriela Cifuentes,15081987,4,85,35,72,1,1,1,0,1,0,1,81,0
SITAC,1494342825,Marcela Perez,23041928,2,50,79,3,3,1,4,1,1,1,0,297,0
CC REN,5522696393,Gabriela Rodríguez,19041954,27,47,81,85,3,1,1,0,0,1,0,868,1
ANI,5816538072,Luis López,14051992,44,11,8,7,5,1,1,0,0,1,1,47,1
TI DUP,3900581112,Carlos Perez,19111956,90,92,47,9,5,0,1,0,1,1,1,3,1
TI REN,9209009776,Luis López,15021961,34,87,98,76,3,0,4,1,0,1,0,370,0
AFIS,3456394811,Manuela Perez,25051941,62,72,59,99,6,1,5,0,0,1,1,165,0
NIP,0059717064,Marcela Hernández,28071995,71,21,68,93,3,0,5,1,1,0,1,369,0
SIC,4269110686,Laura López,22091948,60,20,12,89,5,0,5,1,0,1,1,22,0
AFIS,5261656612,Laura Rodríguez,25081989,47,92,73,98,6,0,6,0,1,0,0,436,1
EIS,0869093796,David Castaneda,12091988,31,99,6,5,6,1,5,1,1,0,1,689,1
DCU,1990531440,Sofía Hernández,21071969,80,15,45,37,4,1,2,1,1,0,0,965,0
CC,5740108831,Luis Castaneda,05051978,28,98,75,59,4,1,6,1,1,0,1,264,0
EIS,3630874798,Juan Murillo,01071940,96,17,83,46,4,0,1,1,0,1,1,836,0
CC REN,6372450115,Marcela González,18031961,78,56,51,53,6,1,5,0,0,0,0,286,0
NIP,0475739633,Ana García,13102007,13,20,56,1,2,0,1,0,0,0,0,149,0
EIS,2890737177,Laura López,21031987,9,85,45,16,1,1,4,1,0,1,0,44,0
CCT,5551214366,Daniela Hurtado,15111931,71,17,99,33,4,0,1,0,1,1,1,574,0
SIC,6071702004,Miguel Rodríguez,01061964,10,10,18,35,6,1,6,1,0,0,1,137,0
CC DUP,6193661268,Manuela Martínez,07041977,76,37,46,13,1,1,5,0,0,0,1,666,0
CC REN,5777296522,Miguel Hurtado,24041940,38,11,32,12,1,0,6,0,0,0,0,607,1
CC REN,5419357617,Luis García,27081936,79,72,66,28,6,1,2,1,1,0,1,153,0
TI REC,0781132406,Juan Martínez,25091907,20,76,42,59,3,1,3,1,1,1,1,281,0
TI DUP,6857374296,Miguel López,16071945,40,55,85,2,5,1,3,0,0,1,0,36,1
CCT,4185030653,Miguel García,01061925,33,1,80,85,6,1,2,1,0,0,0,308,1
TI REN,3490941131,David García,05052006,17,33,59,33,6,0,5,1,1,0,1,144,1
CC REC,6948523575,Miguel Murillo,24031956,83,68,67,50,6,0,5,1,1,0,1,127,0
NIP,4291423761,Gabriela Martínez,17021987,33,6,72,8,2,0,4,0,1,1,0,675,0
NIP,0381860842,Daniela Hernández,25031928,5,20,46,78,2,0,6,1,0,1,1,914,1
CC PV,1737919294,Miguel Murillo,04081979,48,97,82,80,4,0,5,0,1,0,0,260,1
TI REC,0075509354,Luis Murillo,24051954,35,42,61,85,2,1,1,0,0,0,1,422,0
