tipoDocumento,numeroDocumento,nombreCompleto,fechaNacimiento,departamentoNacimiento,ciudadNacimiento,departamentoResidencia,ciudadResidencia,fondoOrigen,prePensionado,institucionPublica,condecoracion,hijosInpec,familiaPolicia,observacionDisciplinaria,numeroSemanas,declaraRenta
CC,1223063943,Melissa Hurtado,27111932,6,100,30,53,3,1,3,0,0,1,1,47,1
HLED-WEB,8451453263,Miguel Hernández,04011977,10,41,7,1,2,1,1,0,1,0,1,477,1
CC,9425816078,Manuela González,07111963,75,10,83,1,2,1,6,0,0,1,1,44,0
NUIP,0632562221,Carlos López,22041940,91,9,47,47,3,1,5,1,0,0,0,122,1
SIC,3295606055,Melissa Hernández,15111991,50,42,83,97,1,1,3,0,1,1,1,988,1
SIC,9840284651,Ana Martínez,20121950,10,16,38,10,2,1,1,0,0,0,1,46,1
SITAC,8372615043,Luis Hernández,25011985,37,57,46,87,3,0,5,0,0,0,1,803,1
CCT,6392808292,Ana Murillo,11051982,65,76,65,89,5,1,5,1,1,0,1,914,1
TI REC,5708646169,Carlos González,27111940,59,50,23,3,3,1,2,0,0,0,1,757,0
CC,7231754617,Miguel Castaneda,18041986,23,38,97,62,6,1,2,1,1,0,1,589,1
CC REC,6284531527,Gabriela Rodríguez,02111955,6,18,83,39,4,1,4,0,1,0,1,920,0
CC DIG,4874146714,David Hurtado,22011961,64,87,95,91,5,0,3,0,1,1,1,272,1
CC DUP,4895756019,Sofía García,10101943,52,43,40,1,4,0,6,1,0,0,1,991,0
TI REC,8119019964,Laura Cartagena,22011935,28,79,27,47,3,1,6,0,1,0,1,113,1
CC PV,5035541523,Manuela Cifuentes,14011993,44,24,56,37,6,0,5,0,1,0,1,291,0
CC REC,6382234732,Gabriela Cifuentes,20012005,33,4,16,89,2,1,5,1,1,0,1,60,1
SIC,3008570753,Sofía Rodríguez,05031941,97,36,8,65,4,1,2,1,1,1,0,89,1
CC DUP,3883018637,Miguel Murillo,03121985,88,2,62,89,2,1,1,0,0,0,0,609,1
SITAC,6640524730,Melissa Cartagena,20081928,29,56,50,26,6,0,3,1,0,0,1,788,0
SIC,3042255951,Gabriela Murillo,25102000,35,37,22,21,2,0,6,0,0,0,1,464,0
CC PV,9206952410,Ana Cifuentes,24041963,29,35,55,40,5,1,3,0,1,0,0,228,1
AFIS,5581061906,Miguel Hurtado,11041931,41,83,40,97,5,0,4,0,1,1,0,505,1
CC REC,9837139003,Miguel Castaneda,16031986,93,71,8,57,1,0,6,1,0,0,0,130,1
CC REC,7191403942,Gabriela Hernández,16031934,78,11,84,36,2,0,1,0,0,1,0,979,0
DCU,3111090731,Ana García,01101981,18,36,81,83,5,0,1,0,0,1,1,837,0
TI DUP,4658628415,Juan Murillo,11021932,9,39,79,67,1,0,4,1,1,0,0,697,1
CC DUP,7751981378,David Hernández,23051996,60,94,33,63,2,1,4,1,0,0,1,926,1
TI,4325155662,Luis Murillo,18052006,19,52,53,13,5,1,6,0,1,0,1,443,0
CC REC,5020990185,Marcela Castaneda,03031999,88,16,62,73,5,1,2,0,0,1,0,121,0
NIP,6205273028,Miguel Cifuentes,20082004,13,37,100,20,5,1,3,0,0,1,1,748,0
TI REN,7261093940,Carlos Murillo,27111914,7,48,64,56,5,0,5,0,1,0,0,284,1
CC REC,5804676616,Luis Rodríguez,13091976,87,92,83,24,2,0,4,0,1,1,1,729,0
CCT,1632678422,María Hurtado,04111927,9,26,21,5,2,1,6,1,1,0,0,827,1
TI DUP,9771040223,Sofía Cartagena,12102009,80,60,24,79,6,1,6,0,1,1,0,86,1
ANI,1095391993,Laura Hernández,24071996,100,43,69,54,2,0,2,0,1,0,1,702,0
HLED-WEB,9680285335,María González,26091951,79,36,54,20,1,1,5,1,0,0,1,910,0
CC,1448553426,Carlos Rodríguez,22051992,73,33,13,71,4,0,5,1,0,1,1,982,0
TI REC,4851226075,Melissa Hurtado,16091926,99,74,59,17,1,1,1,1,0,0,0,774,0
HLED-WEB,3644224374,Gabriela Martínez,23071949,46,43,51,97,5,0,1,0,1,0,1,965,0
NIP,9391785965,Miguel Murillo,25111987,90,85,12,95,2,0,2,1,0,1,0,418,1
TI DUP,7788749872,Luis Murillo,28021918,57,9,15,66,3,1,5,1,1,0,1,290,0
TI PV,8544604781,Luis Martínez,14041968,48,37,31,1,3,1,5,1,0,0,1,186,1
CC REC,7523373379,Luis Cifuentes,22091982,28,7,29,84,1,1,1,1,1,1,1,549,1
CCT,5990822807,David Hernández,13041938,54,11,6,78,6,1,4,1,0,1,1,436,1
MTR,2381657672,David González,10011957,69,80,15,86,2,1,1,1,0,1,1,885,1
ANI,8043442706,Carlos Hernández,18082004,80,38,78,10,6,1,2,1,1,0,1,633,0
CCT,9033278635,David Rodríguez,10031955,17,90,22,47,5,0,4,1,0,1,1,772,1
NUIP,1646568330,Luis Rodríguez,15091937,85,26,5,80,3,0,5,0,0,1,0,532,1
TI DUP,3296119222,Manuela González,18101924,15,46,30,20,1,0,1,1,1,1,0,135,0
TI DUP,0075195014,Miguel López,14072001,30,50,73,80,2,0,5,1,1,0,0,778,0
ANI,1653755856,Ana Hurtado,25101982,93,85,57,28,1,0,4,1,1,1,0,703,1
CC DIG,3592126743,David Murillo,06091945,2,16,35,8,3,0,1,0,1,1,1,693,1
CC,5820831069,Laura Cartagena,01051939,80,21,48,4,4,1,3,1,0,0,1,937,0
SIC,4097449642,Miguel Hernández,23102003,90,69,34,50,2,0,4,0,1,0,1,956,1
AFIS,9318317238,Juan Cifuentes,23042006,28,33,23,81,3,0,4,0,1,0,1,976,1
ANI,1796099355,Sofía González,13031994,90,49,45,30,6,0,1,0,1,1,0,192,1
SITAC,8678176259,Ana Castaneda,10022004,10,82,39,10,2,0,3,1,1,0,1,516,0
HLED-WEB,5237462507,Ana Murillo,01011936,67,33,55,45,4,1,3,1,1,0,1,758,1
TI REC,8561959111,Carlos García,12041945,44,96,30,50,1,1,1,0,1,0,1,816,0
DCU,7008653116,Ana García,25061983,9,99,43,68,3,1,3,0,1,0,0,11,1
TI REC,9760153647,Marcela Hurtado,26071931,1,53,58,29,6,1,5,1,0,0,0,379,0
TI REN,7731853427,Daniela Murillo,10091999,49,36,56,27,2,0,6,1,1,1,0,901,1
CC DUP,1808115960,Ana Hernández,15111945,13,42,23,17,2,0,3,1,1,0,0,870,0
MTR,6242498465,Gabriela Hernández,06031941,82,78,87,58,2,1,5,1,1,1,1,457,0
CC REC,0219293721,Gabriela Castaneda,26061925,14,68,72,96,4,0,4,0,1,0,0,284,1
ABIS,6246337804,Carlos Hurtado,11092003,35,34,58,100,5,0,6,0,0,0,0,733,1
NUIP,2973431896,Manuela Hernández,27051929,88,65,52,59,6,1,6,1,1,0,0,442,1
SIC,9709440466,Gabriela Hurtado,28071928,55,60,63,41,3,0,2,1,1,0,0,898,1
TI REC,3779168514,Daniela García,26091977,90,24,98,90,6,1,6,1,1,0,1,552,0
TI PV,6929505008,María Murillo,04041943,29,82,66,10,6,1,2,0,1,0,0,200,1
SIC,5331433040,Juan Cartagena,16011972,32,21,89,40,1,1,5,1,1,0,1,873,0
NUIP,3360560750,Marcela Rodríguez,15061978,13,46,13,94,6,1,1,1,1,1,0,545,0
NIP,0342764144,Miguel Rodríguez,07011984,84,24,21,58,5,1,4,1,0,1,1,716,0
AFIS,5801002159,Carlos Cartagena,02031929,50,61,95,59,6,1,1,1,1,0,0,436,0
CCT,6926762205,Laura González,21091960,70,22,3,6,3,1,4,1,0,1,1,245,0
TI DUP,4712808931,Daniela Martínez,24081973,48,3,81,18,4,0,5,0,0,1,1,749,1
EIS,1512309888,David Perez,16031988,45,15,41,53,1,0,3,1,0,0,1,452,1
ABIS,0265524720,Marcela Castaneda,20071964,33,61,56,11,5,1,4,0,1,0,1,376,1
TI REC,1933390171,Gabriela Martínez,01101952,45,40,50,55,2,0,4,0,0,1,1,72,1
CC DIG,2659423845,David Hurtado,16111926,11,18,58,18,3,0,4,1,1,1,0,552,0
CC REC,0245669766,Manuela Cartagena,02102000,61,9,87,17,4,0,4,0,0,0,0,676,1
MTR,9024100101,Sofía Castaneda,02071995,47,52,95,72,2,0,3,1,0,1,0,917,1
ABIS,5063737636,Ana Murillo,18041929,10,63,7,70,6,0,6,1,1,0,0,909,0
DCU,9239051472,Melissa López,19022008,72,46,21,67,2,0,4,0,0,0,1,197,0
CC PV,9374312629,Luis Rodríguez,02061973,3,90,49,38,5,0,3,0,0,1,1,18,1
DCU,3306742235,Gabriela Perez,01041953,17,48,55,19,4,0,2,0,1,0,1,59,1
CC REC,1681684983,Miguel Martínez,03081994,94,36,44,60,1,0,2,0,1,0,0,579,0
TI,7056534821,Miguel Murillo,06012009,35,6,44,96,1,0,6,1,1,0,0,782,1
CC REC,1680282553,Sofía López,24062003,88,63,40,7,6,1,6,1,1,0,0,819,0
SITAC,9210170563,David García,19021990,55,71,84,37,3,1,1,1,0,0,1,2,1
