tipoDocumento,numeroDocumento,nombreCompleto,fechaNacimiento,departamentoNacimiento,ciudadNacimiento,departamentoResidencia,ciudadResidencia,fondoOrigen,prePensionado,institucionPublica,condecoracion,hijosInpec,familiaPolicia,observacionDisciplinaria,numeroSemanas,declaraRenta
CC REC,7188769621,Miguel Cifuentes,26032018,51,95,69,70,3,1,2,1,1,1,1,305,1
CC PV,4465375067,Gabriela Cartagena,07071951,96,49,49,74,6,1,4,0,0,0,1,861,1
NUIP,0691509665,María López,09041969,12,43,64,86,3,0,1,1,1,1,0,437,0
SITAC,7313457711,David Murillo,09091962,45,70,25,10,1,0,2,1,0,0,1,141,1
CC,5342700250,Juan López,01051927,43,85,78,26,2,0,5,0,0,1,1,449,0
CC REN,1596512735,Sofía González,17071973,85,58,75,84,1,1,3,1,1,0,1,710,1
SIC,9475242432,Juan Murillo,08041960,34,82,43,47,6,0,6,0,1,0,0,836,1
EIS,2604957947,Marcela Perez,03071947,29,40,50,39,5,0,5,1,1,1,1,918,1
TI PV,7810946878,María Castaneda,04071982,45,4,13,42,1,1,4,1,1,0,0,444,0
CCT,9510572602,María Murillo,16011994,56,16,12,29,4,0,3,1,1,0,1,258,0
ANI,3889120660,Carlos Martínez,10041925,26,97,9,79,6,0,3,0,1,0,1,553,1
HLED-WEB,8579425073,Melissa Castaneda,18071970,82,89,35,63,5,1,3,1,1,1,1,55,1
CC REN,8716022230,Sofía García,19081980,71,54,45,5,1,1,5,0,0,1,1,624,0
SIC,3717653502,Melissa Martínez,09051965,20,22,70,65,6,0,2,0,1,1,1,946,0
TI REC,0146160154,Melissa Murillo,06081977,61,82,39,37,6,1,2,0,1,1,1,48,0
AFIS,2337185105,Ana Cifuentes,10041973,55,66,42,28,1,0,1,0,1,0,1,951,0
TI PV,4859221786,Daniela Murillo,16091969,70,74,45,62,1,0,4,1,0,0,0,473,0
CC DIG,4801434235,Daniela Perez,13121952,55,16,35,25,3,1,3,0,0,0,1,766,1
ABIS,9248936540,Ana Rodríguez,02081976,98,21,77,67,2,0,4,0,1,0,0,780,1
TI DUP,5358667287,Laura Hurtado,16071951,89,96,72,15,2,0,4,1,0,1,1,147,0
CCT,1610382053,Melissa Castaneda,23112002,15,8,84,64,6,0,5,0,1,1,0,330,0
ANI,2113195410,Manuela Hernández,06071943,90,8,48,22,2,0,1,1,0,1,0,675,1
CC REN,8831267286,Carlos Murillo,23101932,21,35,65,58,3,0,4,1,0,1,0,704,0
TI REN,5459518854,Carlos Perez,25061986,98,54,92,77,1,1,2,0,0,1,1,251,0
ABIS,6816402559,Sofía Hernández,05101945,52,69,78,97,4,0,1,1,1,0,1,229,1
MTR,9133897870,David Hernández,04041944,44,16,88,89,6,1,5,1,0,1,0,788,0
ABIS,4397904855,Juan Cartagena,08011958,78,76,44,28,3,1,5,1,0,0,1,56,0
NIP,9178937371,Laura González,27071936,63,17,74,78,3,0,4,0,0,0,0,408,1
TI PV,7926550511,Manuela García,12121936,44,50,51,71,1,1,4,0,0,0,1,993,1
EIS,3613244524,David Perez,21071939,39,90,53,41,2,1,5,1,0,0,0,180,1
CC REN,9605157236,Ana López,08062007,37,56,4,86,4,0,3,1,0,1,0,779,1
MTR,4147391424,Ana López,14081961,60,13,13,12,1,1,1,1,1,0,0,201,1
CC,5483332132,Miguel López,14121962,25,16,41,83,2,0,3,0,0,1,1,127,1
DCU,0876734916,María Martínez,20091998,29,48,22,21,4,1,1,1,0,1,1,960,1
CC REC,8886991238,Gabriela Martínez,13051950,11,49,21,92,3,0,6,0,1,1,1,655,0
HLED-WEB,6724797796,Ana López,15062004,94,88,69,89,3,0,1,1,1,0,0,36,0
EIS,5270156423,Luis Cartagena,11051927,43,78,40,71,5,0,5,1,1,0,1,113,1
HLED-WEB,3943110133,Melissa Martínez,23051987,51,23,9,34,4,0,3,0,0,1,0,426,1
TI REN,7398752207,Sofía Cartagena,04021946,25,36,96,24,5,0,5,1,0,1,0,481,1
TI,8972788812,Sofía Cifuentes,07121926,4,31,49,5,2,1,3,0,1,0,0,848,0
CC REN,8575328033,Gabriela Cifuentes,05031988,31,3,85,25,6,0,1,1,1,1,1,824,0
CC PV,9739238130,Daniela Martínez,09031960,57,11,48,21,3,0,4,0,0,0,1,73,1
NIP,2030650285,David Cifuentes,14031973,90,57,10,78,1,0,2,1,1,1,0,944,0
NIP,3473672389,David Perez,15032001,66,58,69,23,2,1,5,1,1,1,0,553,0
CC,8213460565,Marcela Martínez,04121981,57,90,83,51,1,1,6,1,1,0,1,25,0
NIP,1158355851,Laura Rodríguez,19031926,18,48,60,18,4,0,1,1,1,1,0,175,0
DCU,5562821571,Juan Rodríguez,25051982,36,13,2,44,3,1,3,0,0,0,1,213,1
SITAC,3162119328,Luis Rodríguez,19031952,14,65,97,28,5,1,3,0,0,0,0,724,0
TI PV,9081693950,Gabriela González,03051948,3,29,91,38,5,0,5,1,0,1,0,484,0
HLED-WEB,7447096058,Laura Rodríguez,12031945,34,91,50,41,3,1,5,1,1,0,0,169,1
NUIP,9336140340,Gabriela Castaneda,17031943,80,64,21,33,4,0,4,0,1,1,1,882,0
CC REC,1712478444,Carlos García,02121971,44,30,2,26,2,0,5,1,0,1,1,386,1
CCT,2691043938,Carlos Rodríguez,18121958,6,83,28,86,2,0,3,1,1,1,1,320,0
HLED-WEB,2784328301,Luis Cifuentes,11091976,87,29,10,94,4,1,5,0,0,0,1,954,0
SITAC,5773754301,Ana Hernández,07101927,85,43,67,41,6,1,6,1,1,0,1,900,0
