tipoDocumento,numeroDocumento,nombreCompleto,fechaNacimiento,departamentoNacimiento,ciudadNacimiento,departamentoResidencia,ciudadResidencia,fondoOrigen,prePensionado,institucionPublica,condecoracion,hijosInpec,familiaPolicia,observacionDisciplinaria,numeroSemanas,declaraRenta
TI REC,7654025838,Laura Rodríguez,17011982,51,26,86,50,6,1,5,1,0,0,1,459,0
TI PV,6383329158,Sofía Perez,18041935,77,73,91,51,6,0,3,1,1,0,0,920,1
CC DIG,7139044956,Ana Hernández,06031971,83,90,70,9,2,1,4,0,1,1,0,504,1
ANI,2905399259,Carlos Cifuentes,25091998,15,14,17,17,1,0,5,1,1,1,0,185,0
NUIP,6419526871,David Murillo,23121946,91,40,83,37,3,0,1,1,1,1,0,627,1
TI PV,1084796655,David Hernández,13061945,51,4,91,28,1,0,1,0,0,1,0,385,0
CC DIG,8412847337,Ana Hernández,19102003,24,7,97,58,6,0,3,0,1,0,1,110,0
NIP,4340627581,Marcela Cartagena,19032009,51,77,61,55,6,0,4,0,0,1,1,657,1
ABIS,8757128490,Manuela González,19021927,88,13,51,6,5,0,1,1,0,0,0,369,1
SIC,1796015788,Melissa López,04071986,52,88,100,60,3,0,6,0,1,0,1,236,1
DCU,7828706704,Gabriela García,02071906,32,37,95,36,2,1,3,1,0,1,1,40,1
SITAC,4699273630,Gabriela Rodríguez,18081929,56,4,31,93,2,0,2,1,1,0,0,2,1
SITAC,2964411772,Melissa Hernández,26112007,40,65,42,1,2,0,2,0,0,0,0,743,0
TI REN,9659590021,Marcela Hernández,03021926,97,61,87,90,4,0,3,1,0,1,1,722,1
SIC,5254330903,Manuela Cartagena,07101988,4,75,97,21,5,1,2,0,0,1,1,891,0
TI DUP,0473727408,Manuela Hurtado,27111975,32,38,21,72,6,1,4,1,1,0,1,542,0
DCU,9407216704,Luis Castaneda,20011935,32,98,64,65,5,1,5,0,0,0,1,837,1
CC DUP,6327141748,Carlos González,19031930,60,15,61,12,2,1,2,0,0,0,1,789,0
TI REN,7246488961,Manuela Martínez,20031924,17,74,5,19,6,1,1,1,0,0,0,854,1
TI PV,2449426271,Sofía Murillo,10051980,73,8,66,51,4,0,5,0,0,0,0,195,1
CC REC,1999486804,Ana Rodríguez,05011965,47,58,82,47,6,0,6,0,0,1,0,770,1
TI REC,6507477807,Marcela García,18091960,14,19,3,39,5,1,5,0,0,1,1,889,1
TI DUP,5269484130,Luis Cartagena,26031983,22,46,11,33,2,1,2,1,0,1,0,442,0
CC PV,4518004006,Manuela Murillo,18081926,74,26,99,61,1,0,1,0,1,0,1,812,0
HLED-WEB,4958390809,Melissa Castaneda,04051977,34,9,87,26,6,1,6,0,0,1,0,213,1
CC DUP,5760663757,Gabriela Hernández,25011929,43,33,95,82,5,0,6,1,1,0,0,172,0
TI,7186413814,Carlos Castaneda,21042009,54,99,83,36,5,1,3,1,1,1,0,865,1
ABIS,4764466199,Juan Cifuentes,23031938,33,34,67,76,4,1,1,0,1,0,0,15,0
TI DUP,5155145172,Luis Perez,06102001,1,100,28,86,6,1,2,1,0,0,1,203,0
CC REN,4653463537,Manuela Murillo,08031944,69,90,43,3,6,1,1,1,1,0,0,976,0
CC,5246820976,Gabriela Cifuentes,26101925,21,42,43,15,1,0,6,0,1,1,1,101,0
CC REC,9934425286,Miguel García,10091971,77,15,3,82,2,0,5,1,0,0,0,502,0
NUIP,0747026426,Ana García,27111949,57,59,89,32,2,0,3,1,0,1,0,372,1
TI REN,4807774675,Ana Castaneda,08071927,2,11,52,37,6,0,6,1,1,1,1,287,0
ABIS,0311721810,Marcela González,24092005,85,64,50,96,1,1,1,1,1,1,1,631,0
TI DUP,5697418885,Sofía Castaneda,18061928,54,4,86,89,4,0,3,0,0,0,0,398,1
CC PV,7326218199,Manuela Hernández,05082004,98,34,8,18,1,1,3,0,0,1,0,375,1
TI PV,3037773491,Sofía Rodríguez,24071937,96,49,83,65,5,1,2,0,0,1,0,300,0
DCU,2067539790,Ana Perez,13062005,90,26,91,32,2,1,6,0,1,0,0,400,1
ANI,5157907882,Ana López,28091990,34,73,95,36,4,1,3,0,1,1,0,789,1
EIS,4995617061,María Hernández,10021966,95,95,76,74,4,0,2,0,1,0,1,839,1
AFIS,5609620852,Ana Hernández,09041995,78,17,64,85,3,1,4,1,0,0,1,794,0
TI DUP,1014541690,Sofía López,04011939,44,74,15,66,4,0,3,1,0,0,1,343,1
DCU,6341694281,Sofía García,02022002,17,50,24,96,2,0,6,1,0,1,1,464,1
TI REN,8856439019,David García,12041950,29,32,3,74,1,0,1,1,0,1,0,920,0
CC,5731235218,Ana García,04032001,14,25,23,34,4,0,2,0,1,0,0,349,0
NUIP,5920270249,Daniela González,01102000,10,43,50,7,5,0,6,1,0,0,0,656,1
ANI,8389585231,Sofía Martínez,14071966,78,16,96,78,2,0,3,1,0,0,1,729,0
CC PV,7323021559,Laura Castaneda,21041986,68,63,49,60,6,1,5,1,0,1,1,314,1
CC DUP,8053744480,Gabriela González,27122006,42,72,83,11,3,0,4,0,1,0,0,605,0
NUIP,8710884304,David Perez,16031991,71,8,33,29,1,0,1,0,1,1,0,774,1
ABIS,2391419477,Carlos Rodríguez,22041936,98,18,85,42,1,0,1,0,1,1,0,367,1
TI REC,8775934649,Ana Cifuentes,15011932,50,37,36,44,4,0,4,1,0,1,0,977,0
MTR,9484267437,Gabriela Cartagena,17021948,92,82,26,57,1,1,5,0,0,0,0,578,0
SIC,7557551022,Marcela Hernández,14071980,44,87,50,6,1,0,6,1,1,1,1,549,1
NIP,0230041432,Manuela Murillo,21081992,54,80,69,25,4,1,4,1,0,1,0,846,1
HLED-WEB,5638719166,Juan González,23121993,22,87,28,100,4,1,6,1,1,1,1,743,1
TI,6235820252,Gabriela Martínez,07051968,34,43,32,74,5,0,3,1,0,0,1,955,1
SITAC,4556201247,Luis Murillo,05062003,5,1,54,49,3,1,5,0,1,0,1,750,0
MTR,5390128928,Luis López,24031992,41,23,63,56,4,1,2,0,1,0,1,487,1
AFIS,1117027863,Ana González,13101973,77,97,76,43,2,1,4,0,1,0,1,591,0
HLED-WEB,4527344473,María López,27041965,23,30,71,79,1,0,3,0,0,0,0,583,0
EIS,4254584878,Melissa Cartagena,27121941,61,20,48,37,4,0,3,0,1,0,0,680,0
CC REC,2600571182,Miguel Castaneda,22081989,11,96,82,72,1,0,4,0,0,1,1,666,1
CC REN,7968430952,Carlos González,28032002,28,92,84,43,4,1,1,1,0,1,1,944,0
ABIS,6099736652,Manuela González,11022003,84,36,5,90,2,0,4,1,0,0,0,214,0
EIS,8182204751,Gabriela González,15121960,38,10,11,53,3,1,6,1,0,1,1,928,1
EIS,2368675787,Marcela Murillo,06051997,65,59,30,11,5,1,3,1,0,1,0,174,1
DCU,6239288917,Marcela Hernández,01091959,34,50,39,96,4,0,3,0,0,1,0,130,0
CCT,1733426618,Daniela Hurtado,19051936,15,92,77,94,2,0,1,0,0,1,0,609,1
TI DUP,8211812754,Sofía Cartagena,08051930,46,30,9,16,2,0,5,1,1,0,1,989,1
DCU,4163887393,Marcela Hurtado,22011960,95,13,38,82,1,1,2,0,1,0,0,411,0
TI PV,9946060814,Juan Hernández,21091980,97,78,90,45,2,0,4,1,1,0,1,71,1
TI REN,2156422151,Ana Hernández,21111993,35,22,55,49,4,0,2,0,0,0,0,725,0
SIC,3747842173,Juan Cifuentes,15121993,27,53,27,54,1,1,5,1,1,1,1,147,0
AFIS,1887095259,Marcela Martínez,13011967,53,86,1,70,3,0,1,0,1,1,0,942,1
ANI,6541447099,David Hurtado,13121974,64,50,99,18,2,0,6,0,0,0,1,673,1
MTR,0911144867,Juan Cifuentes,10101985,85,19,100,88,2,0,1,0,1,1,1,70,0
ABIS,6489061884,Daniela García,08061958,98,20,88,1,1,1,1,1,0,0,0,50,1
MTR,9007744582,Luis Cifuentes,03011971,66,38,45,29,2,1,5,1,1,1,0,155,1
CC DIG,5875416774,Laura López,06112024,72,15,83,11,5,1,5,0,1,1,0,868,0
CC REC,2387410615,Daniela Hernández,02021971,43,34,22,30,4,0,5,1,1,1,0,663,0
AFIS,4209542875,Melissa Cifuentes,25021938,63,52,57,2,4,0,5,1,1,0,1,586,1
