tipoDocumento,numeroDocumento,nombreCompleto,fechaNacimiento,departamentoNacimiento,ciudadNacimiento,departamentoResidencia,ciudadResidencia,fondoOrigen,prePensionado,institucionPublica,condecoracion,hijosInpec,familiaPolicia,observacionDisciplinaria,numeroSemanas,declaraRenta
NIP,6729829402,Manuela Hurtado,02111963,100,16,81,77,1,1,4,0,0,0,0,426,1
NUIP,3455105100,Carlos Rodríguez,02021939,64,97,84,6,4,1,6,1,0,1,0,443,1
DCU,8000296533,Laura Perez,04091986,30,69,85,94,5,0,3,1,0,1,1,78,0
DCU,1529413607,Juan González,06111995,39,32,26,41,4,0,3,0,0,0,0,142,1
TI REC,7121570779,Laura López,06111963,77,89,49,15,5,0,6,0,0,0,1,878,0
NUIP,5299607521,Ana Murillo,18041970,67,12,73,56,3,0,6,1,0,0,1,655,1
SIC,9947300094,Carlos Castaneda,10081979,32,64,67,23,3,1,1,0,1,1,1,72,0
CC REC,2998442815,Juan Cifuentes,06062009,11,95,19,58,4,1,2,1,1,0,1,391,1
CC REN,0018374407,Sofía Martínez,15081974,95,73,31,38,1,1,2,0,1,1,0,888,1
ABIS,0851398342,Luis Murillo,25031996,71,50,73,77,6,0,4,1,1,0,1,147,0
CC DUP,8560062675,Miguel Perez,10062010,86,91,8,46,1,1,4,0,1,1,0,72,0
CC DIG,5923007669,Manuela Cartagena,09121979,18,49,34,20,6,1,2,1,1,1,1,221,1
ANI,7564981602,Miguel Hernández,07111979,8,44,100,32,5,0,5,1,1,1,0,13,0
EIS,2970520530,Laura Hurtado,27071993,33,98,22,55,4,1,3,1,1,0,1,215,0
HLED-WEB,5553197686,María Castaneda,23081999,22,77,57,53,1,0,4,0,1,0,1,760,0
DCU,1810596915,Laura Cifuentes,23081937,94,43,9,51,5,1,5,1,1,0,0,721,0
CC,0193451620,Marcela Rodríguez,24062009,89,51,50,26,3,1,1,0,1,1,1,842,1
ABIS,6739264180,María López,08061941,12,100,73,26,3,1,3,0,0,1,0,134,1
ABIS,2112238324,Carlos Rodríguez,05081986,64,86,76,55,6,1,5,1,1,0,1,924,1
TI PV,5809273821,Juan Hernández,23022009,71,32,73,17,2,1,6,0,0,0,1,330,0
CC DUP,4237143697,María Cartagena,17041975,88,96,32,20,1,0,5,0,1,0,0,325,1
NUIP,7440595476,David Hurtado,19111956,83,41,18,54,5,0,4,1,0,0,1,668,1
DCU,2239696716,Melissa Hurtado,14072000,100,60,55,26,1,0,3,1,1,1,1,981,0
CC PV,5343800940,Daniela Hernández,17081983,3,69,72,52,5,1,3,0,0,0,0,487,1
CC,9265382998,Daniela Murillo,24031975,22,97,9,5,4,0,6,1,0,1,1,918,0
CC,2017681380,David García,10101979,87,1,92,56,5,1,5,0,1,1,0,896,1
TI REN,1679468358,Daniela Hurtado,08081992,85,81,40,13,4,0,1,1,0,1,0,863,0
TI DUP,8079076385,María González,09081972,69,20,86,90,3,1,2,1,1,0,1,932,0
CC REC,6182247840,Laura Rodríguez,21091954,67,79,99,22,3,1,5,1,0,1,1,197,1
TI PV,8265731835,Juan Rodríguez,11041976,7,49,37,63,4,1,1,1,1,0,1,46,0
CC DIG,0339958950,Daniela López,28041949,79,37,38,59,5,1,5,1,0,1,0,50,0
TI DUP,0941839038,Luis Castaneda,04031951,70,35,58,3,1,0,3,1,1,0,0,402,1
SITAC,7853600316,Marcela Cartagena,18091949,29,43,86,41,4,1,4,1,1,0,0,289,0
CC DUP,0267094287,David González,14042008,57,14,79,79,2,1,4,1,0,1,1,405,0
CC,1648991333,Ana Rodríguez,22041957,38,55,21,85,1,1,4,1,0,0,1,154,1
CC PV,5197826909,Melissa García,12051996,22,74,55,1,3,1,6,0,0,0,0,912,1
EIS,7834572365,Gabriela Martínez,24011947,100,40,29,17,1,0,5,1,0,0,1,749,0
CCT,8803666067,Ana Rodríguez,27061962,82,1,80,60,6,0,1,0,1,1,1,22,1
TI DUP,2991729098,Laura Perez,21071930,37,64,65,52,2,0,1,0,1,1,1,300,0
SIC,2148464928,Juan Hurtado,24081971,80,10,14,3,4,1,5,1,1,1,0,478,0
NUIP,3721595531,Gabriela Hurtado,25071952,67,47,59,40,6,1,5,1,1,1,0,264,1
CC DUP,6333445334,Melissa Perez,24071942,86,38,45,78,6,1,3,0,1,0,0,53,0
CC DIG,6462768292,María Hernández,26101927,25,27,4,60,5,1,3,0,1,0,1,614,0
CC DUP,2318039849,Manuela Murillo,19062009,98,20,57,73,3,0,2,0,0,1,1,98,1
TI REC,2393491648,Daniela López,04041953,61,5,9,32,6,0,2,0,0,0,0,863,1
TI PV,1604166303,Ana García,22011967,46,92,90,92,5,0,6,0,0,1,0,601,0
HLED-WEB,0479971387,Juan Murillo,26101971,6,78,31,16,1,1,6,0,0,1,1,961,0
ANI,5549853822,María Rodríguez,09021927,9,29,18,14,4,1,4,1,1,0,0,243,1
NUIP,6795109342,Juan Cifuentes,17051976,87,23,32,39,5,1,3,0,0,1,0,985,0
