tipoDocumento,numeroDocumento,nombreCompleto,fechaNacimiento,departamentoNacimiento,ciudadNacimiento,departamentoResidencia,ciudadResidencia,fondoOrigen,prePensionado,institucionPublica,condecoracion,hijosInpec,familiaPolicia,observacionDisciplinaria,numeroSemanas,declaraRenta
DCU,8739159562,Daniela García,09041902,82,60,18,50,6,0,2,0,1,1,0,152,0
MTR,6999313982,David Perez,17052001,16,42,68,84,3,1,1,0,0,1,1,996,0
CC PV,0411290351,Carlos Rodríguez,24011984,20,25,33,35,2,0,6,0,0,0,0,779,0
SIC,5994036182,Laura Perez,21091976,63,74,18,96,3,1,6,1,1,0,0,637,1
ANI,8539708369,David González,25031950,10,45,63,26,6,1,6,1,0,1,0,383,1
CC PV,1264442887,Melissa Hernández,23111964,47,38,62,88,3,0,5,1,0,0,0,649,0
TI PV,7387098714,Carlos García,16122008,91,23,8,66,4,1,1,0,1,1,1,686,1
CCT,4039845785,Carlos García,08111988,82,30,49,55,5,0,5,1,0,1,0,625,0
CC DUP,7583007765,Sofía Castaneda,10081932,100,52,48,16,5,0,5,1,0,1,0,699,0
ANI,3676307088,Juan Cartagena,18101954,13,48,20,68,1,0,3,1,1,1,0,339,0
AFIS,5447669639,María García,12082010,82,45,92,57,4,1,6,0,1,0,0,257,1
CCT,1739049997,Sofía Cifuentes,25061983,75,15,69,61,3,0,1,0,0,0,1,831,0
TI REC,8550425711,David López,18081981,55,89,1,84,4,1,5,1,0,1,1,988,1
NUIP,9808017798,Daniela Hernández,26081927,49,93,6,57,3,0,2,0,0,0,0,530,1
CC,9922838929,Sofía López,13061986,5,2,79,85,4,0,6,1,0,0,1,583,0
HLED-WEB,1689902974,Manuela Castaneda,13121955,67,72,75,38,4,1,4,1,0,1,1,799,1
AFIS,3112557236,Marcela Cifuentes,05011983,36,25,59,98,3,0,2,1,0,0,1,465,1
TI,0004875863,Sofía Hernández,19071955,76,17,75,99,3,0,1,1,1,1,0,134,0
MTR,1565628174,Gabriela Martínez,14121984,45,3,67,87,3,1,6,1,1,0,0,774,1
CC,0406199028,Juan Murillo,22111960,67,23,94,66,5,0,5,0,1,0,1,286,1
EIS,8877174869,Carlos García,15041922,84,33,74,77,6,0,6,0,0,0,1,907,0
CC,4045800816,Sofía González,26061977,50,98,41,37,5,0,2,1,1,1,0,824,0
DCU,4988230630,Ana Perez,26081950,24,92,16,64,6,0,3,1,0,1,1,456,0
CC REC,5964571786,David Cifuentes,28071983,16,82,41,6,3,0,3,1,1,0,0,490,1
CC DIG,6375668093,María Hernández,06121981,41,90,34,41,3,1,5,0,1,1,1,85,1
TI REC,1584404771,Luis Cartagena,10101931,92,19,48,95,1,0,6,0,0,0,1,120,0
NUIP,8001490399,Melissa Cartagena,02022001,27,91,95,35,6,1,5,1,1,1,1,688,1
CC DUP,7401059825,Sofía García,03071986,63,28,62,100,5,0,2,1,1,1,1,136,0
TI DUP,7288354011,María López,21031973,92,38,85,26,1,0,3,1,1,1,0,781,1
CC REN,6411116934,Juan Perez,18051941,18,31,9,12,3,0,1,0,0,1,0,56,1
SIC,5385309735,Marcela Castaneda,04121932,2,25,85,60,3,0,4,1,1,1,1,962,0
CC DUP,3915587811,Sofía Castaneda,06081951,77,83,67,90,6,1,6,1,0,1,0,889,1
CC DIG,2656070034,David Hernández,01062001,67,21,98,13,2,0,2,1,0,1,1,218,1
CC REC,0654249554,Carlos Rodríguez,15041994,61,85,21,48,1,1,3,1,1,1,0,551,0
CC REN,8677773553,Carlos López,24032009,85,96,75,59,4,1,2,1,0,0,0,176,0
NIP,3456179729,María González,25111944,84,48,49,56,1,0,5,0,0,1,0,461,0
ABIS,5362414538,Manuela García,01071947,11,82,59,26,4,1,5,1,0,1,0,187,1
CC REN,6112489689,Luis Murillo,11021934,20,17,41,39,4,1,4,0,1,0,0,905,0
ABIS,4414110800,Sofía Hernández,09022006,31,84,67,1,4,1,3,0,1,1,0,117,1
CC PV,8323326976,Ana Hurtado,28091935,68,73,35,35,1,0,2,0,1,0,1,119,1
TI DUP,3130174383,Manuela López,06101914,64,27,81,72,5,1,3,0,1,1,1,23,0
MTR,0369425811,Ana Cifuentes,21091951,20,25,45,47,6,0,1,1,1,0,1,594,0
CC REN,4627288164,Carlos López,24101936,19,37,63,3,4,0,2,1,0,1,1,687,0
TI DUP,0821746587,María Castaneda,11081984,81,60,81,51,6,0,1,1,0,1,1,200,0
CC DUP,4551139986,Laura Rodríguez,17091944,83,71,60,82,4,0,6,0,1,0,1,910,1
SIC,1027204207,Juan Cartagena,12041983,9,89,81,24,4,1,3,1,1,1,0,163,0
HLED-WEB,5691460417,Laura García,18081973,3,34,38,68,3,1,5,1,1,0,1,310,1
TI,8120392541,Miguel Hernández,27081962,90,33,22,98,1,0,2,1,0,0,1,479,0
TI,8220046914,David Hurtado,05051930,86,39,7,44,1,0,5,1,1,0,1,684,0
