tipoDocumento,numeroDocumento,nombreCompleto,fechaNacimiento,departamentoNacimiento,ciudadNacimiento,departamentoResidencia,ciudadResidencia,fondoOrigen,prePensionado,institucionPublica,condecoracion,hijosInpec,familiaPolicia,observacionDisciplinaria,numeroSemanas,declaraRenta
TI PV,6355229659,Carlos Rodríguez,05091947,5,16,98,60,1,0,1,1,0,0,1,192,1
DCU,0846696264,Luis García,24011924,63,62,75,17,6,1,2,0,1,0,1,635,0
CC REN,5565632226,Juan Cifuentes,27051977,89,43,47,87,5,1,5,0,0,1,0,706,1
HLED-WEB,0132401974,Manuela Perez,12031955,72,14,28,11,5,1,5,0,0,1,1,51,1
AFIS,6303824866,Laura Castaneda,23101972,45,44,32,80,5,0,1,1,0,1,0,335,1
CC PV,0274106502,Sofía Rodríguez,01021960,12,64,59,78,6,0,4,1,0,1,0,753,0
NUIP,2934283789,Carlos Hurtado,21122002,94,9,48,1,3,1,5,1,1,1,0,638,0
HLED-WEB,3331736000,Marcela Martínez,11081974,93,28,74,64,3,1,6,1,0,0,1,208,1
ABIS,0769569366,Juan González,20071938,85,91,91,18,6,1,4,0,1,1,0,612,0
DCU,7380678993,Luis Martínez,09081948,15,28,9,38,2,0,4,1,0,0,0,981,1
TI REN,8127546584,Miguel Martínez,06041903,34,9,82,56,6,1,5,0,0,0,1,929,0
HLED-WEB,7359849956,Manuela López,14062001,68,66,35,99,6,1,5,1,0,1,1,696,0
CC REC,1216604545,Sofía Cartagena,08051998,42,94,94,68,4,1,4,0,1,0,0,586,0
CC,1208320645,María Perez,12031927,5,61,100,68,4,0,6,0,0,0,1,989,0
AFIS,2954932691,Melissa Cifuentes,13051952,14,18,58,1,3,0,1,1,1,1,1,334,0
CC REC,9873700234,Miguel García,11031943,38,87,80,35,6,0,5,0,0,1,1,122,1
CC REC,8820478345,Melissa García,14091979,60,95,89,35,1,0,2,1,0,0,0,747,1
SITAC,4073723121,Gabriela Cartagena,09101998,95,64,63,82,4,0,2,0,0,1,1,567,1
MTR,4301546528,Luis González,01032003,1,2,49,64,3,1,3,0,0,0,0,361,1
AFIS,1587404556,Miguel Hernández,26121989,34,39,35,48,6,1,1,1,1,0,1,740,0
EIS,9741483148,Melissa Martínez,19081933,90,98,43,75,3,1,3,0,1,0,0,344,1
AFIS,5449296970,Laura González,07081944,58,41,7,51,5,1,6,1,0,0,0,920,0
MTR,1575562538,Ana González,06101949,91,28,68,81,2,1,4,0,0,1,1,284,1
CC DUP,3112958905,María Hernández,05012003,99,48,74,18,1,0,5,1,0,1,1,655,0
ABIS,5007075667,Manuela Hurtado,18092005,76,26,91,12,1,0,2,1,1,1,1,297,0
