tipoDocumento,numeroDocumento,nombreCompleto,fechaNacimiento,departamentoNacimiento,ciudadNacimiento,departamentoResidencia,ciudadResidencia,fondoOrigen,prePensionado,institucionPublica,condecoracion,hijosInpec,familiaPolicia,observacionDisciplinaria,numeroSemanas,declaraRenta
HLED-WEB,1574934709,Marcela Cartagena,07011978,52,27,39,99,1,1,6,1,0,1,1,271,1
HLED-WEB,5966509939,Miguel García,09031927,98,28,67,74,4,0,2,0,1,1,1,625,0
CC,6870155322,Melissa Hurtado,06091971,9,11,15,24,4,1,6,1,1,0,1,166,0
TI REN,1963145906,María Cartagena,11091955,33,4,20,49,3,1,3,0,1,1,1,128,0
CC,8196338170,Melissa González,01071976,66,96,71,56,5,0,3,0,0,1,0,604,0
NIP,9038023473,Carlos Murillo,21101992,68,11,1,91,6,0,4,1,1,1,1,418,1
SITAC,5033890220,Carlos Murillo,18091944,38,11,35,69,4,1,1,0,0,1,0,715,0
TI REN,7091911761,Gabriela García,07011976,77,2,44,26,3,1,5,0,1,0,0,791,0
HLED-WEB,6253135672,Gabriela Castaneda,11012000,80,17,67,94,6,0,3,0,1,1,1,554,0
NIP,0724827770,Carlos Hernández,07041933,80,43,42,12,3,0,2,1,1,1,0,460,1
CC REN,0396056071,David Castaneda,16091991,9,44,69,46,4,1,5,1,0,1,0,233,1
ABIS,3703572952,Sofía Cartagena,02111989,47,64,18,96,1,1,4,1,0,1,1,799,0
CC REN,3603502351,Laura Murillo,04051941,19,72,70,55,5,0,1,1,0,0,0,258,0
SITAC,4221912307,Marcela Hurtado,19111986,26,90,40,9,4,0,1,0,0,1,1,209,1
HLED-WEB,9913502990,María Rodríguez,13011926,96,36,78,13,3,0,1,1,1,1,1,42,0
NUIP,2500766523,María Murillo,10011976,19,45,88,55,6,0,3,0,0,0,1,109,0
TI DUP,2339706029,Daniela García,21092003,46,61,99,88,6,1,2,0,0,0,1,298,1
EIS,7691107751,Gabriela García,09011942,69,13,14,41,3,0,2,1,1,1,1,416,0
ANI,2465896442,Melissa Hernández,15111948,82,9,31,90,4,1,5,0,0,0,1,968,1
TI,0375655293,Juan Murillo,09081946,96,58,80,13,6,1,3,1,1,1,0,17,0
DCU,4523172991,Daniela García,20061921,76,45,55,15,5,1,1,1,1,1,1,640,1
NIP,3285091792,David Hurtado,01011969,14,78,57,68,5,1,2,0,1,0,1,545,1
CCT,1053607774,Laura García,12051933,52,28,37,95,5,1,4,0,1,1,1,835,1
CCT,2550003577,Juan González,23021945,65,3,34,40,3,1,4,0,1,1,1,880,1
SIC,0110978898,David Rodríguez,25011957,39,33,64,48,6,0,2,1,0,0,1,297,0
TI REN,5433528502,María Martínez,06111994,77,29,97,29,5,1,4,1,0,1,0,141,0
ANI,9888801172,Sofía Cifuentes,02102003,34,68,28,40,5,0,2,0,1,1,1,127,0
AFIS,4963685094,Juan Cifuentes,19041990,2,44,9,33,4,1,3,0,1,0,1,159,0
CC,8321651622,Manuela Martínez,17072002,28,50,32,56,4,0,2,0,1,1,1,637,1
CCT,4828892887,David Hernández,03022009,32,38,88,74,3,1,2,1,1,1,1,25,0
HLED-WEB,2619979692,Daniela Murillo,17072023,58,100,24,41,4,0,5,0,1,1,0,497,1
NUIP,5809602450,David García,23011940,64,52,47,6,1,1,6,1,1,1,1,458,0
CC DIG,6612427318,Sofía López,07031966,74,27,34,51,5,0,3,1,0,1,1,225,0
DCU,9410853358,Carlos Cartagena,04051949,60,9,47,95,4,0,6,1,1,1,1,402,1
CC DUP,9222027270,Sofía Cifuentes,18021967,40,93,95,13,3,0,6,1,0,0,1,830,1
CC PV,5098169067,Ana Cartagena,19011931,5,88,58,37,2,1,4,1,1,1,1,108,1
MTR,4806800501,Gabriela Martínez,15021943,73,70,2,100,1,0,3,0,1,0,0,400,0
