tipoDocumento,numeroDocumento,nombreCompleto,fechaNacimiento,departamentoNacimiento,ciudadNacimiento,departamentoResidencia,ciudadResidencia,fondoOrigen,prePensionado,institucionPublica,condecoracion,hijosInpec,familiaPolicia,observacionDisciplinaria,numeroSemanas,declaraRenta
TI REN,0891120679,Marcela Rodríguez,24101930,30,23,75,100,4,0,2,1,0,0,1,532,0
SITAC,3585936025,Marcela Perez,27051953,39,85,81,39,4,1,1,1,0,0,1,450,1
CC REN,3694417429,Sofía González,10111925,45,51,56,89,3,0,4,0,1,0,0,899,0
HLED-WEB,2050153656,Melissa Hernández,07051972,6,29,90,60,4,0,1,0,0,0,1,832,1
CC REN,6886125859,Miguel Cartagena,21111980,42,73,30,30,6,0,1,0,1,1,1,401,0
SITAC,1333720368,Gabriela Hurtado,16081947,1,16,22,92,2,1,1,1,0,1,1,884,1
CC PV,9287519769,María Rodríguez,15021947,72,44,41,81,5,1,4,0,1,0,1,607,0
CC,2249281401,Marcela Murillo,28071933,88,7,25,98,4,1,6,1,1,1,0,770,0
TI PV,1627479620,Miguel Rodríguez,19071952,52,46,75,93,2,0,6,0,1,0,0,107,0
CCT,9472481080,Daniela Hernández,26021946,54,49,86,80,6,0,5,0,1,1,1,102,1
HLED-WEB,8560860410,María Martínez,21121985,43,89,21,52,2,1,6,0,1,1,1,527,1
SITAC,2276407945,Carlos Rodríguez,09071950,26,10,72,64,1,1,4,0,1,1,0,481,0
TI REN,7633660428,Manuela García,17101984,2,29,39,57,3,1,4,0,1,1,0,968,0
NIP,5090631523,Manuela Rodríguez,08071932,41,36,27,30,5,1,3,1,0,0,0,782,0
TI REC,6232132417,Manuela Hernández,25091943,56,21,71,7,1,1,6,0,0,1,0,155,1
CC REC,7703468346,Manuela Perez,21031933,23,47,27,5,1,0,1,0,1,1,1,487,0
TI REC,9466557789,Daniela Cartagena,11121979,83,47,73,99,2,0,2,1,0,0,1,909,1
