tipoDocumento,numeroDocumento,nombreCompleto,fechaNacimiento,departamentoNacimiento,ciudadNacimiento,departamentoResidencia,ciudadResidencia,fondoOrigen,prePensionado,institucionPublica,condecoracion,hijosInpec,familiaPolicia,observacionDisciplinaria,numeroSemanas,declaraRenta
CC DUP,4974307690,Carlos Murillo,09042004,33,2,87,53,2,1,2,0,1,0,0,602,0
EIS,9924883754,Miguel Cifuentes,01121984,33,73,63,30,2,1,4,1,1,0,1,144,1
NIP,3404717529,Manuela Hernández,05091991,79,64,66,20,2,0,1,0,0,1,0,466,1
TI DUP,9205559485,Juan Cifuentes,12121989,96,27,69,27,3,1,2,1,0,0,1,73,1
NIP,6058466016,María Martínez,04071931,53,2,90,87,5,1,4,1,0,0,1,189,0
CC,9973520913,Sofía Cartagena,20031994,14,80,48,84,5,0,2,0,0,0,0,270,1
NUIP,5253269387,Carlos Cifuentes,26041996,90,28,58,73,4,0,2,0,0,1,0,21,1
NUIP,7636404346,Gabriela Murillo,23051968,80,69,50,10,1,0,6,1,0,0,1,222,0
TI REC,3190741722,David Hurtado,23101954,91,26,54,44,1,0,5,1,0,0,1,779,1
NUIP,0832377804,Carlos Perez,25101965,22,16,13,74,5,1,6,1,0,0,0,839,0
TI DUP,2039352375,María Hernández,10121928,90,55,3,56,2,1,6,1,0,0,0,271,1
TI DUP,6543047970,Ana Hurtado,20082002,69,52,38,5,5,1,3,0,1,0,0,887,0
CC REN,8794003618,Juan Hernández,02011929,94,27,99,5,4,0,1,0,1,0,1,821,0
CC PV,4284698945,Luis Castaneda,17011933,74,40,59,16,3,1,5,0,0,1,1,912,0
TI PV,4860236122,Luis López,06061924,81,38,59,64,3,0,3,1,0,1,0,737,1
NUIP,0070301036,Ana Martínez,25051994,77,47,62,94,5,0,1,1,0,0,1,778,0
EIS,6885669025,Melissa Rodríguez,10101988,5,4,50,55,3,1,6,0,0,1,1,860,0
EIS,6056891064,Ana Rodríguez,08012008,20,13,56,93,5,1,4,1,1,0,0,642,1
SIC,7638030377,Carlos Martínez,18051999,38,28,34,76,4,1,1,1,1,0,0,149,0
ANI,8454055117,Melissa Murillo,03041959,23,100,78,34,2,1,3,0,0,0,1,45,0
AFIS,7108177738,Marcela Hernández,19061969,53,86,21,48,3,0,3,0,1,0,1,522,1
ANI,2009085930,Sofía Hernández,12111975,47,93,79,25,3,1,6,0,0,0,0,309,0
CC REN,6598346283,Laura González,26111930,11,42,95,83,3,0,3,0,0,0,1,797,1
TI DUP,9872888630,Juan Hurtado,21011930,1,12,3,15,1,1,6,0,0,0,0,284,1
NUIP,7856787973,María Martínez,11071947,80,11,77,19,1,0,5,0,0,0,0,138,0
MTR,2262487421,María Perez,13011957,51,83,89,38,1,1,2,1,1,0,0,785,0
ABIS,0472778404,Ana Rodríguez,24031983,83,43,69,68,2,0,3,1,0,1,0,816,0
CC REC,9517627963,Sofía Murillo,06052004,48,1,6,59,6,0,1,1,1,1,1,125,1
HLED-WEB,0507308800,Daniela Hurtado,02121966,8,66,34,17,5,0,5,1,0,1,1,982,1
TI,2995340093,Manuela Martínez,08041961,56,18,57,28,6,0,3,1,0,0,0,14,1
HLED-WEB,3468580461,Marcela González,17051971,53,14,63,13,4,0,6,0,0,0,1,176,1
CC DUP,1886796683,María Martínez,22111946,6,1,76,3,6,1,6,1,0,1,1,440,0
EIS,7039716097,Juan Castaneda,18021986,43,1,72,64,1,1,6,0,1,1,1,942,0
SIC,2083758995,Sofía Castaneda,25041990,94,55,86,4,5,0,2,0,0,0,0,85,1
CC PV,5413706407,Luis Murillo,05081941,73,54,11,99,5,1,1,0,0,1,0,659,0
