tipoDocumento,numeroDocumento,nombreCompleto,fechaNacimiento,departamentoNacimiento,ciudadNacimiento,departamentoResidencia,ciudadResidencia,fondoOrigen,prePensionado,institucionPublica,condecoracion,hijosInpec,familiaPolicia,observacionDisciplinaria,numeroSemanas,declaraRenta
SITAC,9315782977,Manuela Martínez,12091937,37,49,77,47,2,1,3,1,1,1,0,313,1
CC REC,3340205527,Daniela Perez,21021966,37,65,20,54,4,1,4,1,0,0,1,821,1
HLED-WEB,0172730395,Sofía Murillo,18101932,95,33,59,94,1,0,6,0,0,0,1,106,0
DCU,7290560550,Laura Castaneda,07121926,71,86,42,56,4,0,2,1,1,1,0,211,1
CC REC,2944210372,Daniela Rodríguez,23111960,13,12,77,37,4,0,3,0,0,1,1,558,0
TI DUP,6522468475,David Cifuentes,23102004,80,95,19,77,1,0,2,0,1,1,0,188,0
CC DIG,5863515027,Manuela López,21061926,31,70,20,17,1,1,5,0,1,0,1,919,1
EIS,8288046382,Melissa Cifuentes,08081948,74,56,86,14,3,0,1,1,0,0,1,815,0
AFIS,2203559088,Ana Perez,20121978,93,15,17,81,2,0,2,1,1,0,0,659,0
AFIS,3149058930,Manuela Martínez,24092009,27,12,81,55,4,1,2,1,0,1,1,608,1
TI REC,9723132553,Marcela Hurtado,05011910,98,90,58,98,2,0,6,1,1,1,1,177,0
AFIS,0289121724,Gabriela Murillo,06121936,62,3,82,2,6,0,1,1,0,0,1,631,0
TI PV,6200042304,Marcela Martínez,20111965,18,84,32,89,3,1,4,0,0,0,0,50,1
HLED-WEB,8578886702,Laura García,04021944,88,74,8,27,3,1,1,1,1,0,0,674,1
CC DIG,5612967590,Manuela Murillo,09081964,43,3,5,31,2,1,4,1,0,1,0,855,0
NUIP,3566187978,Sofía Cartagena,05032001,83,12,16,90,1,0,4,1,1,0,0,457,0
CC REC,1988921005,David Perez,01051939,71,77,5,91,2,1,4,1,1,0,1,170,0
CC PV,6264952170,Juan Castaneda,03021944,92,72,80,63,3,1,1,0,1,1,1,295,0
SIC,0716415257,Ana García,12071992,54,5,67,97,4,0,1,0,0,0,0,301,0
NIP,9841724705,Juan Cifuentes,09051935,99,96,43,1,1,0,5,0,1,1,1,896,1
TI,8377812038,Manuela Hernández,28021926,50,68,62,33,4,0,5,1,0,1,0,760,0
CC DIG,1564621903,David Hernández,12111989,99,45,9,36,6,1,2,1,1,1,1,800,0
ANI,2083263594,David González,24051976,7,46,61,86,6,0,6,0,1,0,1,501,1
NUIP,6160815136,Gabriela Castaneda,22091973,21,39,57,80,6,0,1,1,0,0,0,273,0
EIS,0428257752,Marcela Castaneda,06101954,38,81,58,83,4,0,2,0,1,0,1,321,1
DCU,2942427426,Daniela Cartagena,06111946,23,7,100,89,6,1,2,1,0,0,0,523,0
SIC,6493542457,Juan Hurtado,13111956,9,7,59,68,4,0,3,1,0,0,0,189,1
AFIS,4343452834,David González,28101926,38,27,40,52,6,1,5,0,0,0,1,170,0
EIS,9381343450,Daniela Martínez,28111983,39,52,62,87,3,1,3,1,0,0,0,174,0
NUIP,6373150715,Melissa Hurtado,15061934,44,10,80,38,5,1,2,0,1,0,0,856,0
CC REC,0563550418,Manuela Rodríguez,09031914,33,100,25,21,4,0,6,1,0,0,0,566,0
TI,8851604692,Gabriela Cifuentes,12081998,55,7,99,75,4,1,6,1,0,1,1,770,1
