tipoDocumento,numeroDocumento,nombreCompleto,fechaNacimiento,departamentoNacimiento,ciudadNacimiento,departamentoResidencia,ciudadResidencia,fondoOrigen,prePensionado,institucionPublica,condecoracion,hijosInpec,familiaPolicia,observacionDisciplinaria,numeroSemanas,declaraRenta
TI REC,9749564744,Gabriela García,09031987,18,56,11,59,3,1,2,1,0,0,0,987,0
ANI,9596207496,Gabriela García,02052006,65,19,58,51,3,0,1,0,1,0,1,169,1
NUIP,9120844178,Gabriela Cartagena,02121946,95,66,7,91,6,0,5,1,0,0,0,97,1
ABIS,3638860441,David Murillo,10081926,31,77,63,47,6,0,3,0,1,0,1,278,1
SITAC,7521394821,David García,26051945,97,38,51,85,4,1,6,1,0,0,1,750,0
ABIS,8924310226,Luis Castaneda,21052009,9,11,37,31,5,1,6,0,1,0,1,87,0
SITAC,1338873127,Ana Perez,06122004,41,27,8,20,5,1,1,1,1,0,0,800,1
SIC,8256199033,Laura Castaneda,17061991,76,55,49,39,4,0,6,1,1,1,1,369,0
TI REC,9338770752,Miguel Hurtado,23091977,19,13,5,83,3,1,4,0,0,1,0,190,0
HLED-WEB,5257247879,David Hurtado,20081948,42,81,32,60,2,1,5,1,0,0,0,162,1
TI REN,3268978848,Ana Hurtado,25051918,32,85,69,10,5,1,6,1,0,0,0,419,0
AFIS,2925131808,Juan Murillo,22021956,78,63,86,30,5,1,5,1,0,0,0,91,0
DCU,1522880458,María Castaneda,16022000,5,21,27,41,6,0,6,1,1,1,1,439,1
SITAC,6946875710,Gabriela López,15111984,16,84,80,40,3,0,1,0,0,0,1,869,1
CC PV,0630405919,Sofía García,07111936,60,61,77,10,5,1,5,1,0,1,0,548,0
ANI,5181530516,Marcela González,15101972,74,68,82,33,1,0,4,1,0,1,0,982,1
EIS,4690083260,Marcela Castaneda,11111958,5,31,88,8,1,1,2,0,0,1,0,289,0
TI DUP,6278714030,Juan Rodríguez,28101953,64,81,66,58,6,0,5,0,0,1,1,937,1
DCU,8654919596,David Castaneda,14021981,54,6,29,82,2,0,3,1,1,1,1,508,1
CCT,3327999909,Laura García,01051965,64,41,51,48,6,1,6,0,1,1,0,996,0
CCT,4467128731,Ana Cifuentes,26041901,3,12,53,29,4,1,6,1,1,1,1,567,0
ANI,3295558270,Melissa Rodríguez,18042002,16,89,62,67,5,0,1,0,0,1,1,954,0
TI REN,2499067472,Gabriela Rodríguez,05101962,95,68,19,33,1,1,3,1,0,1,1,944,0
SITAC,6783823447,Marcela Cartagena,10011968,27,73,55,22,4,1,6,1,0,1,0,312,0
