tipoDocumento,numeroDocumento,nombreCompleto,fechaNacimiento,departamentoNacimiento,ciudadNacimiento,departamentoResidencia,ciudadResidencia,fondoOrigen,prePensionado,institucionPublica,condecoracion,hijosInpec,familiaPolicia,observacionDisciplinaria,numeroSemanas,declaraRenta
CC PV,1264192467,María Hernández,28021917,41,97,46,22,5,0,1,0,0,1,0,660,0
EIS,3699831765,Ana Hurtado,21081952,60,40,77,74,5,0,6,1,1,0,1,699,1
CC DUP,0782153455,David Rodríguez,05121972,94,37,87,37,6,0,5,1,0,1,1,489,1
SITAC,2452625404,Melissa González,25121962,96,81,14,100,2,0,6,0,0,1,0,457,1
CC DIG,7819182372,Manuela Hurtado,07112005,28,99,87,42,1,1,4,1,0,0,1,563,0
TI REN,0741645817,David López,20071932,28,63,3,11,5,1,1,0,1,0,1,605,1
CC PV,4194119480,Melissa González,14091930,51,43,27,46,3,0,1,0,1,0,1,724,0
EIS,4355029094,María Murillo,06091988,84,50,63,69,2,1,3,0,1,1,0,13,0
CCT,0931679327,Marcela Cartagena,25071976,29,100,44,31,1,0,4,0,1,1,0,506,1
TI DUP,3093245846,Gabriela Rodríguez,23082002,35,40,17,79,5,1,4,0,1,0,1,206,0
SITAC,5603245916,María Perez,27021971,70,100,95,43,1,1,3,0,1,1,0,101,1
HLED-WEB,5184242163,Melissa Castaneda,18012005,59,41,22,56,6,0,1,0,0,0,0,624,1
TI,3740862431,Marcela González,27051930,64,92,99,83,1,0,3,1,1,1,1,385,0
CC DIG,8267470472,Melissa Hurtado,25031947,84,17,34,86,5,0,3,0,0,0,0,356,0
MTR,4100286050,Marcela López,27061969,55,18,52,77,3,0,2,1,0,1,0,701,1
TI REC,3724034586,María Cifuentes,23091928,70,83,64,15,5,0,4,0,1,0,1,248,0
DCU,6473549756,Carlos Castaneda,15081992,32,77,12,78,6,1,5,1,1,1,0,656,1
CC DIG,4934935812,Carlos Hurtado,19051958,17,86,2,68,1,1,1,1,1,1,0,928,1
MTR,5713928055,Carlos Martínez,08101980,34,26,71,71,4,1,1,1,1,1,0,519,1
CC PV,3292601397,Ana García,12121984,2,43,55,95,3,1,1,1,1,1,0,936,0
MTR,1577531014,Marcela Murillo,02071993,59,27,95,56,4,1,4,1,1,1,1,407,0
