tipoDocumento,numeroDocumento,nombreCompleto,fechaNacimiento,departamentoNacimiento,ciudadNacimiento,departamentoResidencia,ciudadResidencia,fondoOrigen,prePensionado,institucionPublica,condecoracion,hijosInpec,familiaPolicia,observacionDisciplinaria,numeroSemanas,declaraRenta
TI PV,8453510691,María Murillo,05051956,71,11,15,18,2,0,6,1,0,0,1,871,0
TI DUP,2798760979,Miguel Martínez,11101964,43,21,6,71,5,0,1,1,0,0,0,769,1
DCU,9606433168,Sofía Murillo,16102003,22,28,19,92,6,0,1,1,0,1,0,112,0
TI REC,3977199733,Luis Hurtado,06011925,5,47,58,11,3,1,2,1,1,1,0,936,1
TI REC,4370505086,Melissa Cifuentes,24101931,19,94,10,85,3,1,6,0,1,0,1,743,0
DCU,1164624885,Marcela Hernández,11111983,16,84,25,36,5,0,1,1,0,0,0,650,0
CC DUP,1054722203,Melissa Cifuentes,22011946,78,95,13,60,3,0,3,1,1,1,0,571,0
CCT,2408260639,María González,17081971,50,26,74,45,2,1,3,0,1,1,0,237,0
CC REN,0240031913,David Hurtado,09101966,10,98,63,16,5,1,5,0,0,0,1,212,0
CC REC,2141420880,David Murillo,20121932,38,19,87,62,5,1,2,0,1,1,1,6,1
CC DIG,9001196939,Laura Perez,09071965,81,3,32,48,5,1,6,0,1,0,0,98,1
ABIS,1846474753,Laura González,06101929,60,79,32,41,2,0,2,1,1,1,0,986,1
CC DUP,0009172492,Sofía Castaneda,25041971,92,57,3,62,1,1,3,1,0,1,1,745,1
AFIS,7427256781,Carlos García,15011933,80,53,20,56,2,1,5,1,0,0,1,763,0
CCT,5467759114,Miguel González,07071948,89,30,59,7,1,0,3,0,1,1,0,888,1
TI DUP,9836340047,Manuela García,01041942,10,11,88,72,4,1,4,1,1,0,1,320,1
TI REN,8273472801,Miguel García,06061986,44,7,65,26,3,1,6,1,1,1,0,518,1
AFIS,5120871296,Juan Rodríguez,16121926,59,9,86,75,2,1,4,1,0,0,0,944,0
TI REN,0774905355,Juan González,18012000,94,20,42,69,5,1,6,1,0,1,0,146,1
TI REC,1303718093,Juan García,09121969,73,46,89,88,4,1,3,0,0,1,1,445,0
ABIS,8508168756,María López,05092001,46,50,28,21,3,0,3,1,1,0,1,113,0
TI,4677385877,Marcela García,23051992,33,11,66,13,6,0,1,1,0,0,1,766,0
ABIS,9645631024,Melissa Martínez,15121992,28,85,93,43,3,0,4,0,1,1,0,16,1
ABIS,1414691270,Marcela García,18071936,4,84,65,13,1,0,1,0,1,1,0,154,1
SIC,3525346934,Juan López,05041965,21,7,87,34,4,1,2,1,1,1,0,288,1
DCU,6351190112,Luis López,21061938,19,43,29,68,5,1,3,1,1,1,1,142,1
ANI,4568753638,Juan Castaneda,23121978,18,65,7,64,4,0,5,1,0,1,1,950,0
TI,4394761910,David Hernández,20071960,50,46,61,68,2,1,3,0,1,0,1,523,0
TI PV,2810337622,Miguel Hernández,18051959,63,61,76,19,5,1,1,1,0,0,0,37,1
CC REN,2921210229,Luis Murillo,03051997,11,74,26,76,1,0,3,0,1,0,1,674,1
EIS,0111781516,Daniela Cartagena,01071987,71,98,27,75,5,1,1,0,1,0,0,923,0
CC REC,2994422899,Gabriela Cartagena,15121972,57,7,34,21,5,1,2,1,0,1,0,870,0
ABIS,2668731765,Luis Rodríguez,11101954,96,31,95,35,2,0,6,0,0,0,1,124,0
HLED-WEB,6090039652,Melissa Hernández,26091946,61,53,27,55,1,1,3,1,1,0,0,651,1
TI REN,2726751739,Carlos Hurtado,24091931,69,39,91,89,1,1,4,1,1,0,1,621,0
TI DUP,4721519425,Ana Murillo,04121964,78,44,100,50,5,0,1,1,0,0,0,165,0
MTR,3417690198,Marcela González,18031960,81,82,79,9,6,1,4,0,1,0,0,388,1
TI DUP,5805332900,David Hernández,26061990,16,97,31,87,2,1,3,1,0,0,1,88,0
NUIP,7336103926,David Rodríguez,11081999,70,44,86,98,5,1,1,0,0,1,0,479,0
ANI,6184646057,Sofía López,06081988,84,96,3,79,5,1,2,0,0,1,1,544,1
CC DUP,7029151415,Marcela Hernández,01061930,66,2,75,52,6,0,5,1,1,1,0,104,1
CC,5590723897,Manuela Castaneda,26101949,58,6,52,38,1,1,5,0,0,1,1,527,0
CC,2229210580,Ana Martínez,14061937,100,85,24,84,3,0,2,1,1,0,1,969,1
CC REN,1753177719,Ana López,19091975,42,98,17,69,1,0,1,0,0,1,0,418,1
MTR,1875121441,Juan Martínez,08051947,96,96,67,71,1,0,1,0,0,1,0,553,0
TI REN,7000962458,Marcela Hurtado,18052000,82,71,58,97,5,1,6,0,1,1,1,893,0
TI,0496541901,Marcela Hurtado,28011962,84,17,48,84,2,1,3,0,0,0,1,307,1
SITAC,1376330380,Laura Rodríguez,23042003,22,45,55,54,1,0,4,1,0,0,0,502,1
SIC,8700651120,Miguel González,05052005,6,1,3,20,3,0,6,1,0,1,1,907,1
SITAC,4100592677,Ana Hurtado,04082003,36,37,43,22,1,1,3,0,1,1,0,760,1
SITAC,9904886016,Ana Cifuentes,08122000,82,58,53,2,4,0,5,0,1,1,0,142,1
TI REN,6396225087,Melissa Cartagena,06071974,19,82,16,35,3,1,1,0,0,1,1,850,0
ABIS,7950125376,Ana Cartagena,24111925,87,24,97,9,5,1,6,0,0,1,0,696,1
CC REC,0464837070,Melissa López,28031988,91,86,85,84,5,0,2,1,1,0,1,294,1
