tipoDocumento,numeroDocumento,nombreCompleto,fechaNacimiento,departamentoNacimiento,ciudadNacimiento,departamentoResidencia,ciudadResidencia,fondoOrigen,prePensionado,institucionPublica,condecoracion,hijosInpec,familiaPolicia,observacionDisciplinaria,numeroSemanas,declaraRenta
TI REC,2858954703,Gabriela Hurtado,18101955,46,92,93,20,1,1,5,1,0,0,0,217,0
TI PV,1027080958,Manuela Hernández,24041971,14,93,17,96,5,0,3,1,1,0,0,850,0
TI DUP,9507333944,Carlos Martínez,21102003,68,69,12,89,1,0,5,1,0,1,1,541,1
TI DUP,6768322842,Miguel Martínez,06052005,100,72,13,39,1,0,4,1,0,0,1,239,0
SIC,5797954981,Luis Cifuentes,03021963,13,30,64,51,6,0,3,0,1,1,0,425,1
AFIS,6808584061,Manuela García,26011999,62,7,87,58,3,1,1,1,0,0,0,919,0
TI REC,8011069469,David Rodríguez,27111992,5,4,52,46,2,0,2,1,1,0,0,879,1
TI REC,5429613573,Manuela González,22021960,93,74,87,91,6,1,3,0,1,1,1,770,0
SIC,4270741423,Marcela Rodríguez,12031932,2,44,18,8,2,1,6,0,0,1,1,727,1
SITAC,9913619346,Juan Rodríguez,08042008,95,8,38,19,3,1,5,1,0,0,1,832,0
SIC,6353512475,Juan Hurtado,08071975,27,89,22,6,6,1,5,0,0,0,0,193,0
TI,8213017189,Luis Perez,16031960,35,85,73,13,2,0,3,0,0,1,1,929,1
ANI,2020657441,Ana Hernández,08122004,96,22,15,13,5,1,6,0,1,0,1,182,1
SIC,9219272290,Gabriela Castaneda,25041948,48,51,32,7,1,0,1,0,0,0,1,805,1
TI REC,1510754043,Miguel López,14071992,22,66,97,16,2,0,5,0,0,1,0,390,1
HLED-WEB,1330056495,Manuela Cifuentes,10061991,18,99,15,97,4,0,1,1,1,0,1,960,1
MTR,4518747260,Laura Cifuentes,20041991,60,10,20,58,4,0,5,1,1,0,1,652,1
ANI,5026712356,David Perez,11041943,84,81,79,81,4,0,1,0,1,1,1,826,1
TI,8457716826,David García,15092008,44,90,49,73,2,1,2,1,1,1,1,88,0
SIC,9951611894,Marcela Cifuentes,24011995,48,52,13,67,6,1,3,0,1,1,0,113,1
TI DUP,1430579087,Marcela Rodríguez,12071965,65,25,74,20,2,0,4,1,0,1,1,181,0
NIP,7965480944,Marcela López,05042000,87,15,30,73,6,1,5,1,1,1,0,88,1
TI,5997786179,Daniela Hernández,08031987,92,79,47,83,1,0,5,1,1,0,1,794,1
TI REC,8399521924,Laura Rodríguez,28101935,94,89,24,43,1,1,3,0,0,0,0,261,0
CC,1941298703,Marcela Rodríguez,03011948,23,52,69,36,3,0,5,0,1,0,0,417,1
CC DIG,3531520954,Sofía Cifuentes,21011971,63,92,71,81,4,0,6,0,1,0,1,242,1
CC REN,3523368837,Sofía Cartagena,24041974,18,98,51,98,3,1,5,0,1,1,0,109,1
CC DUP,0805134681,Sofía Rodríguez,06041989,28,80,50,48,2,1,3,0,1,1,0,220,0
SITAC,2206051443,Daniela García,12012003,88,52,71,34,4,1,6,1,0,0,1,220,0
NUIP,6278405856,Daniela Castaneda,05102003,32,15,33,90,6,1,6,1,1,0,0,691,1
