tipoDocumento,numeroDocumento,nombreCompleto,fechaNacimiento,departamentoNacimiento,ciudadNacimiento,departamentoResidencia,ciudadResidencia,fondoOrigen,prePensionado,institucionPublica,condecoracion,hijosInpec,familiaPolicia,observacionDisciplinaria,numeroSemanas,declaraRenta
SITAC,6494495396,Miguel Castaneda,16051934,77,70,33,90,1,1,2,1,0,0,1,50,1
NUIP,9955911162,Carlos Rodríguez,17051989,3,45,80,1,3,1,2,0,0,0,0,617,0
CC REC,6592487395,Melissa Martínez,18081924,50,1,43,70,3,0,4,1,1,0,1,983,0
TI REC,7252100766,Gabriela Hernández,01121973,55,69,85,47,1,0,6,1,0,0,1,610,0
NUIP,8146368529,María Hurtado,11041982,81,79,60,87,1,0,2,0,0,1,1,280,0
CC,2272599594,Melissa Hernández,04061997,3,20,78,11,6,0,2,0,0,0,1,726,0
EIS,7208678199,María Rodríguez,16011937,6,71,21,79,3,0,5,1,1,0,1,200,1
CC,3402045604,Carlos Perez,10011931,53,16,90,95,5,1,1,0,1,0,0,858,1
CC DIG,3801810694,Gabriela Murillo,26112006,8,80,26,84,1,0,2,1,1,0,0,121,0
CC DUP,4530466675,Juan Rodríguez,16062004,49,80,3,43,5,1,6,0,1,1,1,670,1
ABIS,0808041077,Melissa Murillo,10061950,4,41,76,27,5,1,5,0,1,1,1,324,0
NIP,9067602361,Daniela López,14111985,38,42,22,51,4,0,3,0,0,0,0,252,1
HLED-WEB,5705608345,Gabriela Martínez,15121933,84,94,82,97,2,0,4,0,0,1,0,848,1
NIP,6092431819,Miguel García,03042008,58,49,6,89,6,0,3,0,1,0,0,860,1
CCT,5864384602,Daniela Rodríguez,11091979,53,39,18,81,4,0,1,0,1,1,0,876,0
CC DIG,3137869487,Gabriela Martínez,22052006,74,81,13,19,3,1,2,0,0,0,1,655,1
TI REC,2944173164,Miguel Cartagena,03091951,43,17,94,89,4,1,1,0,1,1,0,73,0
SIC,5850354855,María Cartagena,08051958,37,29,7,13,3,0,6,0,1,1,1,485,0
SIC,2174772898,Manuela García,02111987,16,52,82,76,2,1,3,1,1,1,1,530,1
ANI,8988476487,Ana Murillo,28091938,97,83,21,90,6,1,5,0,0,1,1,856,0
CC REN,2702272998,Laura López,18091914,78,40,83,28,2,1,2,1,1,0,1,711,1
EIS,9398607565,Laura Murillo,06121998,1,53,90,92,3,1,4,0,1,0,0,368,0
TI REN,7200123443,Manuela González,20071937,13,91,22,18,4,1,5,1,0,0,1,784,1
TI REC,4314275242,Miguel Murillo,07101974,59,21,20,45,3,0,1,1,0,0,1,307,1
TI,2820539053,Daniela Perez,15022003,57,90,99,4,3,1,1,1,1,0,1,618,1
TI REN,4583632019,María García,16051974,53,56,24,27,3,1,1,0,1,0,0,72,0
CC DUP,9602121398,Daniela Cartagena,02021989,31,74,26,18,1,0,3,0,1,0,1,830,0
AFIS,6699944229,Luis Murillo,10021949,11,78,68,41,2,1,4,0,1,0,0,324,1
NUIP,7757575149,Miguel López,07081933,4,88,86,43,6,0,3,0,0,0,1,195,1
ABIS,3446599180,Manuela Cartagena,06071984,47,97,5,14,5,0,4,0,0,0,0,829,1
CC,8513349420,Daniela Cifuentes,11071933,64,55,73,14,3,0,5,0,1,0,0,583,1
CC REC,6932468026,Marcela Castaneda,09071949,20,18,93,45,3,1,6,0,0,0,1,298,0
NUIP,4166495996,Juan García,13051969,97,99,54,12,5,0,5,1,1,1,0,798,0
CC PV,3345525833,Melissa Murillo,26051982,23,22,44,94,5,1,4,0,1,1,1,850,0
NIP,9308914640,Daniela Murillo,02101982,99,56,10,12,5,0,2,1,1,0,1,79,0
HLED-WEB,6086499038,Manuela García,01091953,45,39,43,53,2,1,6,0,0,1,0,668,0
CC DUP,3759336299,Gabriela García,19111997,89,61,44,83,6,0,2,1,1,0,1,787,1
EIS,9627208756,Carlos Cartagena,03041987,95,37,4,7,5,0,3,1,1,1,1,121,1
TI,7612068216,David Cartagena,23021945,9,39,92,15,1,0,4,0,0,0,0,899,1
