tipoDocumento,numeroDocumento,nombreCompleto,fechaNacimiento,departamentoNacimiento,ciudadNacimiento,departamentoResidencia,ciudadResidencia,fondoOrigen,prePensionado,institucionPublica,condecoracion,hijosInpec,familiaPolicia,observacionDisciplinaria,numeroSemanas,declaraRenta
NIP,1575501147,Carlos Cifuentes,02072021,41,51,53,60,1,1,6,1,0,0,0,499,1
EIS,2404581799,Daniela López,03081996,5,93,88,88,6,0,2,1,0,0,1,596,0
CC REN,6406595067,Miguel García,07081975,34,60,15,82,3,0,4,1,0,0,0,204,1
CCT,5725535300,Melissa Hernández,13091971,46,27,61,71,3,0,1,0,1,0,0,530,0
CC,2799543587,Marcela Cifuentes,08071935,58,69,7,50,3,1,4,1,1,0,1,850,0
TI DUP,5321837469,Melissa Martínez,07081990,53,57,25,47,2,1,6,1,0,1,0,379,1
CCT,2429940907,Juan Castaneda,15051967,84,59,6,27,5,1,5,1,0,1,0,865,0
NIP,8446667178,Luis González,25121954,24,28,57,88,4,0,2,0,0,1,1,147,0
CC DUP,3121003617,Miguel Perez,24012004,53,27,98,61,4,0,3,1,1,1,1,224,0
EIS,9896175236,María González,22061959,54,72,24,12,2,0,5,0,1,1,1,194,1
SITAC,7307379815,María Martínez,15072001,25,75,60,53,3,1,1,1,0,0,1,104,0
TI,4008895308,Gabriela Rodríguez,27101977,100,51,79,38,2,0,5,1,0,0,1,811,0
ABIS,1083127949,Melissa Castaneda,06101975,80,6,14,15,5,1,5,1,1,0,1,606,0
MTR,0342677519,Sofía Castaneda,04021965,13,67,46,32,6,0,6,0,1,0,0,471,1
CC DUP,6808774020,Laura Murillo,28011936,64,44,78,88,3,1,2,1,1,1,1,698,1
CC REN,4412131792,Laura Castaneda,10101997,63,41,89,9,5,1,6,1,1,0,1,203,0
TI DUP,3097788453,Carlos Castaneda,26061937,6,72,85,38,2,1,2,0,1,0,0,543,0
CC REN,9524017123,Luis López,12091970,99,97,22,34,2,0,5,0,1,1,0,513,1
SITAC,0924817578,Marcela Perez,19031969,28,100,28,11,2,1,5,1,0,0,1,144,1
CC,8812707596,David López,12082008,96,48,60,48,5,1,2,1,0,1,1,843,1
MTR,5135296087,David Hurtado,19121920,86,55,34,31,1,0,6,1,0,1,1,568,1
CC REC,7092912704,Carlos Murillo,28111967,55,63,38,78,6,0,1,1,0,1,1,420,0
MTR,9577615653,Juan Castaneda,27081933,11,44,85,74,4,0,6,1,1,0,0,920,0
TI PV,9591868886,Miguel Cartagena,01021981,88,64,20,63,2,0,3,1,1,0,0,636,1
SIC,3813449152,María Castaneda,23071933,49,21,94,19,3,1,2,1,1,0,1,346,0
NIP,9706015373,Manuela Cartagena,05111944,80,48,12,23,1,1,2,0,0,1,0,791,0
CC,4095003353,Carlos Cifuentes,21021980,23,25,11,81,2,0,5,1,0,0,0,539,1
ANI,8226929720,Melissa Murillo,22112009,70,9,41,56,6,0,6,1,1,1,1,330,1
AFIS,3781801282,Gabriela García,14021958,22,76,59,54,3,1,6,0,0,1,1,957,0
CC,0844176029,Marcela Martínez,04041973,6,1,81,2,6,0,2,0,1,0,0,504,0
TI,4525519790,David Murillo,13081906,31,39,76,79,1,1,1,0,1,1,1,636,1
CC PV,1263653146,Juan Cartagena,25101992,92,18,20,36,4,0,4,0,1,1,1,239,1
TI REC,7545292439,Luis González,12051946,30,94,58,60,2,0,5,0,1,0,1,756,1
CC PV,4354929513,Gabriela Murillo,18011965,99,99,2,9,4,1,3,0,0,1,0,343,0
TI,6709838561,Carlos Perez,08031957,38,25,3,75,6,0,2,0,1,1,1,255,0
SITAC,4927557142,María López,11031953,86,56,52,91,3,1,2,1,0,1,1,980,0
ABIS,6265365718,Ana Hurtado,23081955,56,81,60,49,4,1,6,0,1,0,0,567,0
HLED-WEB,9339152840,Melissa Hernández,05011972,34,13,4,96,4,1,2,1,0,0,1,510,1
AFIS,3949834892,Daniela Cartagena,06052006,75,87,10,90,3,1,6,0,1,0,1,579,0
CC REN,8252237196,María Rodríguez,09031926,38,24,5,12,6,0,6,0,1,1,1,114,1
CC,0835588368,Luis Castaneda,09101984,46,91,28,60,6,0,5,1,0,0,1,177,1
CC DUP,0587598438,María Cartagena,05061957,23,66,7,21,1,1,4,0,1,0,1,418,1
ABIS,5818067057,Juan González,20071990,61,48,92,78,4,0,5,0,0,1,0,198,1
TI REN,1255152961,Laura Martínez,09101962,18,6,99,76,2,0,3,1,1,0,0,302,0
SIC,9550592000,Daniela Castaneda,11072005,8,37,91,61,6,1,6,0,1,1,1,903,1
ABIS,1483097751,Juan Perez,03101993,97,81,94,57,5,1,3,0,0,1,0,970,0
NIP,8916326507,Miguel Rodríguez,12021949,16,43,95,46,6,0,6,1,1,1,0,588,0
SITAC,7455988251,Marcela Perez,15111970,100,90,82,91,2,0,1,0,1,0,0,186,0
CC PV,5413335096,Daniela García,12031925,98,82,22,9,3,1,3,1,0,1,0,322,0
EIS,2916431653,Luis Cifuentes,18011973,66,96,90,71,5,1,2,0,0,0,0,597,1
TI REC,7569291720,Daniela Hernández,05111959,19,10,88,34,6,1,3,1,0,0,1,27,1
SIC,6487733749,María Castaneda,19111984,80,21,6,81,6,1,1,0,1,0,0,167,1
CC DUP,8958455801,Luis Rodríguez,17111929,60,50,65,48,6,1,6,0,0,1,0,225,0
EIS,6216423503,Juan Perez,14051951,37,56,24,86,5,1,1,0,0,1,1,889,1
TI PV,3055491836,Ana Rodríguez,18121975,8,39,22,59,4,0,1,0,1,1,1,903,1
AFIS,9949041184,Manuela Rodríguez,13021945,11,85,47,27,2,0,1,1,0,1,0,240,1
CC PV,0426901129,Gabriela Castaneda,05101977,36,76,95,74,5,1,1,0,1,1,0,726,0
NUIP,3054005466,Miguel Hurtado,17061950,82,93,1,99,4,1,3,1,1,0,0,255,0
TI,1013006278,Marcela Hurtado,26031954,92,7,43,96,5,1,3,1,1,0,1,589,0
TI REN,5129947826,Luis Castaneda,04041953,79,7,72,86,5,1,6,1,1,0,0,185,0
ANI,3444975376,Melissa García,01121903,77,82,9,46,2,1,6,0,1,0,1,819,0
TI PV,3366841307,Luis Hurtado,12092005,94,54,61,8,5,1,6,0,1,1,1,931,1
CC DIG,3471022577,Juan González,26031981,19,65,21,56,5,1,1,1,1,0,1,190,0
CCT,5460947196,Manuela López,21091966,91,71,45,77,3,0,2,0,1,0,1,573,0
ANI,5718505442,Carlos Castaneda,22031962,6,76,56,63,3,0,4,0,0,0,0,761,1
TI PV,9541160117,Melissa González,12091963,18,36,45,16,1,0,4,1,0,0,0,49,1
CC REN,7227419146,Juan Hurtado,15071990,88,56,38,53,6,1,1,0,1,0,1,75,1
SIC,7543702528,Juan Cartagena,12092000,14,70,50,14,4,1,1,1,1,1,1,127,1
