tipoDocumento,numeroDocumento,nombreCompleto,fechaNacimiento,departamentoNacimiento,ciudadNacimiento,departamentoResidencia,ciudadResidencia,fondoOrigen,prePensionado,institucionPublica,condecoracion,hijosInpec,familiaPolicia,observacionDisciplinaria,numeroSemanas,declaraRenta
CC,5283732452,María Castaneda,05021914,21,77,21,26,5,0,5,1,1,1,0,196,0
CC DUP,0458599400,Sofía López,08081968,9,75,31,32,3,0,4,1,0,0,0,896,0
TI REC,8844261953,Miguel Martínez,28061935,79,11,97,9,2,1,1,0,1,0,0,309,1
NUIP,0939640609,Melissa Cifuentes,27111929,58,32,23,48,1,1,1,0,1,1,1,483,1
TI REN,4435273990,Marcela Cartagena,18111984,28,5,48,100,1,1,4,1,0,0,1,800,1
NUIP,0318753478,María González,10021939,59,43,61,76,1,1,4,1,1,1,0,299,0
CC PV,4308619017,Carlos González,10121936,55,4,27,40,2,1,2,0,0,1,1,324,0
AFIS,5243223989,Miguel Murillo,13021998,5,50,18,90,3,0,4,1,0,0,0,411,1
DCU,2278043575,María Hernández,17122001,40,50,92,3,5,0,1,1,1,1,0,823,1
DCU,0550171693,Marcela Perez,11071996,29,56,39,24,6,0,5,0,0,0,0,899,1
ABIS,9837613360,Ana González,26081941,66,74,81,36,1,0,2,1,0,0,0,758,0
CC REC,6400374575,Marcela Perez,28041959,97,19,71,10,3,0,2,1,0,0,0,669,1
HLED-WEB,7864777764,David Cifuentes,15021929,13,1,23,46,4,0,2,1,0,1,1,586,0
TI,0503394214,Laura Rodríguez,24061989,79,84,87,100,1,1,2,1,0,1,0,46,0
ANI,6922890882,Manuela Martínez,12112009,23,90,100,97,1,0,2,1,0,1,1,801,1
CC DUP,0701244189,Laura Rodríguez,06041995,98,97,80,93,2,1,2,1,0,0,0,13,1
ABIS,5845186750,Juan Castaneda,20101989,21,87,94,86,2,1,4,0,1,1,0,777,1
MTR,5523296858,Melissa Cifuentes,14121979,100,7,81,93,3,1,2,1,1,0,0,874,1
ANI,7032514327,Laura Murillo,01012004,7,99,42,44,5,1,3,0,1,1,0,90,0
