tipoDocumento,numeroDocumento,nombreCompleto,fechaNacimiento,departamentoNacimiento,ciudadNacimiento,departamentoResidencia,ciudadResidencia,fondoOrigen,prePensionado,institucionPublica,condecoracion,hijosInpec,familiaPolicia,observacionDisciplinaria,numeroSemanas,declaraRenta
AFIS,7721035825,Miguel Martínez,22031953,89,67,67,31,3,0,2,0,0,0,1,930,0
CC PV,2375321963,Juan Cartagena,03071926,95,6,54,13,4,1,3,0,1,1,1,181,1
HLED-WEB,6296360173,Melissa Cartagena,15011976,96,80,60,93,2,1,6,1,0,1,1,859,0
TI,0986689151,Miguel Cifuentes,20081988,24,65,82,55,5,0,4,0,0,0,0,416,0
TI PV,8017111875,Manuela López,01061998,49,2,48,52,6,1,2,1,0,0,0,115,1
NUIP,0852643511,Melissa Rodríguez,07061970,33,13,80,49,3,1,2,0,0,1,1,107,0
AFIS,7180247761,Luis Hernández,13051944,64,69,56,26,6,0,1,0,0,1,1,551,0
TI PV,7068770034,Marcela Rodríguez,04011938,83,54,59,86,1,1,1,1,0,1,0,683,0
HLED-WEB,2651633263,Manuela López,02111957,1,92,5,88,2,1,1,1,1,0,0,972,1
ANI,2592327041,Gabriela Cifuentes,17011973,23,70,20,35,4,0,6,1,1,1,1,172,1
NIP,2672587884,Laura García,27032012,61,96,98,53,5,0,1,1,1,0,0,494,0
SITAC,4042012064,Gabriela Murillo,18041949,39,29,88,74,6,1,1,1,1,1,1,72,0
CC,5260555877,Marcela Martínez,23081970,78,59,90,9,4,0,3,0,0,1,0,599,1
MTR,5223071744,Juan García,11071927,85,100,61,68,1,1,2,1,1,1,0,560,1
TI,0999680559,Marcela García,22061992,36,28,88,54,4,0,4,0,0,0,1,324,1
AFIS,3674396692,María Rodríguez,12111998,98,54,85,19,3,0,6,1,1,1,1,742,0
EIS,4790930530,David Perez,11051932,79,5,42,67,3,1,5,1,1,0,1,168,1
CC DIG,0692025620,Marcela Perez,09011999,64,55,19,2,2,1,3,0,1,1,1,741,1
ANI,9245323171,Sofía Rodríguez,01021950,81,83,43,82,4,1,5,0,0,0,1,67,0
TI,5447574037,Daniela López,17032007,89,50,39,11,6,1,4,0,0,0,0,370,0
CC REN,3119486963,Gabriela Castaneda,24032015,21,20,64,98,4,1,2,1,0,0,1,816,0
DCU,6454586821,Sofía Cartagena,13051995,96,70,46,22,3,0,6,1,0,0,0,909,1
CC DIG,6608834206,Daniela Perez,12071954,51,48,85,89,4,0,2,0,1,1,1,296,0
TI PV,6955413771,Manuela Cifuentes,11041991,22,74,3,65,1,1,5,0,1,0,0,447,1
CC,5401456345,Laura Hurtado,27101939,77,47,48,8,3,0,5,1,1,1,1,231,0
CCT,4777065969,Carlos Hurtado,16011955,47,54,95,61,4,0,5,1,0,1,0,564,1
CC REN,4206086021,Juan Castaneda,11121928,39,84,47,7,5,1,6,1,1,1,1,409,1
CC REN,8707080403,Sofía Cartagena,25102005,92,30,86,40,6,0,4,1,1,1,0,819,0
NUIP,9411885856,Ana Cifuentes,03121976,37,50,5,6,2,0,2,0,0,0,1,197,0
CC DUP,1647959543,Luis Murillo,09081942,50,37,82,29,3,1,4,1,1,0,0,94,1
TI DUP,3338051811,Luis Cifuentes,14042016,17,80,6,1,4,0,6,1,0,1,1,22,1
MTR,1148817280,Melissa Cifuentes,01051989,28,43,40,48,4,0,2,0,1,1,1,438,1
ABIS,5750537987,Carlos Castaneda,27101956,90,26,59,69,3,1,2,1,0,0,0,853,0
DCU,8131302671,Carlos Castaneda,10091981,71,86,12,64,3,0,4,1,1,0,0,839,1
SITAC,4414735494,Laura Perez,13041982,22,78,99,8,2,1,5,1,0,1,1,193,1
CC REC,2075675176,Luis López,10031964,95,17,86,68,4,1,2,0,1,1,1,805,0
TI,1855120536,Miguel Castaneda,26052006,68,23,34,98,6,0,5,0,0,0,0,631,1
NUIP,4301563747,Melissa Cifuentes,24081947,28,6,48,58,6,0,5,0,1,1,0,907,1
MTR,8014908250,Luis Martínez,07091953,27,17,53,27,1,1,2,1,0,0,0,292,1
NUIP,7507420792,Manuela López,28021992,54,31,59,85,6,1,5,1,1,1,1,115,0
CCT,0854237018,Melissa Martínez,15051981,64,79,74,26,2,0,4,0,0,1,0,441,0
ABIS,6614904157,Daniela Hurtado,03112001,59,20,54,81,1,1,4,1,1,0,0,13,1
AFIS,4530359880,Melissa Cartagena,20021947,51,3,17,62,3,1,2,0,1,0,1,629,0
SITAC,9647931108,Manuela González,01091969,30,50,52,33,6,0,3,0,1,0,1,241,1
TI,1251099112,Ana Rodríguez,18022007,3,36,63,92,1,0,3,1,1,1,0,770,0
CC REN,1407776983,Melissa Murillo,27101989,82,58,67,49,1,0,1,1,0,1,1,620,1
CC PV,4330678615,Gabriela Martínez,08061996,1,10,13,42,3,1,6,1,0,1,0,344,1
CCT,5671368983,Marcela Rodríguez,21021972,13,4,9,81,1,0,6,1,0,1,0,339,0
HLED-WEB,3465901091,Ana López,14091987,67,30,93,29,4,0,3,0,1,1,0,714,0
CC,7299116968,David López,22111951,47,79,89,10,2,1,3,1,0,0,0,89,0
DCU,5090518439,Gabriela Perez,14111921,20,55,14,70,5,1,2,1,0,0,0,193,1
MTR,1209341660,María Hurtado,02061939,29,38,65,11,5,1,6,0,0,0,1,355,0
TI REC,9196237127,Miguel García,28061937,24,27,44,75,5,0,3,0,1,0,0,489,0
ANI,1425716576,Laura Cifuentes,22122009,90,78,3,85,5,0,5,0,1,1,0,540,1
NIP,1229331817,Luis Hurtado,26101929,78,20,37,87,4,1,6,1,0,0,1,165,1
HLED-WEB,3537061309,Marcela Perez,17022009,72,57,72,78,6,1,6,1,0,1,0,475,0
SIC,8947360113,Carlos González,21081939,10,92,50,46,4,0,4,0,1,0,1,131,0
CCT,1060542590,Ana Cifuentes,12031929,35,49,33,19,2,1,3,1,0,1,0,141,0
CCT,3217771346,Ana Cartagena,24071984,69,57,90,17,5,0,5,1,1,1,1,957,0
CC DIG,9673913681,Luis Cartagena,09041968,57,98,96,100,6,1,1,1,0,1,1,258,0
AFIS,7622114281,María Cifuentes,21021920,1,54,41,73,5,0,2,1,1,1,1,181,0
CC,3385238063,Carlos García,08021995,71,68,62,2,4,1,1,1,1,0,1,760,0
CC REN,8745162739,Marcela Hurtado,24101943,77,3,3,31,2,1,1,1,0,1,0,230,0
SIC,7831519927,Marcela Cifuentes,26061998,95,13,58,71,3,0,4,0,0,0,1,849,0
CCT,9236791693,Laura Murillo,13121970,14,54,69,60,4,1,6,1,0,0,1,519,1
TI PV,5782811613,Carlos Rodríguez,20111979,46,78,62,11,5,0,6,0,1,0,1,841,1
HLED-WEB,0630067545,Laura Perez,15091979,100,4,72,59,1,0,3,0,1,1,1,992,0
EIS,7161605527,Melissa González,03071939,40,79,15,17,3,1,2,0,1,0,1,527,0
TI,3347906456,Carlos López,06062000,84,34,12,95,1,0,1,1,0,1,0,599,0
CC DIG,2941484217,David Castaneda,03072009,15,93,63,69,1,1,4,0,1,0,0,558,0
