tipoDocumento,numeroDocumento,nombreCompleto,fechaNacimiento,departamentoNacimiento,ciudadNacimiento,departamentoResidencia,ciudadResidencia,fondoOrigen,prePensionado,institucionPublica,condecoracion,hijosInpec,familiaPolicia,observacionDisciplinaria,numeroSemanas,declaraRenta
CC REN,9460352513,David Hurtado,15052023,65,58,42,1,1,1,6,0,0,1,1,492,1
CC REC,0332390219,Daniela Perez,20101967,56,39,96,61,1,1,6,0,0,0,1,680,1
EIS,1611368933,María Martínez,07031927,36,84,20,15,5,0,6,0,0,1,0,42,1
ABIS,0155713078,Manuela Hernández,24101938,48,96,31,61,3,1,2,0,0,1,0,964,0
NIP,6862266657,Sofía García,11021945,23,39,62,99,4,1,2,1,0,1,0,741,1
NIP,5602237481,Gabriela Rodríguez,18091926,80,31,33,39,4,0,2,1,0,1,1,449,1
SIC,4372394701,Marcela Rodríguez,01071973,9,34,89,14,3,1,5,0,0,0,1,958,0
AFIS,8892590776,Ana García,24021988,45,74,42,70,3,0,4,1,0,1,1,339,0
MTR,7412800876,Laura Hernández,03021962,33,85,11,20,3,1,3,1,0,0,1,302,1
CCT,2091019175,Luis Cifuentes,20111967,72,36,41,82,4,1,5,1,1,1,1,94,0
HLED-WEB,2843862485,Daniela González,15121907,8,47,9,58,1,0,5,0,1,0,0,89,1
TI,6772180113,Manuela González,13121997,62,88,43,62,3,0,1,1,0,1,1,767,1
CC DIG,3695452822,Sofía López,14021970,62,20,55,66,4,1,2,0,0,1,0,419,1
MTR,7107080058,Melissa Perez,05062001,25,3,51,85,3,1,6,1,1,0,1,280,0
SIC,5819638235,Melissa Rodríguez,09121932,62,40,61,21,5,0,1,0,1,1,1,878,0
EIS,8761383952,Carlos Murillo,02081995,78,51,25,10,4,1,5,0,0,0,1,557,1
TI,9486848853,María Martínez,23081983,3,19,60,20,6,0,3,0,1,0,1,342,1
NIP,3004262373,Juan Murillo,24031959,75,68,3,78,1,1,5,1,0,0,1,213,1
SIC,6407994401,Luis González,10051952,75,38,7,94,4,1,2,1,0,1,1,964,1
TI,3534597615,Daniela Hurtado,21041956,100,71,68,44,6,0,5,1,1,1,0,737,1
TI,4322487120,Luis González,15011902,19,19,89,92,1,0,3,1,0,0,0,970,0
NIP,9119077018,María Rodríguez,26071942,34,68,96,86,2,0,6,1,0,1,1,520,0
NIP,4960835104,Sofía Perez,26101993,20,72,10,60,3,1,6,1,0,0,0,551,0
CC DUP,0970277584,María González,19061935,32,85,35,22,4,1,4,1,0,1,0,502,1
TI REN,8022647998,María Castaneda,12021957,91,76,2,76,5,0,4,0,1,1,1,212,0
CC,8042414855,Sofía Castaneda,24061988,91,90,100,40,6,1,5,1,1,0,0,142,1
AFIS,4432899355,María González,18051996,43,66,76,14,6,1,1,1,1,0,1,625,1
CCT,7007195525,Carlos Hurtado,09081984,88,83,10,1,5,0,5,1,0,0,1,544,1
