tipoDocumento,numeroDocumento,nombreCompleto,fechaNacimiento,departamentoNacimiento,ciudadNacimiento,departamentoResidencia,ciudadResidencia,fondoOrigen,prePensionado,institucionPublica,condecoracion,hijosInpec,familiaPolicia,observacionDisciplinaria,numeroSemanas,declaraRenta
AFIS,4432265634,Miguel López,11011956,51,14,21,60,2,0,5,1,0,1,0,915,0
DCU,5652158125,Miguel Cartagena,15121997,76,3,20,82,2,1,5,1,0,0,0,107,1
ANI,3803396828,Carlos Murillo,20041983,77,64,24,24,3,0,1,0,0,1,1,255,1
CC,4326907914,Laura Perez,28101998,97,95,85,46,4,0,4,1,0,0,1,998,1
ANI,1271869009,María Cifuentes,23061944,13,20,69,53,6,0,2,1,1,0,0,639,0
CC PV,3291484750,Manuela García,04121996,94,5,94,33,5,1,1,1,1,1,0,465,1
TI,2334683079,Gabriela González,02101980,66,85,94,72,1,1,1,1,1,1,1,684,1
DCU,2127318037,Daniela Hernández,22071993,74,85,98,71,2,0,1,0,1,1,1,543,0
CC REN,9069867135,Laura Rodríguez,10021992,91,68,50,100,6,0,4,1,1,1,0,871,1
CC DUP,8978893572,Juan Hurtado,02041980,35,19,17,96,4,0,6,0,0,0,0,11,1
CC DIG,1435836326,Ana Martínez,21021908,20,97,46,32,5,0,1,0,1,1,0,779,1
CC REC,4184161151,Manuela Murillo,04061980,2,20,87,99,4,1,5,1,1,0,1,276,0
CC REN,4707276614,Marcela Cifuentes,07091973,38,51,19,92,6,1,1,0,1,1,1,838,0
TI REN,4909698189,Ana Cartagena,20051968,24,56,39,62,5,0,3,1,0,1,1,959,0
NIP,5921372362,Daniela Martínez,28061999,44,97,31,30,6,1,4,1,1,0,0,340,1
DCU,8229931804,Daniela Murillo,08021956,76,59,99,99,3,0,1,0,0,1,0,904,0
ABIS,8095674580,Daniela Rodríguez,16101969,76,45,44,76,2,1,3,1,0,1,0,149,1
CC,3769020644,Sofía Castaneda,01111978,29,41,98,47,5,0,6,0,1,0,1,479,1
NUIP,1242231147,Ana Rodríguez,15122006,97,97,69,52,4,0,4,0,0,1,1,87,1
HLED-WEB,5218921806,Melissa López,07011949,50,72,61,56,1,0,6,1,1,0,0,867,0
CC PV,0399849271,Ana Castaneda,01041928,7,64,51,96,1,0,6,1,0,1,0,66,0
HLED-WEB,3212076645,Laura González,10031924,39,11,100,49,2,0,2,1,1,0,0,94,1
NIP,2206144712,Manuela Martínez,16081928,92,14,17,3,3,1,4,0,1,1,0,449,0
ABIS,9468881807,Miguel López,17111940,89,59,91,91,1,1,3,1,0,1,1,569,0
ABIS,6262908570,Sofía González,24021931,45,51,97,41,6,1,3,0,0,1,1,76,1
ANI,9623180413,Juan Murillo,24111988,31,48,14,19,6,1,5,0,0,1,0,858,0
CCT,0260300703,Melissa López,08041980,83,77,15,69,6,0,5,1,1,0,1,237,1
CCT,4961186023,María Martínez,24081965,94,44,58,21,5,1,3,1,0,0,1,447,1
CC DIG,6814914845,Ana González,06021980,83,1,79,9,3,1,3,0,0,1,0,188,0
CC REN,2970850940,David Rodríguez,07121992,94,10,36,11,4,1,6,0,1,1,0,939,1
TI REN,4849248465,Laura Murillo,15101921,25,88,27,85,3,0,6,1,0,0,0,299,0
TI,9559285775,Marcela López,19061925,18,71,34,8,6,1,6,0,1,1,1,416,1
CC REN,5449997386,Luis Hurtado,21081925,60,10,63,62,6,0,2,1,1,1,0,362,1
CC DIG,3492355400,Manuela Castaneda,17061927,42,43,76,40,6,1,5,0,0,1,1,392,0
DCU,1429166939,Gabriela Cartagena,24041941,92,28,24,87,6,1,4,0,0,0,1,231,0
TI REN,2423044045,Daniela Martínez,15091968,36,32,96,95,5,0,5,0,0,1,0,599,1
CC DIG,7691662842,Miguel Hurtado,22012000,82,63,16,53,1,0,2,0,0,1,0,57,1
TI,2842221604,Miguel Murillo,12091941,36,25,45,7,1,0,3,1,1,1,1,762,1
NUIP,6803936903,Juan Hernández,27081930,39,14,78,13,5,0,4,1,1,1,1,832,1
MTR,0588918689,Laura Murillo,01071992,73,88,70,82,3,0,4,0,0,0,1,39,1
DCU,0652179165,Sofía Castaneda,09111956,19,83,1,7,2,0,3,1,0,0,1,615,1
EIS,7997147394,Laura Cifuentes,15031946,93,35,59,94,3,1,4,1,1,0,1,897,0
NUIP,0499381988,Melissa Hernández,10111957,88,90,22,45,2,0,2,1,1,1,0,268,1
TI,5170537289,Sofía Hernández,26111946,88,6,9,94,2,0,1,0,1,0,1,709,1
MTR,9219712432,Marcela Cifuentes,08031975,12,45,71,84,4,0,4,1,1,0,0,950,1
TI REC,6271064642,Manuela Cifuentes,04021951,71,61,89,52,6,0,4,1,1,0,1,147,0
