tipoDocumento,numeroDocumento,nombreCompleto,fechaNacimiento,departamentoNacimiento,ciudadNacimiento,departamentoResidencia,ciudadResidencia,fondoOrigen,prePensionado,institucionPublica,condecoracion,hijosInpec,familiaPolicia,observacionDisciplinaria,numeroSemanas,declaraRenta
DCU,5208075004,David Castaneda,04111985,20,89,95,99,6,1,3,1,0,1,1,458,0
TI DUP,1924869830,Melissa Castaneda,03011971,57,14,5,20,2,1,4,0,0,1,1,510,1
HLED-WEB,1246937688,Carlos Cifuentes,13021958,82,52,57,55,6,1,2,0,1,0,1,109,0
TI PV,9238780365,Gabriela Perez,23081939,43,93,51,97,4,0,6,1,1,1,1,461,1
CC PV,9760139814,Laura Martínez,18011960,2,27,11,97,2,0,3,0,0,0,1,710,0
CC DUP,3902911791,Miguel Cifuentes,15011952,74,40,79,3,3,0,1,1,1,1,0,22,1
CC REN,3024753338,María Castaneda,25041957,77,60,20,72,2,1,1,1,1,0,1,340,1
TI REC,9766977373,Laura Castaneda,26121954,94,7,97,37,4,1,1,1,1,1,0,660,1
SIC,9370753201,Carlos García,01022001,54,12,94,18,1,0,1,0,0,0,0,309,1
TI REN,4145253630,Carlos Perez,13122002,61,1,40,93,4,1,4,0,1,0,0,129,0
CC REN,8894181370,Gabriela Martínez,14071943,47,37,100,90,6,1,5,1,1,0,0,111,1
TI DUP,9463467788,María Hernández,05111977,47,34,90,16,1,0,2,1,1,1,1,449,0
TI REC,4249049751,Marcela Murillo,14011947,57,87,65,36,1,1,3,1,0,0,0,151,1
NUIP,9502053262,María Murillo,13021983,79,82,89,88,3,1,6,0,1,0,0,784,1
ABIS,0720459328,Ana Murillo,23121990,47,68,44,42,1,0,3,0,1,1,1,843,0
TI DUP,6581006077,Sofía Cifuentes,14041981,15,78,94,34,5,1,1,1,0,0,1,303,0
CCT,2240881815,Laura Cifuentes,01101975,83,24,87,53,3,1,6,0,1,0,0,200,1
TI PV,3273325593,Sofía Hernández,07011985,55,55,96,9,5,1,4,1,1,1,1,892,1
NIP,1293054602,David García,01041994,87,96,47,1,3,0,5,1,1,1,1,175,0
EIS,1813756776,Juan López,16121943,46,38,47,22,3,1,6,1,1,1,1,858,1
ANI,3793637885,Carlos Cifuentes,05111992,32,27,78,8,6,0,4,1,0,1,1,124,0
SITAC,5132777184,Laura Murillo,01081991,43,53,27,78,2,0,6,0,0,0,1,866,0
NIP,5475244700,Daniela Cartagena,24051928,39,78,93,30,4,1,6,0,1,0,0,955,1
TI PV,3713129114,Juan Hurtado,07061948,51,83,65,72,1,0,1,1,0,1,1,420,0
CCT,9624661177,Melissa Murillo,06022007,33,16,56,73,6,0,2,0,0,1,0,719,0
CC REC,4328534144,María Perez,08041979,15,63,78,51,2,0,1,0,0,0,0,904,0
TI,1091641178,Gabriela Murillo,18101994,69,68,92,94,5,1,2,1,0,0,0,54,0
CC PV,7715518653,Carlos Martínez,02011948,14,89,85,68,4,0,2,1,0,1,1,245,0
ANI,4924408202,Marcela Cartagena,03092005,33,2,56,18,4,1,5,1,0,0,0,672,0
SIC,3999297541,Laura Cifuentes,10051961,62,37,86,65,5,1,1,0,1,0,1,904,0
NIP,0860426473,Melissa Martínez,23022001,18,9,60,37,2,1,4,0,0,1,0,664,0
HLED-WEB,2958732582,Marcela García,17082001,46,66,54,3,6,1,1,0,0,1,0,441,0
