tipoDocumento,numeroDocumento,nombreCompleto,fechaNacimiento,departamentoNacimiento,ciudadNacimiento,departamentoResidencia,ciudadResidencia,fondoOrigen,prePensionado,institucionPublica,condecoracion,hijosInpec,familiaPolicia,observacionDisciplinaria,numeroSemanas,declaraRenta
TI,9234894584,Juan Castaneda,28031992,10,76,61,100,1,0,3,0,0,0,1,77,0
MTR,9136779270,Marcela Murillo,06061959,51,47,17,97,3,0,2,1,1,1,0,644,1
CC PV,0351928569,Melissa García,02032001,35,80,46,93,5,0,1,1,0,1,1,658,0
SITAC,4595076615,Carlos González,18021966,26,12,72,77,2,1,5,0,0,1,0,542,1
NIP,1470806011,Gabriela Perez,11081936,14,38,82,73,5,0,5,0,1,1,0,148,0
MTR,7646755439,Gabriela Rodríguez,14101966,65,41,44,97,1,1,1,0,0,1,1,275,0
CC,4889867193,Luis Castaneda,09022005,78,63,11,19,1,1,3,1,0,1,1,853,1
SIC,5350081607,Laura González,11021954,6,97,49,36,6,1,5,1,1,1,1,715,1
HLED-WEB,5772847140,Ana Murillo,28071942,21,3,33,6,6,0,2,1,1,0,0,930,1
DCU,6914765329,Melissa Rodríguez,28051925,40,58,71,50,6,0,4,0,0,0,0,783,1
TI PV,5638802308,Juan Hernández,02061960,61,54,54,83,1,0,5,0,1,0,1,175,0
DCU,1312041156,Gabriela Cartagena,10101952,46,66,51,62,2,0,3,0,0,0,0,639,1
SITAC,6539508100,Miguel López,19111929,87,60,48,29,1,1,2,1,1,1,0,375,0
TI DUP,8621012704,Ana Cartagena,11101947,40,55,97,80,1,1,4,0,0,0,1,345,0
NUIP,6210078316,Carlos Castaneda,23091947,93,93,16,88,3,0,2,0,0,1,1,955,1
TI PV,0995722313,Miguel Hernández,04031975,41,75,88,77,6,0,5,1,0,1,0,880,1
HLED-WEB,8058402227,Sofía Cifuentes,21081956,90,75,52,30,5,1,4,1,1,0,0,100,0
CCT,8026593800,Juan García,12101938,37,70,79,81,1,0,3,1,0,1,0,968,0
NIP,9865667283,María Cartagena,18081932,23,99,80,20,6,0,2,0,1,0,1,517,0
HLED-WEB,0543828572,Marcela Cartagena,16121950,14,51,29,46,3,0,2,1,1,0,0,479,0
TI PV,2142004962,Gabriela González,27121972,24,12,50,65,2,1,6,0,0,0,0,104,0
MTR,1618397260,Marcela Cifuentes,15091986,37,80,13,26,6,0,1,1,1,0,1,94,0
CC DIG,4672666699,Carlos Perez,11061993,91,96,57,78,4,1,5,0,0,0,1,801,1
TI REN,9121694056,María López,06041980,2,16,72,63,4,0,6,0,1,1,1,637,1
CC DIG,6223191192,Ana Perez,13041954,53,26,22,96,3,0,2,0,0,1,1,102,1
TI REC,7053324108,Carlos Cartagena,03041951,66,73,16,94,6,1,4,0,1,1,0,562,1
NUIP,2909042889,María Rodríguez,09021930,25,38,89,37,1,0,6,0,0,1,1,633,0
MTR,7728467621,Juan Cartagena,20021999,39,92,49,63,3,1,2,0,1,1,0,923,0
