tipoDocumento,numeroDocumento,nombreCompleto,fechaNacimiento,departamentoNacimiento,ciudadNacimiento,departamentoResidencia,ciudadResidencia,fondoOrigen,prePensionado,institucionPublica,condecoracion,hijosInpec,familiaPolicia,observacionDisciplinaria,numeroSemanas,declaraRenta
CC PV,6921605804,Daniela Martínez,25031997,87,25,43,14,4,0,6,1,0,1,0,585,1
TI REC,7635660911,Melissa Murillo,10021936,16,69,58,44,4,0,4,0,1,0,1,580,1
CC REN,7718451600,Marcela González,17051980,61,33,89,33,4,1,2,1,1,1,1,10,0
TI REN,8993029065,Marcela Castaneda,09031944,61,88,99,54,3,1,4,1,1,0,1,310,0
SIC,9174256052,Ana López,19041982,95,6,33,59,3,0,1,0,1,1,0,881,1
MTR,1167656384,Marcela González,21011975,52,61,91,26,4,1,2,1,1,0,0,894,0
CC REN,9315527285,Gabriela López,12091933,2,30,3,74,5,0,5,1,0,0,0,945,1
HLED-WEB,5707601710,Manuela Hernández,23071958,71,93,8,75,4,1,6,0,1,1,1,780,1
CC REN,5836832645,Manuela Cifuentes,07121981,92,81,35,97,4,0,4,0,1,1,1,838,1
HLED-WEB,9628553725,Melissa Murillo,08111952,22,53,47,54,1,0,1,1,0,0,0,858,1
CCT,2249203504,Ana López,06122024,72,76,54,54,3,0,5,0,1,1,0,377,0
ABIS,9968467085,Miguel García,21022006,88,49,18,76,1,0,3,0,0,1,0,601,0
CC PV,0571667529,Ana Hurtado,12011976,98,38,87,30,5,1,1,0,1,0,0,886,1
SITAC,5897774665,Manuela Hurtado,03101988,6,31,82,26,5,0,1,1,0,0,0,198,1
ANI,4792373678,Ana Cartagena,13061984,40,58,50,93,6,1,6,0,1,1,0,343,1
DCU,5116266067,Luis González,05041993,72,56,72,23,1,1,4,0,1,0,0,239,0
CC PV,0135815269,David Hurtado,16051929,83,97,69,73,1,1,2,0,0,1,1,872,0
TI,6558953698,Marcela Martínez,27071930,33,86,37,23,1,0,6,1,0,0,0,834,1
MTR,8841120496,David García,06021966,59,51,9,51,4,0,4,0,0,1,0,985,0
TI REN,2092207739,Juan Hurtado,07052004,62,46,77,42,2,1,2,0,0,1,0,950,0
TI REC,9624900803,Manuela Hernández,06081949,18,77,99,10,5,0,4,0,0,1,0,846,1
CC DIG,6238726562,Marcela Hernández,02041982,27,1,60,47,5,1,6,0,1,1,0,756,0
CC REN,7958494451,Carlos Perez,19061966,35,37,33,39,4,0,3,1,1,0,1,81,0
NUIP,2205385406,Laura Murillo,09111970,90,70,56,14,5,1,4,0,0,0,0,1,0
MTR,6249690443,Sofía Perez,18121979,95,62,47,43,5,0,4,0,1,1,0,496,1
TI REC,5153518035,Melissa Perez,11121928,23,27,93,5,4,0,2,0,1,1,0,764,0
HLED-WEB,2993360276,Miguel Cifuentes,04011963,13,44,91,35,4,1,6,1,1,0,1,95,1
CC,4645896693,Laura Perez,27022001,32,31,84,98,3,1,5,1,0,1,1,182,0
SIC,3423965927,Miguel Murillo,04111955,33,73,1,42,3,1,3,0,1,0,1,385,1
ANI,2882851048,Carlos González,17042008,92,85,31,67,5,1,4,1,0,0,0,639,1
CC PV,8054995321,David González,21021931,35,35,69,39,6,0,6,1,0,1,0,626,1
CC PV,4640513819,Marcela García,25111984,12,59,61,77,3,0,3,1,0,0,1,998,1
ANI,6174778094,Melissa Hernández,17081972,21,39,84,56,4,1,1,1,1,0,0,745,0
NIP,6475122512,María Castaneda,16081975,8,77,39,69,4,0,3,0,1,1,0,527,0
ABIS,4292298762,Marcela Hurtado,05101934,19,27,28,48,5,1,5,0,1,0,1,387,1
CC DIG,0996357259,Ana Rodríguez,13091949,20,64,29,97,2,1,2,0,1,0,1,219,1
TI REN,1636546778,María Cartagena,02102001,31,70,23,93,1,0,4,0,1,1,1,246,0
DCU,2285109270,Daniela González,01031988,91,35,5,90,2,1,4,0,1,0,1,313,1
TI PV,4364333349,David Cifuentes,14071957,94,2,77,18,4,1,1,1,0,0,1,678,1
DCU,8921868642,Carlos Perez,24071988,56,10,15,85,6,1,5,1,1,0,0,153,1
ANI,0742899917,Sofía López,04061910,18,48,10,99,2,1,1,0,0,0,1,24,0
TI DUP,4851988474,María Murillo,08012000,81,70,82,21,1,1,4,1,1,0,0,847,0
TI,0630744846,Gabriela Cartagena,10041961,40,82,92,5,1,0,3,1,0,1,0,566,1
NUIP,6404808625,David Cartagena,25071928,1,45,26,9,4,0,2,0,1,0,0,132,0
SIC,1539607380,Luis Cartagena,21041996,74,45,31,75,2,0,5,0,1,1,1,576,0
CC PV,2221280209,Sofía Rodríguez,05041981,69,7,95,22,3,1,6,1,0,0,1,181,0
TI REN,5748362026,Melissa González,13091998,42,91,73,54,1,0,2,1,1,0,0,980,1
TI,2638331905,Sofía Martínez,12111926,33,63,94,3,1,1,2,1,1,0,0,880,1
NUIP,8207298754,Juan Perez,26111955,54,96,31,68,4,1,3,0,1,0,1,812,1
DCU,4609297222,Gabriela Perez,27061952,78,81,82,91,6,0,2,1,0,1,0,777,0
CC,5172608652,Sofía Cifuentes,05042022,62,75,3,61,6,0,3,1,1,1,1,788,1
DCU,1833160527,María Cartagena,10111954,54,88,59,16,6,0,5,1,1,0,0,383,0
ABIS,2782164493,Daniela González,13111954,97,46,9,19,2,0,1,1,0,1,0,697,1
SIC,7111976678,Melissa Perez,08011957,60,1,68,71,6,0,1,1,1,0,1,739,0
DCU,8063460539,Manuela Cartagena,27061999,3,90,90,51,6,0,1,0,0,1,0,412,0
CC REC,6468295738,Juan López,11021947,54,78,4,42,1,0,2,1,1,1,1,709,1
ANI,8460397813,Marcela Hurtado,06091927,48,47,6,31,5,1,4,1,1,0,1,214,0
TI,4055502706,Sofía González,05032004,25,43,92,92,6,1,1,1,1,1,0,491,0
NUIP,4757371040,Juan Murillo,11121952,60,14,74,78,5,0,4,1,0,1,1,50,0
SITAC,7776618400,Marcela González,05071930,3,84,52,45,6,0,5,1,1,1,0,399,1
HLED-WEB,2665262453,Laura Perez,26061905,78,66,20,71,4,0,3,0,0,0,0,705,0
TI,8873973652,Luis López,15051924,5,51,23,14,1,1,2,1,1,1,0,849,0
CC PV,7324983386,Carlos Martínez,08011930,67,14,75,5,6,0,1,0,0,1,1,778,0
CCT,8448900583,David Martínez,04092001,69,5,40,89,1,1,4,1,1,1,0,857,0
NUIP,3238732724,María Hernández,03091953,65,77,13,42,3,0,6,0,1,0,1,681,1
TI REC,4633276318,Juan López,05081933,56,45,5,60,6,0,1,0,0,1,0,15,0
TI PV,6629444456,Marcela García,03011933,56,94,70,22,4,1,4,0,1,1,0,953,1
MTR,7773309316,Sofía López,19071972,62,89,61,14,1,1,1,1,0,1,1,613,0
HLED-WEB,7385731369,Marcela Martínez,07021986,29,2,68,42,2,1,4,0,1,1,1,280,0
ANI,2429409578,Gabriela González,25051952,55,75,36,7,5,0,5,0,0,1,1,49,1
EIS,9899989030,Sofía Perez,18051921,64,97,31,35,6,1,4,0,0,0,1,985,1
MTR,9301670051,Daniela Murillo,13061953,41,72,8,67,6,0,1,1,1,1,0,480,1
CC,2742123581,Luis García,20031966,8,76,46,78,2,1,5,0,0,1,0,123,0
ANI,3612259498,Daniela Hurtado,10071960,18,68,47,67,3,1,3,1,1,1,0,558,1
CCT,9517124152,Sofía Hernández,17071925,48,48,100,6,3,0,2,1,0,0,0,105,0
NUIP,8802976873,Marcela Martínez,18081981,31,19,72,66,4,1,5,0,1,1,0,936,1
TI PV,1296700864,Manuela Hurtado,05031958,96,13,11,57,3,1,3,1,1,0,1,183,0
MTR,7180657356,Juan Cartagena,04091951,21,35,74,69,2,0,5,0,0,0,1,759,0
TI DUP,4325114344,Miguel Cartagena,04061973,66,48,75,57,1,1,5,0,0,1,0,440,0
TI REC,8786758906,Gabriela Cartagena,21061969,94,11,7,65,1,1,4,0,0,1,0,145,0
TI PV,2851927391,Miguel López,24071941,76,1,95,89,2,0,6,0,1,1,0,113,0
CCT,0276261958,Manuela Cifuentes,10051927,66,18,21,23,2,1,4,1,0,0,0,926,1
EIS,8992580356,Melissa González,27011924,74,8,53,9,5,1,4,1,0,0,1,534,0
SIC,6458116905,Daniela García,10101990,28,58,34,10,2,1,2,0,0,1,1,831,1
