tipoDocumento,numeroDocumento,nombreCompleto,fechaNacimiento,departamentoNacimiento,ciudadNacimiento,departamentoResidencia,ciudadResidencia,fondoOrigen,prePensionado,institucionPublica,condecoracion,hijosInpec,familiaPolicia,observacionDisciplinaria,numeroSemanas,declaraRenta
TI REN,7253330484,María Castaneda,21081955,78,6,96,93,6,1,5,0,1,0,1,587,1
NUIP,0598324085,Miguel Hurtado,07011933,2,84,52,2,1,0,5,0,1,1,1,654,0
NUIP,4586415146,Sofía López,16061958,41,71,77,40,6,1,4,1,0,1,1,539,0
TI REC,0566803325,Daniela Martínez,01091979,45,56,67,94,3,1,5,1,0,1,1,383,1
CC PV,3655897641,Melissa Perez,11052001,77,68,37,25,5,1,4,0,1,1,0,919,1
CC PV,1258474238,Juan Rodríguez,02031998,45,49,76,92,5,1,1,1,1,0,0,841,0
TI REN,8134532198,Miguel Rodríguez,08041994,46,28,83,40,2,0,6,0,0,0,1,182,1
TI REC,7487139600,Manuela Hernández,25121999,1,50,26,98,2,0,6,1,1,0,0,464,0
SIC,4329851718,Daniela Castaneda,21092004,39,72,49,55,6,1,2,1,1,0,1,691,1
SITAC,3895742185,Daniela Cifuentes,25122008,58,88,40,38,6,0,4,0,1,0,0,562,0
CC DIG,7745953767,Gabriela Martínez,06041968,35,33,49,82,5,1,6,1,1,0,0,247,1
NIP,7133735326,Miguel Hurtado,18081969,38,25,89,93,5,0,6,0,1,1,0,405,1
ANI,8868052976,Juan Perez,20111961,14,32,44,51,5,1,3,1,0,1,0,247,0
TI REC,1046281690,Gabriela Murillo,11071991,100,74,94,37,3,1,4,0,0,1,1,46,1
TI PV,5449847770,Luis Hurtado,28121982,37,4,1,18,3,0,1,1,1,1,1,810,1
CCT,9186199679,Gabriela Martínez,17071969,46,82,48,32,5,1,5,0,0,0,0,841,0
CCT,2947205554,Laura Murillo,20041960,77,91,28,25,2,1,2,0,1,0,0,821,0
TI REC,3183304390,Juan González,08091988,44,13,83,92,5,0,5,1,1,1,0,434,0
SITAC,4135721784,María Hernández,03011978,71,68,63,49,5,1,6,0,1,1,0,531,1
NIP,7330017965,Manuela Cartagena,19061925,52,38,45,24,4,1,2,0,1,0,1,530,1
CCT,6233400002,Marcela López,16081951,49,8,86,70,1,1,5,1,0,1,0,741,0
TI REC,3843321487,María García,16121985,50,33,52,49,3,0,6,1,1,0,0,102,0
EIS,4742341171,Carlos González,02071954,70,99,27,69,2,0,1,1,1,1,1,569,1
NIP,4840136230,Miguel García,11051999,4,15,92,38,5,1,6,0,0,0,1,328,1
TI REN,2711204115,Juan Hurtado,18101972,86,10,87,14,3,1,6,0,1,1,1,532,0
NUIP,2631205910,Laura Hurtado,27081993,38,50,19,13,5,1,3,0,1,1,1,900,0
CCT,5455262728,Laura Cartagena,18092001,81,69,52,67,5,0,3,1,0,1,0,838,1
TI PV,5645185762,Gabriela García,19031945,68,95,71,91,1,0,3,0,1,1,1,431,1
SITAC,4522748827,Ana Cifuentes,17121988,61,15,26,21,4,0,4,0,0,1,1,777,0
SIC,0326296737,Miguel Perez,11021989,74,13,80,73,1,0,2,0,0,1,0,391,0
DCU,0412426697,María García,09021918,46,2,72,11,2,0,1,1,0,1,0,343,0
CC DUP,1504726843,David Cartagena,16111981,11,55,48,69,2,0,6,1,0,1,1,28,0
TI,5235250769,Daniela Cartagena,27102001,7,10,36,97,4,1,2,0,1,0,0,748,0
SIC,9560100939,David Castaneda,15091937,77,36,15,45,4,1,2,0,0,1,1,94,0
CC,1824225266,Daniela Perez,05071967,88,54,100,94,6,1,5,0,0,1,0,671,1
TI DUP,7272416214,Juan Murillo,06041996,98,29,48,77,5,0,3,0,1,0,1,548,1
CC PV,7609578539,Luis González,03071956,90,58,82,10,2,0,1,0,1,0,0,404,0
MTR,4314995204,Ana Castaneda,11091971,74,85,35,99,1,1,5,0,1,0,1,966,0
TI DUP,3811871361,Manuela Castaneda,01121941,21,13,16,83,2,0,6,1,0,1,0,635,0
CC,6188344998,Ana López,02091953,10,67,36,93,1,0,3,0,0,1,0,591,0
CC REC,6781253727,Daniela Cifuentes,08022023,68,82,51,58,1,1,4,0,0,0,0,883,1
CC PV,1771451778,Daniela López,22012009,95,16,24,30,3,1,5,0,0,0,0,254,1
HLED-WEB,8499932400,Manuela García,16061947,20,83,22,67,5,0,6,0,0,1,0,826,0
SITAC,1165200502,Juan Cifuentes,21011943,45,85,3,94,4,1,6,1,1,1,1,154,1
TI,6831063927,Sofía González,11031958,36,83,13,79,5,0,5,1,0,1,1,304,1
CC REN,0383529726,Melissa Murillo,20081992,62,97,65,6,2,1,6,0,0,1,0,61,1
CC PV,4169103058,Laura Rodríguez,22111937,96,13,59,10,3,1,5,0,1,1,1,643,0
EIS,8216088118,María Murillo,05082003,96,79,85,64,1,0,6,1,0,1,0,651,0
CC,3246565850,Juan García,23121929,93,46,42,98,6,0,5,1,1,0,1,169,1
CCT,9908726677,Miguel Rodríguez,14122006,94,77,89,92,3,0,5,1,1,1,0,927,1
NUIP,6550274717,Sofía López,24041912,91,89,75,88,3,0,3,0,0,0,1,355,0
AFIS,7194292866,Luis González,02011980,22,36,67,85,1,0,3,0,1,0,1,903,1
SITAC,2400868291,David Hurtado,24031930,67,44,96,50,4,0,2,1,1,1,1,971,1
ANI,6291853797,Melissa Cartagena,21121981,6,60,73,18,3,0,6,0,0,0,0,398,1
CC PV,4560972840,Manuela Martínez,11031926,6,39,14,37,3,1,2,1,0,1,0,937,0
CC REC,9823433475,Gabriela Castaneda,07041969,40,66,32,31,4,0,1,1,0,1,0,886,0
TI PV,7318857366,Laura Perez,27071985,85,91,50,38,6,1,4,0,1,1,0,895,0
TI PV,0137471680,Carlos García,13061960,51,52,3,64,5,0,3,1,0,0,0,29,0
HLED-WEB,2666945565,Carlos Murillo,13081943,10,78,17,50,1,1,1,1,1,0,0,192,1
EIS,6186743064,Carlos Cartagena,04081944,61,90,67,86,1,0,3,0,0,1,0,591,1
SITAC,6199227232,Luis Murillo,16031900,98,94,18,84,3,1,4,1,0,0,0,204,0
NUIP,1961712255,Gabriela Cartagena,07021944,75,81,50,35,1,1,2,0,0,1,1,767,0
NUIP,8983026491,Daniela Perez,24111991,96,44,47,85,6,0,5,0,0,0,1,145,1
CC,4476589051,Carlos Hernández,05011993,13,37,19,14,3,0,6,1,0,1,1,472,0
DCU,8834471634,Luis Perez,21091984,23,64,32,48,2,1,5,1,0,1,1,443,1
CCT,2831159158,Manuela González,01051979,71,21,73,47,3,1,4,0,1,0,1,445,0
AFIS,4935618380,Daniela Martínez,12051938,7,46,2,64,2,1,4,1,1,1,0,347,0
CCT,7318782445,Melissa López,25021932,49,17,53,95,5,0,6,1,0,1,0,997,1
TI,1936129633,Manuela García,03081925,33,94,2,86,6,1,1,0,1,1,1,843,0
CC REN,9061565330,Marcela Martínez,06081969,18,28,62,57,3,0,5,0,1,1,1,846,1
CC DIG,7480452580,Juan Cifuentes,15062022,90,95,2,17,1,1,3,1,0,1,0,840,0
TI PV,5259939657,Laura Cartagena,16061969,50,38,84,94,4,1,1,1,1,0,1,137,1
ABIS,4722458751,Juan Murillo,23042002,65,79,3,28,5,0,2,0,0,0,0,595,0
TI PV,4458014056,Daniela González,15121983,69,76,45,86,1,0,4,0,1,0,1,304,1
HLED-WEB,5088886902,Daniela Castaneda,12111961,46,55,48,93,6,1,4,1,0,1,1,861,0
AFIS,7695202967,Marcela Hurtado,08091970,60,84,79,57,5,0,4,1,1,1,0,346,1
TI REC,0506922862,María Hurtado,04021983,80,98,62,94,4,0,6,1,1,1,1,13,0
CC DIG,8325051642,Juan González,12071933,32,95,94,58,4,0,3,0,1,1,1,707,0
TI,0539311758,Manuela González,02031934,82,24,40,75,6,1,5,1,1,1,0,686,0
AFIS,9936485513,Manuela Castaneda,11041928,46,2,23,10,3,1,5,0,1,0,0,733,1
SITAC,0078663710,Daniela Martínez,04021942,22,69,74,31,1,1,1,1,1,1,1,901,1
CC REN,2941880646,Laura Castaneda,02021953,97,14,16,53,5,1,1,0,0,0,1,159,1
TI REC,3705020081,David González,12032009,50,97,55,45,4,1,3,0,1,0,1,140,1
TI,1163517380,Marcela Castaneda,18051958,8,58,96,69,6,1,5,1,0,0,1,585,0
CC,2903130689,Juan Martínez,01031988,4,84,23,22,3,1,2,0,0,0,1,806,0
DCU,1303469324,Manuela Hurtado,01041991,44,60,95,56,4,1,6,0,0,1,1,99,0
SITAC,2151826987,Gabriela Castaneda,15061989,49,76,45,55,3,1,6,1,1,1,1,37,0
CCT,0607768101,Manuela Perez,22112007,77,25,16,45,5,1,3,0,0,1,0,193,1
ANI,1316774390,María Cifuentes,06111937,38,73,84,99,4,0,5,0,1,0,1,877,1
TI DUP,0120548887,Manuela Perez,14071949,74,100,82,34,4,0,2,1,1,1,1,189,0
HLED-WEB,0122333266,Manuela Cartagena,07052018,78,62,60,52,1,0,5,1,1,0,1,230,0
AFIS,8682344778,Melissa Martínez,23071947,91,22,95,4,4,1,2,1,0,0,0,611,1
TI PV,5962776078,Luis Perez,19081980,79,2,93,69,1,1,4,1,0,1,0,933,0
SITAC,0089306608,David Castaneda,11061950,39,35,70,2,4,1,4,1,0,0,1,409,1
EIS,6102170111,Carlos González,15081971,31,25,71,85,5,0,5,0,1,0,1,159,1
CC,1636780150,Ana García,01051985,76,54,70,23,6,1,6,0,1,0,1,781,0
TI REN,8407333946,Ana Cartagena,06081990,90,76,5,93,5,0,1,0,1,0,0,622,0
AFIS,5336026185,David González,06022007,29,29,27,4,3,0,3,0,1,1,0,281,0
SITAC,5312333320,David López,22061942,17,19,34,68,2,0,4,1,1,0,0,131,1
EIS,6709542048,Sofía García,08092008,8,27,38,13,2,1,4,0,0,1,0,694,0
