tipoDocumento,numeroDocumento,nombreCompleto,fechaNacimiento,departamentoNacimiento,ciudadNacimiento,departamentoResidencia,ciudadResidencia,fondoOrigen,prePensionado,institucionPublica,condecoracion,hijosInpec,familiaPolicia,observacionDisciplinaria,numeroSemanas,declaraRenta
HLED-WEB,0085203424,Manuela García,07031962,4,46,42,10,5,0,6,1,0,0,0,336,0
TI PV,6633066202,Luis Perez,09051936,62,68,47,35,1,0,3,0,0,1,1,545,1
ANI,0137474002,Carlos Martínez,02121969,25,5,35,60,4,0,6,1,1,1,0,615,1
CC REN,8483133193,David Castaneda,06121949,27,19,58,62,3,0,5,0,0,0,1,433,0
CC DIG,7927302785,Laura Castaneda,12051960,34,51,89,93,3,0,4,0,0,0,0,928,1
NIP,4566555825,Melissa Castaneda,27101977,62,84,43,3,6,1,4,0,0,0,0,749,0
CC,1247547285,Sofía Rodríguez,24061977,9,2,9,71,1,0,4,0,0,0,1,186,0
DCU,8509715168,Marcela Cifuentes,11111975,63,10,97,96,1,0,3,1,1,0,1,1000,1
CC DUP,2584082195,Luis Hernández,15081945,67,95,23,66,3,1,4,1,1,1,0,412,0
NIP,3523474487,Melissa García,02121970,10,51,17,12,5,0,5,0,0,1,1,565,1
EIS,6737840740,María Murillo,06071900,35,37,100,85,3,0,4,0,0,0,0,529,1
SIC,6238196088,Miguel González,13031983,100,89,58,82,2,1,4,0,1,1,1,331,1
ANI,1910551054,Luis Murillo,01022005,92,77,50,36,1,0,1,1,1,0,1,124,1
ABIS,7122909729,Marcela González,20021924,33,2,57,74,2,0,3,0,0,1,0,250,1
TI,1633734658,David Hernández,01051933,96,52,70,18,1,0,4,1,1,1,1,768,0
ANI,2371592443,Miguel Perez,25061998,94,60,92,14,4,1,6,0,0,1,0,787,0
NUIP,2478039931,Ana Hurtado,28011993,19,68,22,99,3,0,2,0,0,0,1,908,1
CC,2894818322,Daniela Rodríguez,17051966,86,29,60,74,2,1,5,1,1,0,1,762,1
CC REC,4844001416,Sofía Martínez,06041939,60,72,57,62,4,0,1,0,1,0,1,788,1
TI DUP,7195306031,Melissa Castaneda,23061976,13,36,20,44,6,1,4,0,0,1,1,699,0
DCU,2939492582,Juan Murillo,10121973,43,43,26,13,4,1,2,1,1,0,0,750,0
CCT,8645822754,Gabriela Perez,08081936,2,79,81,71,6,0,1,0,0,1,0,564,0
CCT,2438357311,Miguel González,04051924,30,37,35,18,1,1,1,1,0,1,1,45,0
NUIP,6422565545,Laura García,13091973,41,26,8,5,2,0,2,1,1,0,1,795,0
TI PV,7383710102,Gabriela Hernández,14061935,54,75,29,88,6,1,4,0,1,0,1,773,0
ABIS,8551112704,Luis Hernández,12031967,71,2,14,19,1,1,5,0,1,0,0,578,1
TI PV,9968825282,Carlos Castaneda,19081979,47,28,69,74,5,0,5,1,1,0,0,449,1
TI DUP,6260894095,Sofía Cartagena,25041947,95,44,36,90,6,1,2,0,1,0,0,77,1
