tipoDocumento,numeroDocumento,nombreCompleto,fechaNacimiento,departamentoNacimiento,ciudadNacimiento,departamentoResidencia,ciudadResidencia,fondoOrigen,prePensionado,institucionPublica,condecoracion,hijosInpec,familiaPolicia,observacionDisciplinaria,numeroSemanas,declaraRenta
NUIP,5844551928,Daniela Perez,17121900,51,21,53,78,4,1,1,0,1,1,1,13,0
DCU,6352143005,María Murillo,05051957,8,23,31,47,1,0,4,1,0,0,1,188,0
CC,8875119551,Daniela Hurtado,23021997,97,88,14,68,2,0,3,1,1,0,1,645,1
CC DIG,2178330618,David Cartagena,04031998,54,67,20,68,5,0,6,0,1,0,0,508,1
TI DUP,3095879523,Gabriela Rodríguez,15011973,27,1,75,31,5,0,3,1,1,0,1,348,1
CC,9157089137,Gabriela Cifuentes,07021946,78,89,97,8,1,0,6,1,1,0,0,256,1
CC PV,1114879046,Miguel González,24091980,49,55,56,59,6,0,4,0,0,0,0,650,0
CC,6163452579,Ana Martínez,07021959,86,63,11,67,5,0,6,0,1,0,0,33,1
CC PV,9036938674,Laura Perez,08041999,35,99,27,5,1,0,4,0,0,0,1,667,1
CC,5345573967,Sofía Castaneda,01081999,41,82,88,23,6,0,6,1,1,0,1,451,0
TI REC,5560354390,Sofía Murillo,04041996,72,84,67,28,3,1,4,1,0,0,1,222,0
CC DUP,5807611424,Daniela Murillo,02031979,22,98,41,97,4,0,3,1,1,1,1,755,1
CC REC,7323054358,Marcela Martínez,24021930,39,14,3,70,4,1,3,0,0,1,1,246,1
CC REN,8228471040,Juan González,25041995,37,71,100,74,6,1,3,0,0,1,1,402,1
EIS,4519633830,Melissa López,02101960,61,24,8,48,3,0,4,1,1,0,0,929,0
CC DUP,9844891451,Gabriela Hernández,02092005,79,15,22,25,2,0,1,0,0,1,0,162,0
ABIS,0954672144,Miguel Castaneda,23011957,20,22,38,45,5,0,2,0,1,1,0,158,1
NUIP,0353268264,David Martínez,23032006,1,47,3,48,1,1,5,0,0,1,0,364,1
MTR,4537305967,Melissa García,03102008,92,82,6,23,4,0,5,1,0,0,0,968,1
TI REN,0847819590,Ana Rodríguez,18081953,10,89,47,93,3,0,3,0,0,0,1,954,0
ANI,0807568992,Daniela González,04041941,51,32,32,90,6,1,6,0,1,1,1,490,1
CC DUP,0767000911,Juan González,18121924,98,87,40,9,5,1,2,0,0,0,0,387,1
CC PV,4966313082,Miguel López,21031925,80,77,19,24,6,0,4,1,0,0,1,482,1
CC REC,4219402770,Manuela Hurtado,24041967,58,52,48,4,2,0,2,1,0,1,0,627,0
EIS,8827958540,Ana Cifuentes,03121958,42,77,50,39,3,0,6,0,1,0,0,713,1
TI DUP,6720856429,Miguel Perez,12011930,94,22,44,42,2,0,3,0,1,1,0,408,0
NUIP,2594603637,Luis González,23031978,17,92,85,35,1,1,2,1,1,0,1,516,1
NIP,3538546620,Manuela Cifuentes,21051961,30,39,33,37,5,1,2,1,0,0,1,109,0
CC REC,0270400404,Luis González,09061946,79,62,58,17,2,1,1,1,1,1,0,720,1
HLED-WEB,5127877574,Marcela Hernández,16071995,94,15,65,77,1,1,4,0,1,0,0,469,1
EIS,2157673585,David Rodríguez,21031989,67,49,40,13,2,1,2,0,0,0,1,834,1
CC REN,7413486159,David Castaneda,21031972,16,4,36,35,6,1,4,0,1,1,1,264,1
EIS,9059587121,Carlos Cartagena,10072008,56,19,72,59,2,1,3,0,1,1,0,554,1
EIS,3542640898,María Perez,17041986,31,46,5,41,6,1,1,1,0,0,1,131,0
TI PV,8220994015,Juan González,28031974,48,27,16,79,3,1,6,0,1,1,1,763,0
MTR,0187797178,Manuela Cartagena,09091941,96,76,20,24,6,0,6,0,1,0,0,376,1
CC DIG,0535764966,Melissa Murillo,14061956,93,70,83,93,1,0,6,1,1,1,0,641,0
CC REN,4211709457,Daniela Perez,24031952,15,91,72,51,1,1,3,0,1,0,1,923,0
NUIP,9839182058,Gabriela Hernández,15011982,13,27,95,71,2,1,1,1,1,1,0,743,0
SITAC,5172810914,Gabriela García,13051935,19,30,44,65,2,1,5,0,0,0,0,230,1
DCU,0611290277,Luis Cifuentes,08111971,27,7,20,72,5,1,5,0,0,0,1,104,0
AFIS,1064431846,Carlos Martínez,26051964,48,77,42,96,3,0,3,1,1,0,1,817,1
EIS,2624581351,Juan García,21061946,36,7,20,88,3,1,2,0,1,1,0,336,0
NUIP,3947058690,Luis Cifuentes,18082008,41,8,30,92,3,1,5,0,1,1,1,179,1
SITAC,9374166774,Laura Cartagena,19111992,77,31,84,23,6,1,4,1,0,0,0,674,1
CC,8170334580,Ana López,01112002,58,10,72,43,2,0,6,1,0,0,0,203,1
CC REN,4600827660,Laura Hernández,28121977,5,79,67,37,4,0,3,1,0,1,0,931,0
AFIS,6973496431,Luis Murillo,21111985,22,46,98,25,2,0,2,1,0,0,0,592,0
SIC,8035207837,Laura Perez,10041982,61,14,30,23,2,0,4,0,1,1,1,195,0
DCU,0808912958,Melissa López,25111970,6,45,69,44,3,1,1,0,0,1,1,793,1
CC REN,4619006494,Marcela Perez,18021998,34,20,73,58,5,1,3,0,1,1,0,641,0
CC DUP,8245661378,Miguel Hurtado,12061987,98,10,31,51,1,0,1,0,1,0,0,720,1
CC REC,2837693244,David Martínez,08112004,21,3,15,5,5,0,1,0,0,1,1,2,1
NIP,3365357507,Melissa Perez,15091931,62,62,97,59,5,1,6,0,1,1,0,846,0
TI REN,0793746637,Sofía Perez,08071999,70,62,21,76,1,0,2,0,1,0,0,775,1
TI REC,4876542562,María Cartagena,18071949,78,45,87,35,2,1,6,1,1,1,0,278,1
MTR,4125793362,Carlos Perez,18051988,7,83,18,1,5,1,6,1,1,0,0,895,0
SIC,9327669824,Carlos Hernández,27041997,75,22,87,67,5,1,4,1,0,1,1,507,0
ABIS,8869248261,Miguel Hurtado,07061958,95,22,69,76,2,1,5,1,1,0,0,86,0
DCU,0893653560,María Castaneda,09032009,24,8,44,51,1,0,5,1,0,0,1,817,1
CC REC,8334365723,David Cartagena,06051923,81,1,61,37,6,0,2,1,0,1,1,527,0
CCT,2975969700,María Perez,10101959,98,90,97,47,4,0,2,1,1,0,1,596,0
CC REN,3461426485,Laura García,27121981,89,26,19,26,2,1,5,1,0,1,0,583,0
CC DUP,1028060964,Sofía Murillo,15091937,31,47,86,77,1,1,5,0,1,1,0,605,0
HLED-WEB,3131973174,Ana Hernández,25072000,26,1,57,40,3,0,3,1,0,0,0,409,0
TI REC,8496508651,Carlos Rodríguez,28011983,32,14,5,63,3,0,2,0,0,1,1,899,0
