tipoDocumento,numeroDocumento,nombreCompleto,fechaNacimiento,departamentoNacimiento,ciudadNacimiento,departamentoResidencia,ciudadResidencia,fondoOrigen,prePensionado,institucionPublica,condecoracion,hijosInpec,familiaPolicia,observacionDisciplinaria,numeroSemanas,declaraRenta
HLED-WEB,5870590952,David García,27051920,56,38,86,39,5,1,6,1,1,0,1,933,1
TI REC,2904501239,Luis Cifuentes,09071933,40,19,11,86,6,0,6,0,0,0,0,150,0
CC PV,2629107009,Miguel Hernández,10011967,7,37,26,9,3,0,3,0,0,0,1,29,0
HLED-WEB,5787264076,Daniela Murillo,14121977,67,76,61,24,6,0,1,0,0,1,1,886,1
TI PV,0639222105,Gabriela Castaneda,07031998,13,50,62,64,6,1,4,0,0,1,0,380,1
CC REC,2120777161,Marcela Castaneda,11112002,84,42,63,90,2,1,4,1,1,1,1,928,0
MTR,0195449349,Carlos Cartagena,18042002,10,63,39,85,2,1,1,0,1,0,1,836,0
TI DUP,8894942746,David Murillo,03121947,75,75,5,74,3,1,2,0,0,0,0,759,1
CC DUP,1635105703,Miguel Murillo,15121974,36,70,12,23,3,0,4,1,1,1,1,635,1
ABIS,9456767568,Carlos López,19061933,53,18,84,18,6,0,1,0,0,0,1,866,0
NUIP,8577285270,Miguel Cifuentes,12071993,82,65,23,85,6,0,1,0,1,1,0,862,0
SITAC,9701783421,Miguel González,04041945,78,94,75,73,2,1,5,1,0,0,0,639,1
DCU,2870007223,Carlos Murillo,10021937,6,50,7,19,1,0,5,1,1,0,0,479,0
SITAC,7823080586,Manuela Murillo,23091985,83,60,76,100,6,1,1,0,1,0,1,586,0
MTR,7018824936,Ana González,02051953,91,74,49,59,4,0,6,0,1,0,1,987,1
EIS,9651473017,Ana González,25061960,28,90,60,19,4,1,2,1,1,0,1,558,0
SIC,5877828061,Laura García,05011945,77,20,6,34,3,0,4,1,1,0,1,815,0
HLED-WEB,0698601670,Manuela García,18051927,15,17,55,63,1,1,5,0,0,0,0,318,1
SIC,9542418458,Marcela González,27121924,65,2,23,89,1,0,5,1,1,0,1,86,1
NUIP,8895293894,Daniela Cartagena,24031967,65,100,10,55,6,0,1,1,1,0,0,799,0
CC REC,6671111297,Ana Castaneda,10011985,40,77,77,49,3,1,1,1,0,1,0,529,1
SITAC,8067171824,Melissa Castaneda,26091949,70,26,11,51,1,1,6,0,0,0,0,982,0
AFIS,8289961000,Juan González,09091965,36,32,32,25,5,0,6,1,0,1,1,888,1
EIS,1357031440,María Cartagena,10091955,39,80,31,34,1,1,2,0,1,1,1,20,1
SIC,0816948448,María Hurtado,12111978,79,12,97,53,2,1,6,0,1,0,0,373,1
TI,6509565250,Juan Cifuentes,16052008,74,95,61,38,6,0,6,0,1,1,0,999,0
CC DUP,6984022809,Gabriela Hurtado,07041969,14,2,16,78,3,1,2,0,0,0,1,163,1
