tipoDocumento,numeroDocumento,nombreCompleto,fechaNacimiento,departamentoNacimiento,ciudadNacimiento,departamentoResidencia,ciudadResidencia,fondoOrigen,prePensionado,institucionPublica,condecoracion,hijosInpec,familiaPolicia,observacionDisciplinaria,numeroSemanas,declaraRenta
NIP,5891452919,Marcela García,06121925,28,14,56,98,6,0,4,0,0,1,1,494,1
CCT,4658645984,Gabriela Murillo,17062004,19,24,46,85,5,0,3,1,1,1,0,823,0
SITAC,4435822309,David Castaneda,17111950,51,62,18,30,1,0,1,0,0,0,0,757,0
CC REC,0407564413,María Hurtado,09051982,11,48,97,73,2,1,6,0,0,0,0,376,1
CC REN,9130537194,Juan Cifuentes,18121959,41,100,70,84,1,0,6,1,1,0,1,686,0
CCT,8113711597,Luis García,21091927,63,26,44,51,5,1,3,1,1,0,0,327,0
CC DIG,1430470108,Ana Perez,25042006,8,88,86,12,2,1,2,1,1,0,1,430,1
CC DUP,3874031771,Ana González,13111996,33,61,72,87,4,0,5,0,1,1,0,503,0
HLED-WEB,8425904913,Miguel Rodríguez,26061962,3,27,92,78,3,0,3,1,0,0,1,615,0
CC,3325910816,Miguel Hernández,20011967,10,30,98,42,4,0,6,0,1,1,1,196,0
TI,3431862620,Melissa Hurtado,18091913,40,32,28,99,5,1,4,1,1,0,0,457,0
SIC,4313540982,Melissa Castaneda,01051936,100,24,76,54,6,1,6,0,1,1,1,606,1
CC,6021677773,Daniela Rodríguez,23061925,37,68,75,90,6,0,6,0,0,0,1,289,0
CC REC,5973198160,Carlos Rodríguez,07021983,61,86,80,48,3,1,2,1,0,1,0,52,0
TI REC,3194024752,Marcela Hernández,08122007,13,58,37,43,6,0,2,1,1,0,1,465,0
CCT,5569168545,Daniela Castaneda,03111964,90,70,33,55,5,1,5,1,1,1,1,487,1
MTR,5916923171,Luis González,19111967,86,69,36,19,5,1,5,1,1,0,0,253,1
NIP,0187912523,Manuela Martínez,15081986,58,22,77,51,3,1,1,1,1,0,1,705,0
CC REC,4219587214,Luis Hernández,13082004,27,64,42,8,3,1,5,1,0,0,0,908,0
CCT,2722363903,Ana Castaneda,15071924,81,25,96,76,6,1,5,0,0,1,0,712,0
DCU,4702356207,Carlos Rodríguez,03112006,36,93,32,25,1,1,6,0,1,1,0,446,0
NIP,9952829299,María Perez,10091927,58,20,78,84,6,1,4,0,0,1,0,519,0
EIS,0856369208,Miguel Cartagena,23031931,99,43,44,64,2,0,2,0,1,0,1,954,0
CC REN,5375780172,Ana Rodríguez,25071980,47,84,50,51,2,1,2,0,1,0,1,722,1
NUIP,0416645726,Miguel García,05051990,56,94,75,14,1,0,5,1,0,0,0,941,0
SITAC,8884995717,Juan Murillo,12031948,51,65,54,99,2,0,2,0,0,0,1,784,1
CC DUP,1762997602,Miguel Cartagena,22121986,51,97,7,86,2,0,3,1,1,1,0,541,1
EIS,1889944623,María Rodríguez,22071930,35,97,57,56,5,1,4,1,1,1,0,767,1
EIS,4371723404,Luis Perez,21032005,33,99,44,63,1,0,1,0,1,0,0,950,0
TI REC,9273519281,Carlos Castaneda,25031965,10,7,74,83,1,1,4,1,1,1,1,920,0
HLED-WEB,5160606808,Sofía García,25041980,60,1,72,55,3,0,3,0,0,0,0,87,1
TI,2355512262,Miguel Perez,01041944,69,35,20,21,6,0,2,0,1,1,1,610,1
EIS,1600132325,Juan García,19091926,61,88,98,75,3,1,4,0,0,0,0,162,0
CC,2008983300,Miguel Martínez,27031955,9,56,12,98,4,0,4,1,0,1,1,172,0
NIP,3167279194,Gabriela Cifuentes,08061946,22,95,94,64,4,1,3,1,0,1,0,861,0
SIC,4597832874,Ana García,09091957,55,2,23,53,4,0,6,0,1,0,0,425,0
EIS,7194749406,Manuela García,10071998,64,71,45,100,2,0,5,1,1,0,0,930,0
CCT,0118544677,Marcela Castaneda,25021972,44,97,15,51,4,0,5,1,1,1,1,517,1
TI REN,9391140932,Daniela Cartagena,28061953,33,32,33,12,4,1,5,0,0,1,0,86,1
TI PV,7587871016,Laura Perez,07041988,33,55,92,89,3,0,4,0,1,1,0,887,1
CC DUP,1129616027,Melissa García,20081937,28,5,49,24,5,1,1,0,0,0,0,421,0
TI PV,4789838533,Marcela López,02061959,55,33,42,48,6,1,3,1,1,0,0,338,0
ANI,3754632234,Ana García,28051997,29,47,61,5,3,0,6,1,1,0,0,39,1
TI REC,1666758028,Carlos Martínez,27021995,75,89,37,70,5,0,4,0,1,0,1,919,1
CC DIG,8708328476,Luis Cartagena,25111973,18,32,97,62,3,1,4,1,1,0,1,295,0
CCT,5368197663,Miguel Cifuentes,12061959,12,69,47,51,3,0,6,0,1,0,1,450,0
TI,7882869764,David López,23111963,48,90,49,86,4,1,3,1,0,1,0,447,1
SITAC,2521401084,David Castaneda,04012000,73,90,51,34,2,0,1,0,1,1,0,866,0
ABIS,5483851200,Melissa Hernández,18111957,71,93,66,26,4,1,6,0,1,0,0,350,1
NUIP,0736708371,Daniela Cartagena,20071940,30,36,75,22,2,1,6,1,0,1,1,759,0
EIS,9148257066,Juan Martínez,11011978,45,85,20,47,3,1,3,0,1,1,0,403,0
