tipoDocumento,numeroDocumento,nombreCompleto,fechaNacimiento,departamentoNacimiento,ciudadNacimiento,departamentoResidencia,ciudadResidencia,fondoOrigen,prePensionado,institucionPublica,condecoracion,hijosInpec,familiaPolicia,observacionDisciplinaria,numeroSemanas,declaraRenta
CC PV,9217479896,Carlos González,19081916,99,9,98,49,3,1,6,1,1,1,1,844,1
TI PV,3334473993,Manuela Hernández,02041954,58,29,52,12,5,0,2,1,1,0,1,683,1
TI REC,1850510612,David González,07051932,100,48,20,41,1,1,1,0,1,0,0,3,0
ANI,3604943136,Ana Cifuentes,04101935,42,67,72,82,1,0,3,0,0,1,0,68,1
CC DIG,9455131934,Carlos Rodríguez,04101985,32,42,62,9,6,1,1,0,1,0,0,444,0
TI REN,1202430148,María Martínez,09071988,60,8,56,30,4,0,1,0,1,1,1,698,1
CC DIG,3236326195,Marcela Castaneda,08071990,83,58,93,65,3,0,3,1,0,1,1,37,1
TI PV,8804497222,Daniela López,15102000,87,76,63,93,4,0,4,1,1,1,1,553,0
CC DIG,4769734950,Ana Hernández,02101977,22,7,98,5,2,0,5,1,1,1,0,573,0
CC DUP,7282895206,David López,19032000,98,67,65,80,4,0,3,0,1,0,0,798,0
SIC,3247535435,David Rodríguez,15031956,41,22,5,91,5,0,6,0,0,0,1,26,0
ANI,1624680119,David Cifuentes,19071995,14,35,11,41,4,1,1,0,0,1,0,64,0
TI PV,4586014112,Daniela López,28101973,79,22,5,76,4,0,5,1,1,0,0,820,1
CC PV,2938816189,Juan Martínez,10071966,11,68,81,83,5,1,3,1,0,0,1,745,1
SIC,7004164765,Miguel Cartagena,01051994,12,4,5,90,5,0,3,1,1,0,1,108,1
MTR,1414215252,David Hernández,22111964,21,33,54,54,3,1,6,0,0,1,0,407,0
TI,3999775518,Manuela López,24121996,58,27,30,48,6,0,3,0,0,0,0,396,1
SITAC,2559315205,Ana Hurtado,11051993,41,92,84,32,2,0,6,0,1,0,0,198,1
AFIS,1497411718,María Hurtado,23071998,97,58,6,35,4,1,4,0,0,1,1,529,0
