tipoDocumento,numeroDocumento,nombreCompleto,fechaNacimiento,departamentoNacimiento,ciudadNacimiento,departamentoResidencia,ciudadResidencia,fondoOrigen,prePensionado,institucionPublica,condecoracion,hijosInpec,familiaPolicia,observacionDisciplinaria,numeroSemanas,declaraRenta
TI DUP,2804182501,Marcela Castaneda,14122012,36,13,79,78,6,0,3,1,1,1,1,861,1
EIS,3523397765,Manuela Hernández,10101944,90,33,35,90,3,0,5,1,1,0,1,239,1
HLED-WEB,6825942712,Sofía Rodríguez,19071928,36,40,65,83,1,1,2,1,1,0,1,903,0
HLED-WEB,7391152948,Juan Hernández,11081953,82,89,87,89,5,1,4,0,1,0,0,870,0
CC,3870117666,Marcela Hernández,10121928,10,44,100,9,2,1,4,0,0,0,1,563,1
TI DUP,0102937134,Luis Murillo,06041964,11,80,19,71,2,1,5,0,0,0,1,589,0
CC,4215101027,Carlos Martínez,20071977,75,56,17,94,1,0,6,0,1,1,1,735,0
ABIS,1420170512,Laura Castaneda,04071964,78,74,75,55,1,0,1,1,1,0,0,55,0
HLED-WEB,9986522508,Melissa López,20091988,58,25,85,63,5,1,1,1,1,0,1,5,1
ABIS,4860156442,Juan Murillo,26051977,32,3,92,65,2,1,1,1,0,0,0,607,1
CC DUP,0779896895,Sofía Hurtado,06091969,21,91,57,100,5,1,2,1,0,0,0,90,0
EIS,7504279720,Laura García,13121968,14,62,62,9,6,0,3,1,0,0,1,919,1
TI,9391015567,Laura Hurtado,19032009,97,41,75,57,4,0,1,1,0,0,1,282,0
CCT,6620190180,Ana García,13041990,57,40,57,41,6,0,3,1,0,0,1,486,1
CC PV,8031494823,Marcela Perez,12061934,27,40,100,67,1,1,1,1,0,1,0,21,1
CC DUP,7071072736,Juan García,19121966,34,13,17,52,4,1,5,1,0,0,1,440,1
TI PV,8747107519,Daniela Hernández,06051943,1,6,33,33,4,1,6,1,0,1,0,662,1
TI,0676708258,Sofía López,16092009,4,67,88,6,1,0,6,0,1,1,0,385,0
TI REC,2882989774,Sofía Castaneda,21051924,36,93,22,42,4,0,6,0,1,1,0,311,0
CC REN,1148183784,Sofía Perez,17051943,90,33,17,77,5,0,1,0,0,0,0,685,0
ABIS,0252272547,Laura Cifuentes,05111946,55,45,95,15,2,1,2,1,0,1,1,263,0
NUIP,6128417576,Juan Cartagena,23121956,88,92,82,58,4,0,4,0,0,0,0,152,1
CC,6287765670,David Martínez,07061996,43,58,94,29,3,0,2,0,1,1,1,613,0
CC DUP,4135657565,Daniela Rodríguez,08011997,82,89,31,95,2,1,3,0,1,0,0,837,1
CC REC,1024652263,Marcela Cifuentes,01061935,98,51,90,81,2,1,3,0,1,0,1,21,1
NUIP,5304664923,Carlos López,12081954,94,34,17,85,5,0,5,1,0,1,1,426,1
SITAC,9143366325,Miguel García,07041942,86,87,98,29,4,1,3,1,0,0,1,658,0
TI,5763807360,Juan Castaneda,04122001,56,43,6,91,1,0,4,0,1,1,1,163,1
CC PV,0243586946,Laura Cifuentes,01122003,27,99,100,52,4,1,5,1,1,1,0,277,0
CC DIG,5777755630,Manuela Cartagena,07121944,40,56,82,90,6,0,3,1,1,0,1,227,0
ABIS,4365078223,Marcela Castaneda,23112006,4,21,90,94,4,0,2,0,1,0,0,364,1
CC,3350519520,Miguel Hernández,11012003,27,46,4,54,1,0,4,0,1,1,0,969,0
ANI,5757503460,María Murillo,14031969,44,59,11,83,5,1,2,1,1,0,1,178,1
CC DIG,3488529372,Daniela Cifuentes,22101956,21,75,93,74,4,0,3,0,0,1,1,822,0
NIP,2491647880,Gabriela Hurtado,18081979,28,82,42,7,1,0,3,0,1,1,0,797,0
CC DIG,1467150648,David Perez,19021985,67,86,23,71,1,0,5,1,1,1,0,220,0
MTR,5714968170,David Hurtado,05012008,30,43,58,94,3,1,5,0,1,0,0,377,0
NIP,8215438186,David Rodríguez,03011933,39,12,43,28,3,0,1,1,0,0,0,138,1
HLED-WEB,8281518182,Laura Cartagena,14082004,70,89,36,2,6,1,1,0,0,1,0,669,1
AFIS,6183983433,Miguel Perez,28071962,27,84,68,7,4,1,4,0,1,0,1,458,0
CC DIG,4903783296,Juan Perez,14061971,95,36,67,72,3,1,4,0,0,0,1,232,0
DCU,6850864552,David López,28101978,68,57,86,43,1,0,1,0,1,0,1,57,0
ABIS,6205379314,Gabriela Hurtado,13081991,88,19,42,10,2,0,6,0,0,0,1,897,0
TI,6011283603,Melissa Martínez,28031983,19,69,11,14,5,0,4,0,1,0,1,927,1
CC,2098290776,Carlos Cifuentes,24101941,67,29,46,84,5,0,5,1,0,0,1,523,1
TI DUP,7923859149,Marcela Rodríguez,03051998,76,29,92,32,2,0,6,1,0,0,0,58,0
ANI,5869131873,Manuela Cartagena,09101972,78,48,33,94,4,1,2,0,0,1,0,467,0
NUIP,1197413266,Miguel González,01101948,75,66,23,25,3,0,5,1,0,0,1,118,0
CC REC,2545684818,Marcela Murillo,12101983,49,8,20,43,1,0,4,1,0,1,1,547,1
CC,2008321041,Ana Rodríguez,12021926,7,18,90,76,5,0,2,1,0,0,0,503,1
CC REC,2787790968,Laura Castaneda,09061940,39,71,65,8,5,1,1,0,1,1,1,806,1
CC REC,2045796477,David Perez,18011978,56,59,64,76,6,1,2,1,1,0,0,372,1
CC PV,8068485416,Luis López,20012008,81,79,68,64,3,1,2,1,1,1,1,243,0
NIP,7391798933,Melissa López,06111984,33,80,72,83,1,1,1,0,0,0,0,425,0
ANI,3699018182,Miguel López,02121939,79,60,61,15,2,0,5,0,1,0,0,68,0
TI REC,9096037746,Miguel González,02112000,79,29,31,19,5,1,1,1,0,0,0,776,0
SIC,3212431229,Miguel Martínez,03051943,21,94,89,20,2,1,4,0,1,0,0,824,1
CC DUP,5277266345,Daniela Perez,08101996,66,39,36,95,3,1,6,0,1,1,1,225,0
TI,7665811072,Sofía Perez,11021948,33,23,87,85,2,1,5,1,1,1,0,318,1
CC DIG,5299920906,Luis Hurtado,11081943,55,3,89,75,6,1,4,1,0,1,0,350,0
ABIS,7021008858,Sofía Murillo,15041907,69,91,76,67,2,1,4,1,0,0,1,876,1
CC REC,3248709213,Carlos Hurtado,09011963,40,14,72,19,3,0,1,0,1,0,0,369,0
CC DUP,5971173525,David Murillo,26071930,43,18,86,92,4,1,4,1,1,0,0,919,1
NUIP,3967239667,Juan Rodríguez,15062001,49,92,82,21,1,0,4,1,0,0,0,890,0
SITAC,4514831007,Laura Martínez,23091943,38,73,41,75,5,1,6,0,1,0,0,536,1
SITAC,9698692331,Juan Hurtado,26022003,100,56,13,56,5,0,1,0,0,0,0,176,0
CCT,0936477364,Daniela Cifuentes,28062004,70,11,88,17,6,0,3,1,1,0,1,653,1
CC DUP,2449501972,Miguel García,16011949,43,34,25,10,1,0,4,0,0,1,0,561,0
CC DUP,2969680283,Carlos Martínez,05101976,67,74,2,92,1,0,4,1,1,0,0,412,1
