tipoDocumento,numeroDocumento,nombreCompleto,fechaNacimiento,departamentoNacimiento,ciudadNacimiento,departamentoResidencia,ciudadResidencia,fondoOrigen,prePensionado,institucionPublica,condecoracion,hijosInpec,familiaPolicia,observacionDisciplinaria,numeroSemanas,declaraRenta
CCT,5074163150,Marcela López,18031994,5,26,27,24,4,0,3,0,1,1,1,79,0
TI DUP,5428717482,Melissa García,27021951,59,47,62,16,1,1,6,0,1,1,1,856,0
TI REC,8155483521,Miguel Rodríguez,08011963,77,37,3,20,6,0,2,0,1,1,1,452,1
TI PV,6903415746,Juan Murillo,20121997,90,60,85,83,5,0,5,0,1,0,1,510,0
TI PV,9651746693,Melissa Murillo,09011954,74,62,58,4,2,1,1,0,0,0,0,329,0
MTR,2777264453,María González,05091985,56,1,47,37,5,1,6,1,0,1,1,51,1
HLED-WEB,8960878626,Luis González,12111958,29,41,71,38,5,1,4,1,0,0,1,986,1
TI DUP,8387553757,Carlos Murillo,24081958,70,65,21,92,5,1,1,0,0,1,1,58,1
NIP,4024985904,David Martínez,01061945,62,6,77,7,2,1,1,1,0,0,0,324,0
CC REN,4566841355,Sofía Rodríguez,12031999,72,72,95,91,5,1,3,0,1,0,0,667,0
TI PV,3999709779,Daniela Hernández,20011947,35,51,87,46,3,0,3,1,0,0,1,628,1
CC DIG,6613283994,María Martínez,03111997,40,7,67,79,4,0,4,0,1,1,0,589,0
NIP,0322067549,Miguel González,20081929,67,29,84,9,3,0,5,0,0,0,0,956,0
SIC,6324207436,Juan Cartagena,14101949,7,29,39,43,4,0,2,0,0,0,0,396,1
HLED-WEB,4445091006,Laura González,21041950,57,57,4,70,5,1,2,0,1,1,0,666,0
CC REC,2745395220,Daniela Castaneda,28061944,10,33,36,70,4,0,6,0,0,0,0,378,1
NUIP,5123624510,María Hernández,01101952,86,6,22,53,6,0,3,0,0,1,1,593,1
TI DUP,3461986937,Melissa López,27122007,27,50,42,25,5,1,4,1,0,1,1,904,1
MTR,0200993233,Melissa Perez,07042006,24,57,42,86,3,1,6,0,0,1,0,827,0
EIS,9108210525,Juan Perez,08012007,97,89,86,45,4,0,3,1,1,0,0,554,0
ANI,8713097708,Carlos Cartagena,23102016,74,1,18,93,3,1,6,0,0,1,0,522,1
TI REN,2305737642,David González,15031983,81,27,73,56,1,1,2,1,1,0,0,667,1
CC DUP,4913534847,Juan Castaneda,13031926,52,80,82,26,1,1,6,1,0,0,1,293,0
TI PV,3907902904,Ana Cifuentes,26092004,6,54,37,2,2,1,6,1,0,0,0,305,1
TI,0005198996,David Rodríguez,21071976,73,53,23,60,6,1,4,1,0,0,0,725,1
MTR,2404806506,Miguel Cartagena,12021936,63,14,66,18,3,0,1,1,1,0,1,706,0
AFIS,8437078885,Carlos Hurtado,03121988,89,74,7,82,6,1,3,1,0,0,0,977,1
HLED-WEB,2741379855,Miguel García,21011936,79,92,78,69,4,0,1,1,1,1,1,707,0
ANI,1222690986,Ana López,11091983,94,83,42,60,6,1,6,1,0,0,0,924,1
HLED-WEB,8740224942,Daniela García,01121948,37,98,96,78,2,0,6,0,0,1,0,974,1
CC REN,6531534718,Carlos Castaneda,26031964,11,94,53,13,5,1,2,1,0,0,1,737,1
CC DUP,6511444628,María Perez,10111939,8,36,87,88,1,0,4,1,1,1,1,412,0
ANI,1790065051,Laura Hernández,16121951,94,12,69,90,6,0,5,0,1,1,1,125,0
HLED-WEB,1107545399,Ana Castaneda,09111946,75,57,18,90,1,1,3,0,1,0,0,134,1
CC DIG,8276477609,Ana Hurtado,01091995,87,100,12,5,4,0,4,0,0,1,1,434,1
DCU,5533655103,Gabriela González,18041954,25,69,86,76,1,1,3,1,0,1,0,398,1
ANI,2364046776,Gabriela Perez,12111981,59,14,100,16,3,1,3,1,1,1,0,190,1
NUIP,8057103597,Manuela Martínez,10021939,43,12,62,92,1,1,2,1,1,0,1,81,0
ANI,8475987952,Carlos Castaneda,19052000,9,78,35,49,4,1,6,1,0,0,1,712,1
CC REN,5719292170,Gabriela Hurtado,13061930,70,73,55,58,2,1,5,0,1,1,1,836,0
NUIP,5798609257,Juan García,20061967,39,30,27,46,5,1,2,1,0,0,0,644,0
AFIS,7151003521,Luis Castaneda,25051970,20,55,41,18,3,1,6,0,0,1,0,689,0
TI REC,4446458612,Ana Hurtado,26111938,73,75,45,93,4,0,6,1,0,0,1,195,1
AFIS,6410550538,Miguel Rodríguez,09031950,6,30,42,45,6,1,1,1,0,1,1,661,1
EIS,9725599800,Manuela Rodríguez,09061984,98,97,18,21,6,1,4,1,1,0,1,31,0
CC PV,7010930030,Gabriela Perez,07072007,35,94,29,61,5,1,4,0,1,1,1,749,0
SITAC,2514100643,David González,23111961,32,30,74,54,6,1,4,0,1,1,0,421,1
SITAC,5356059802,Daniela Cifuentes,02031962,82,1,22,77,4,0,2,0,0,0,1,12,1
