tipoDocumento,numeroDocumento,nombreCompleto,fechaNacimiento,departamentoNacimiento,ciudadNacimiento,departamentoResidencia,ciudadResidencia,fondoOrigen,prePensionado,institucionPublica,condecoracion,hijosInpec,familiaPolicia,observacionDisciplinaria,numeroSemanas,declaraRenta
TI REN,9625721726,Daniela Cartagena,08041991,47,63,20,87,1,0,5,0,1,1,0,502,1
NUIP,8543183218,Sofía Cifuentes,22041973,72,30,98,88,4,0,1,0,1,0,1,770,0
NUIP,7669589936,Luis Murillo,27091957,12,96,6,11,5,0,4,0,1,0,1,571,1
NIP,6692345323,Luis González,13051957,26,1,24,53,4,1,6,1,1,1,0,727,0
TI,0178531867,Marcela Perez,20051981,57,13,32,76,3,0,6,0,1,1,0,62,0
TI PV,1571510299,David González,12111937,98,1,13,71,2,1,4,0,1,1,0,285,1
ANI,5535283136,David Perez,25091986,60,74,62,21,5,1,1,1,0,1,0,825,1
MTR,0181646534,Manuela Rodríguez,17102003,33,33,73,39,4,0,4,0,0,1,1,140,0
DCU,8652723274,Carlos Perez,26011985,74,41,65,22,6,0,2,0,1,0,1,422,0
SIC,3598268126,Carlos García,28091925,12,10,11,59,2,1,1,1,0,1,0,193,0
CC DUP,4814876319,Daniela Perez,16051927,44,24,99,79,5,1,6,0,1,1,1,609,1
MTR,0475163672,María López,20031933,49,67,56,7,6,0,6,0,0,0,1,500,0
TI REN,6258768694,Daniela Perez,18011990,92,25,51,51,4,0,5,0,0,1,0,141,0
CCT,6267549064,Daniela Castaneda,16122006,26,99,2,32,4,0,6,0,1,0,0,972,1
DCU,3981185846,María García,16031957,52,99,7,28,1,1,5,1,0,1,0,826,1
CCT,2026128339,Carlos Cartagena,21111954,52,13,68,46,5,1,3,1,0,1,0,525,1
TI DUP,0957138290,Ana Hernández,23031932,1,6,75,26,1,0,3,1,1,1,1,757,1
SIC,6780039741,Manuela Castaneda,25021943,40,5,94,80,5,0,1,1,1,0,0,63,0
CC PV,7147904027,Luis Hernández,07111950,69,30,33,58,1,0,1,1,1,0,1,171,1
TI REC,5578559204,María Perez,28062005,1,4,35,38,5,1,1,0,0,0,0,288,1
DCU,0571125580,Luis González,10061912,5,64,84,25,4,1,3,0,1,0,1,438,0
CC DUP,9199263573,Daniela Castaneda,25061999,25,31,27,11,3,1,6,1,1,0,1,168,0
NUIP,7824015666,Ana Cartagena,03091941,32,35,20,33,5,1,6,1,0,0,1,871,1
SITAC,1393989904,Daniela González,06021969,24,41,55,35,2,1,3,0,0,0,0,665,0
TI REC,6498256561,María Cifuentes,19091940,48,88,35,32,3,0,2,1,0,1,0,827,1
CC REC,9102092353,Daniela López,20101995,59,4,17,34,5,1,2,1,0,0,0,75,0
AFIS,0134735530,Manuela Perez,27021942,68,95,12,63,1,0,6,0,1,0,0,375,1
DCU,8263286185,Manuela García,07051974,69,84,61,44,2,0,3,1,0,0,1,60,0
SIC,3660127618,Gabriela Cartagena,11051990,49,56,39,81,6,1,1,1,1,0,1,943,0
HLED-WEB,8664039509,María Hernández,18091952,31,68,2,73,2,1,5,1,0,1,0,562,0
TI,1489047544,Juan González,18101934,95,17,80,32,3,0,3,1,1,1,1,914,1
CC DUP,9004963286,María Perez,14081968,99,73,73,10,6,0,4,1,0,0,0,425,0
NIP,5986820240,Melissa Hernández,06071984,22,49,25,62,5,0,6,0,1,1,0,643,0
ABIS,2852242318,Marcela Martínez,28061982,99,4,96,83,4,1,2,0,0,1,1,204,0
CC,2594210097,Miguel Martínez,25121938,41,78,45,73,2,1,3,0,0,1,0,876,0
AFIS,7901672015,Carlos Rodríguez,06011981,16,85,81,66,3,0,2,1,1,1,0,141,1
SIC,7026029814,Melissa Hurtado,23091934,28,79,3,61,2,0,3,1,0,1,0,599,1
HLED-WEB,7658036499,Luis Hurtado,24082002,66,49,81,42,1,0,3,1,1,1,1,795,1
ANI,0931665648,María Murillo,03091961,4,5,39,71,4,0,4,1,1,0,1,256,0
CC DIG,4601386176,María Hernández,10021971,20,91,12,68,1,0,2,1,0,0,1,665,1
SIC,2465920506,Manuela Cartagena,13011975,55,25,49,47,5,1,6,1,0,1,0,779,1
AFIS,1554798900,Gabriela López,19041940,52,74,68,40,3,1,3,1,0,0,0,679,1
EIS,3404063719,Marcela Hernández,19101953,36,64,37,58,4,1,5,0,0,0,1,787,0
SIC,3797071944,Melissa Cartagena,27111939,67,4,11,41,4,1,3,1,1,1,1,320,1
SIC,6709738468,Miguel López,11041995,39,76,24,41,3,0,1,1,0,1,1,321,0
SIC,3654037644,David González,10051928,91,66,47,16,6,0,5,1,0,1,0,127,0
SITAC,5066101841,Luis Rodríguez,14091936,35,19,63,92,1,0,4,0,0,0,1,767,0
CCT,6195094302,Sofía Cifuentes,02111941,15,42,80,15,2,0,2,0,1,0,1,841,1
TI,6916962849,Melissa Rodríguez,24092006,27,91,92,64,1,0,2,1,1,1,1,8,0
NUIP,4489702958,Sofía García,14111996,18,93,62,52,1,0,3,0,0,0,1,591,0
CC,4990199170,Gabriela Castaneda,10071952,25,96,61,81,2,0,5,1,0,1,1,952,0
SITAC,3943285558,Laura García,09111960,38,37,62,60,4,0,3,1,0,1,1,259,1
NUIP,5228615746,Ana Castaneda,10092005,80,50,49,52,1,1,1,0,0,1,1,288,1
HLED-WEB,7595136459,Daniela Martínez,21121950,37,56,32,7,2,1,6,1,0,0,1,500,0
