tipoDocumento,numeroDocumento,nombreCompleto,fechaNacimiento,departamentoNacimiento,ciudadNacimiento,departamentoResidencia,ciudadResidencia,fondoOrigen,prePensionado,institucionPublica,condecoracion,hijosInpec,familiaPolicia,observacionDisciplinaria,numeroSemanas,declaraRenta
HLED-WEB,5121648049,Manuela Cifuentes,10031978,79,38,85,17,4,0,1,1,1,0,0,932,0
CC,0261558337,Melissa Martínez,18121967,4,80,71,40,6,0,1,1,0,1,0,43,1
CC DIG,4630628386,Miguel Rodríguez,26011980,43,99,81,58,3,1,6,0,0,0,0,466,0
TI REN,4249821690,Juan Hurtado,18051955,3,34,62,77,1,1,5,1,1,0,1,695,0
ABIS,4825376881,María Cartagena,14031942,5,79,49,14,3,0,6,0,0,1,0,264,0
HLED-WEB,0909596834,Luis Hurtado,25112003,83,76,91,14,4,1,1,0,0,0,0,585,1
DCU,0888524267,Carlos Perez,27071958,91,84,39,18,1,0,6,0,0,1,1,342,0
ANI,2447516351,David Hurtado,17091945,27,83,100,35,6,0,2,0,0,0,0,830,1
CC REC,9518202027,Carlos Hurtado,03081981,77,42,35,23,1,0,2,0,0,1,0,958,1
DCU,3887824372,Melissa Cartagena,16021951,44,21,17,52,2,0,1,0,1,0,1,453,1
CC,1046568804,Melissa Cartagena,11071962,51,29,3,68,4,1,6,1,0,1,1,570,1
NIP,6620779616,Carlos Rodríguez,10041986,66,62,33,65,5,0,5,1,1,0,1,643,1
EIS,4748798441,Sofía Cifuentes,27081973,29,25,78,22,5,0,2,0,0,1,1,681,0
TI REC,3300487379,Laura Hernández,08061934,90,56,53,63,3,1,1,0,1,0,1,34,1
EIS,8712245330,Miguel García,09011998,64,80,15,61,5,1,6,1,0,1,0,525,0
TI DUP,4769593517,Laura López,03071938,88,18,12,8,6,0,1,0,0,1,1,502,1
ANI,1920011345,Juan Cifuentes,28101946,98,50,36,9,5,1,2,1,1,1,0,669,1
CC PV,7788789158,Daniela López,10081973,88,82,83,75,1,0,3,1,0,1,0,100,1
CC REC,6316658558,Ana García,24011936,72,96,88,69,3,0,4,0,1,1,0,128,1
ANI,7638675406,Miguel Rodríguez,10071992,88,11,32,76,3,0,3,1,1,1,0,118,1
CC REN,1348530312,Marcela Cifuentes,11121990,8,28,96,70,1,1,5,0,1,1,1,170,0
CC DUP,4792781456,Luis Perez,28082008,71,73,50,99,6,0,2,1,1,0,0,763,1
AFIS,6441108781,Daniela Hernández,18051967,57,96,95,50,2,0,4,1,0,0,1,297,0
DCU,2423768976,Sofía Hurtado,25121981,51,24,100,23,5,0,1,1,1,0,0,658,1
NUIP,7809100332,Carlos Murillo,13121995,13,40,42,21,2,1,6,0,1,0,1,540,1
CCT,2458595725,Sofía Hurtado,21091970,52,94,40,72,5,0,1,1,1,0,0,431,1
SITAC,8135315938,Marcela Castaneda,15121950,33,18,82,26,4,0,2,1,0,0,0,699,0
NIP,3727647607,Laura Perez,23071944,58,21,79,73,4,1,6,1,1,1,0,457,0
HLED-WEB,6633950516,Juan Rodríguez,08061924,4,78,66,4,5,0,2,1,1,0,0,189,1
CC REN,8777041875,Luis Hernández,10071994,58,86,93,96,1,1,3,0,1,1,1,575,1
CCT,3684941622,Ana García,01022010,5,2,90,8,2,1,4,0,1,0,1,496,0
MTR,7194608022,Daniela López,28011983,60,71,68,64,2,0,5,0,0,0,0,592,1
TI PV,6721227362,Daniela García,13111957,86,90,49,34,4,1,2,1,1,0,1,304,1
TI REN,5351368021,Daniela Murillo,09091988,69,76,7,44,4,0,4,0,0,0,1,827,0
CC PV,1044066086,Melissa Cifuentes,06111989,16,69,14,99,1,1,3,0,1,0,1,149,0
TI,7493171514,Miguel López,18041948,61,3,89,71,4,0,4,1,0,1,0,538,0
TI REC,4123215672,Gabriela Cifuentes,07081951,84,49,16,68,6,1,3,0,1,1,0,475,0
HLED-WEB,9790279285,Laura Hurtado,20061991,62,93,11,46,1,0,5,0,1,1,0,168,1
DCU,0837755948,Laura Perez,09021989,19,42,56,23,5,0,1,0,1,1,1,407,0
EIS,8358008225,Sofía Castaneda,08041948,62,50,76,33,1,1,6,1,1,0,0,30,0
SITAC,3883764704,Daniela Hurtado,27051926,1,18,46,21,2,0,6,1,1,0,1,721,1
TI DUP,4935612566,Sofía González,07121974,4,87,39,90,3,0,5,0,1,1,1,146,0
CCT,1083287669,Marcela Hernández,25021982,79,97,53,93,5,0,1,0,1,0,1,392,0
CC PV,8400899780,Gabriela García,20031980,63,38,64,27,2,0,6,0,1,1,0,913,1
CCT,7888247058,Juan Martínez,22041925,48,81,47,61,3,1,1,1,0,0,0,233,0
CC,9612787694,Miguel Hernández,20091946,91,89,44,75,1,0,3,0,0,0,0,101,0
ABIS,9850398334,Marcela Hernández,11011940,75,3,78,49,6,1,2,1,1,0,0,648,1
TI,9901540152,Manuela Cifuentes,10022004,48,19,70,94,3,0,4,1,1,1,0,588,1
CC REC,3255723178,Daniela Castaneda,13101924,62,19,67,53,1,1,6,1,1,0,1,718,0
HLED-WEB,1780672037,Miguel Martínez,16112002,28,88,88,53,5,1,1,0,0,1,0,669,1
TI DUP,7790050338,Sofía Perez,23052012,41,57,6,55,3,1,5,0,0,1,1,154,0
CC,0226176313,David González,07021986,8,9,84,8,5,0,3,0,0,1,0,527,0
NIP,6292885175,Sofía Castaneda,17041975,68,87,70,97,3,0,3,1,0,1,0,436,1
TI PV,7443317861,Melissa Cartagena,04061943,52,11,1,54,4,0,1,0,0,1,1,813,1
HLED-WEB,2454880292,Melissa Castaneda,28091968,16,32,91,52,5,0,2,1,1,0,0,741,0
TI REC,0534906225,Gabriela Martínez,05061944,79,57,89,67,1,1,5,0,1,0,1,564,1
ABIS,7807293090,Daniela Hernández,12041971,55,18,80,14,1,0,1,0,1,0,0,812,0
MTR,9333377928,Daniela Hernández,14011930,31,85,51,26,2,1,5,1,1,0,0,181,0
CC REN,1411253520,Sofía Perez,17051982,95,57,68,24,2,1,1,0,0,0,1,780,0
EIS,1269926669,David Castaneda,24111932,54,40,91,8,5,0,4,0,0,1,1,904,0
TI REN,8469456140,Ana Martínez,28071988,62,11,93,15,3,1,6,1,0,1,0,564,1
TI REN,7467435720,Manuela Rodríguez,17061969,46,15,63,74,3,1,1,1,1,1,0,339,0
TI REN,7360659211,David Hurtado,28041949,61,15,94,81,2,0,1,0,0,1,1,963,0
AFIS,1590758492,Miguel López,23091956,49,8,15,25,2,1,3,0,0,1,0,450,0
CC DUP,0633346367,María García,06121984,82,58,30,28,6,0,4,0,1,1,0,303,0
EIS,4014551490,Manuela Hernández,23022009,92,89,57,32,1,1,3,1,1,1,1,91,1
SITAC,4760430768,David Cartagena,13031958,93,31,34,30,4,0,4,0,0,1,1,998,0
MTR,7420001676,Sofía García,01082008,97,47,44,57,6,0,3,1,1,1,0,831,1
ANI,2910306694,Carlos Castaneda,26071930,14,51,86,48,1,1,3,0,1,0,1,932,1
TI,2157666589,Luis Hernández,13051990,63,61,2,61,2,1,1,1,1,1,0,546,0
EIS,8431715878,Gabriela Rodríguez,11032022,10,52,72,58,6,0,3,0,1,1,1,144,0
SITAC,8395041398,Manuela Martínez,02121927,32,6,76,98,2,0,2,1,0,1,0,958,0
CC DIG,9745171125,David Perez,14121975,22,58,87,81,4,0,3,1,0,0,0,350,0
CC,1486370583,Miguel Hurtado,03031934,98,64,60,44,5,0,2,1,0,1,1,949,1
SIC,0827882094,David Rodríguez,04021980,27,57,27,12,4,1,2,1,0,1,1,189,0
CC REN,1326360542,David Rodríguez,14091952,19,30,51,18,2,0,3,1,0,1,0,918,1
DCU,0011255232,Marcela González,16031934,97,98,66,21,5,0,2,0,1,1,1,944,0
NIP,1493325581,Ana López,15011958,39,10,99,15,6,0,4,0,1,1,1,544,0
CC REN,6283602968,Daniela García,11111995,14,75,48,69,3,0,1,1,0,0,0,700,0
CC REN,5960933654,Manuela López,12121989,30,5,20,36,5,0,3,0,0,1,0,95,1
TI,2274010417,Gabriela López,15041941,59,51,66,98,6,0,5,0,0,0,1,730,0
SITAC,0249942042,Daniela Rodríguez,16111984,31,49,16,33,3,0,3,0,0,1,0,698,0
ABIS,6896733407,Manuela González,08031951,15,8,22,8,6,1,5,0,0,0,1,901,0
TI PV,6625663528,María Rodríguez,22071969,51,20,58,82,4,0,6,0,1,0,1,868,0
ANI,3237059811,Gabriela García,06011952,33,81,26,18,5,0,2,1,0,0,1,13,1
SIC,6653591100,Manuela Castaneda,03031935,86,22,40,1,5,1,4,1,0,0,0,893,1
SIC,5980683398,Daniela Hurtado,07071957,52,41,74,66,5,0,5,1,0,1,1,979,1
NUIP,3910238308,Luis Martínez,13041941,18,34,68,43,6,1,5,1,0,0,0,607,1
DCU,0198450230,Ana González,20071973,64,35,14,46,6,0,6,1,0,1,1,823,1
NIP,3203798592,Melissa González,13071924,22,87,91,46,4,0,6,1,0,0,0,522,1
TI REN,7716926287,Laura Cartagena,06111941,67,7,84,94,2,0,5,1,1,0,0,606,0
NIP,6348338490,Gabriela García,24022004,34,81,46,33,6,0,5,0,1,1,1,878,1
AFIS,8779714610,Daniela Perez,17101989,24,41,31,46,6,1,5,1,0,1,0,477,0
TI REN,7283594366,Sofía González,28031938,99,17,83,48,4,0,3,0,0,0,1,810,0
SITAC,7160373708,Marcela García,21111935,95,51,6,8,4,0,3,1,0,0,1,929,0
CC REN,8756082353,Marcela Rodríguez,26051937,86,33,29,4,6,1,5,1,0,0,1,627,1
CC REN,2467974909,Juan López,04011960,74,51,79,91,6,0,3,0,1,0,0,890,0
TI REC,0744649333,Ana Hurtado,09101942,41,82,69,64,3,0,2,0,0,0,1,704,1
CC REC,6555674066,Daniela Castaneda,28101962,69,84,42,23,2,0,1,1,0,1,1,650,1
ABIS,7617680151,Sofía Castaneda,04041952,45,25,26,92,5,1,4,0,0,1,0,729,1
