tipoDocumento,numeroDocumento,nombreCompleto,fechaNacimiento,departamentoNacimiento,ciudadNacimiento,departamentoResidencia,ciudadResidencia,fondoOrigen,prePensionado,institucionPublica,condecoracion,hijosInpec,familiaPolicia,observacionDisciplinaria,numeroSemanas,declaraRenta
TI REN,0484543386,Marcela González,12031926,79,25,8,76,1,1,3,0,0,0,1,679,0
CC REN,8234306154,Miguel Rodríguez,04062009,50,47,5,76,6,0,3,1,1,1,1,841,0
CC PV,5990317425,María Cifuentes,19041969,28,87,78,12,5,0,5,0,0,1,1,201,1
EIS,4486315141,Manuela Perez,08021957,36,25,24,99,2,0,4,0,1,1,0,392,1
AFIS,7842400746,David Hernández,12111996,74,96,81,88,5,1,1,0,0,1,1,497,1
CCT,9653037694,María González,04111927,47,31,4,8,4,0,4,1,0,1,0,656,1
HLED-WEB,8136093348,Carlos López,17111936,11,72,75,80,6,0,5,1,1,0,1,306,0
CC DUP,6788545126,Ana Castaneda,14081936,93,42,24,61,5,1,4,0,1,1,0,178,1
CC,7999241571,Laura Rodríguez,16122003,11,85,67,49,1,0,1,0,1,0,0,483,1
CC REN,7034378753,Daniela Hernández,03081985,58,49,68,62,3,0,4,0,0,1,1,746,0
CC REC,2219320595,Marcela Rodríguez,28082017,61,47,48,73,1,1,4,0,1,1,0,328,1
CCT,1768789350,Sofía Hurtado,19021948,1,96,65,65,2,0,3,1,1,1,1,20,0
NUIP,4243201945,Laura Hernández,05091998,34,22,97,29,6,1,1,0,1,1,0,398,1
EIS,5927778449,Luis López,28091959,39,61,3,21,1,0,2,1,0,0,1,726,1
NIP,2031652055,María Cartagena,27071984,41,86,99,43,2,0,6,1,1,0,0,931,1
DCU,8239342138,Luis García,18101963,12,32,16,84,1,1,2,0,0,1,0,142,0
ABIS,3989543695,Sofía Castaneda,23091949,78,21,70,11,4,0,1,1,1,1,0,368,1
SIC,3054687656,Daniela González,22011946,47,21,11,63,1,1,4,0,0,1,0,406,0
CCT,2729729112,Juan Castaneda,25041942,4,11,31,74,4,0,2,0,0,1,0,169,0
TI REC,0319039379,Gabriela Rodríguez,16071999,96,80,2,35,5,1,6,1,0,1,0,402,1
NUIP,6118596303,Ana Cartagena,05071947,17,5,22,96,6,1,1,1,0,1,1,300,1
ABIS,6425246268,Melissa García,11072006,46,16,39,26,1,1,1,1,1,0,1,335,0
HLED-WEB,1166764868,David Cifuentes,07071946,2,41,59,44,4,0,2,0,0,0,1,968,1
CC REN,7003664834,Marcela Rodríguez,18071959,43,6,24,68,1,1,6,0,1,0,0,222,0
NIP,4695987341,Ana García,08011971,18,18,51,47,2,1,1,1,1,0,0,469,1
DCU,6252992360,Manuela Perez,08051937,13,51,61,50,1,0,6,0,1,0,0,28,0
CC PV,1406563764,Sofía Rodríguez,18012007,75,39,17,19,6,1,3,0,1,1,1,960,1
DCU,2297024267,Juan González,24101997,72,8,74,47,2,1,4,1,1,1,1,705,0
TI DUP,7560960582,Carlos Hernández,13041971,52,65,59,55,1,0,3,1,0,1,0,372,0
ABIS,9316113618,Carlos García,21011940,72,52,48,75,1,0,5,0,0,0,0,319,0
TI,7957267043,Ana Cartagena,17051953,16,68,98,4,1,1,2,1,1,1,1,795,0
SITAC,1417582148,Miguel García,25122005,89,58,57,3,4,1,5,1,1,1,0,322,0
CC REN,2694933526,Carlos Castaneda,25081988,100,42,9,87,6,0,3,0,1,0,0,715,0
CC DIG,4686045676,Juan Hernández,08011927,89,50,41,23,2,0,3,0,0,0,0,248,0
MTR,6078287866,Luis Perez,22061927,77,80,37,26,2,1,6,0,0,0,1,594,1
DCU,6918445706,Sofía Hernández,22082005,20,97,76,68,4,1,2,1,1,1,1,52,1
CC REC,7508222026,Gabriela Perez,12081927,92,51,61,26,2,1,2,0,0,0,0,966,0
CC,5710550078,Gabriela Cifuentes,06051939,24,51,18,17,2,0,3,0,1,1,0,119,1
ANI,4115897073,Ana García,22041927,36,36,8,65,2,0,1,1,0,0,0,854,0
SIC,3915092107,Manuela Hernández,12021962,73,24,40,30,1,1,2,1,0,0,0,645,1
ABIS,3578443606,Marcela Martínez,19052014,35,71,38,17,2,1,2,1,0,1,0,477,1
NIP,2884773120,Daniela Martínez,13031975,64,73,55,37,4,1,4,1,1,1,0,757,0
ABIS,3587946466,Daniela Martínez,02102008,92,41,71,78,2,0,3,1,0,1,1,744,0
TI REC,0776425135,Carlos Perez,09092009,61,89,17,64,5,1,1,0,0,1,1,748,1
ANI,7562908951,Laura Martínez,04121995,20,68,54,36,2,1,6,0,1,0,1,377,1
HLED-WEB,7114962102,María Castaneda,24071940,63,7,37,68,2,0,3,1,0,1,1,464,0
ANI,1006578089,Juan Murillo,21111987,35,62,100,36,1,0,2,0,1,0,1,917,0
CC,7473131358,Gabriela López,26021956,12,30,2,43,1,0,1,0,0,0,0,50,0
TI DUP,2373535322,Daniela Murillo,27071956,83,61,64,45,2,0,1,1,0,0,1,361,1
CC REN,7666143263,David López,22051985,21,84,52,49,3,0,5,0,1,1,1,980,1
TI REN,4147267903,Daniela Cifuentes,20021915,74,92,68,84,2,1,4,1,1,1,1,818,1
CC PV,6970011735,María López,25021987,74,21,44,23,2,1,2,0,0,1,1,8,0
CC,0390894062,Luis Cifuentes,11121940,36,3,65,95,3,1,4,1,1,1,0,936,0
CC PV,9756928520,Luis Hurtado,02051997,74,86,13,54,5,0,4,1,0,1,0,711,1
CC REC,9891651490,Manuela González,20091978,63,22,92,71,6,0,6,1,0,1,0,96,0
CC DUP,6033464808,Marcela Rodríguez,01111976,47,96,95,62,1,1,4,1,1,0,0,712,1
TI REN,1880577390,Carlos Cifuentes,14051950,80,63,86,98,2,1,3,0,1,1,1,117,0
MTR,5965115012,María Martínez,05112009,75,53,2,18,3,1,3,1,0,1,1,892,0
SITAC,3080226857,Daniela García,24101939,10,74,64,78,5,0,3,0,0,0,1,116,0
EIS,5844636778,María Martínez,12111970,23,6,40,8,3,0,2,1,1,0,0,271,1
CCT,1007721764,María Perez,07011966,99,54,91,23,5,0,3,0,0,1,1,351,1
ABIS,6780990755,Ana García,17041991,84,99,82,68,3,0,1,0,0,0,0,464,0
CC REC,2624656869,Melissa Rodríguez,28041970,53,12,13,47,3,0,4,1,0,1,0,78,1
ANI,7904823450,David Cifuentes,16011999,63,19,39,86,3,1,2,1,1,0,0,783,1
SITAC,5065095942,Manuela Cifuentes,22042003,90,42,89,100,5,0,1,1,0,0,0,907,0
NUIP,6412281197,Carlos Rodríguez,05081989,40,80,5,60,5,0,2,1,1,1,1,378,0
TI REC,8341166926,Juan Cartagena,18011961,57,26,54,59,4,1,3,0,1,1,0,140,0
TI DUP,1947598786,Laura Murillo,06051976,15,73,77,84,6,1,5,0,0,1,0,914,1
NIP,2130215099,María Perez,26101964,25,53,74,91,6,1,5,1,1,1,0,763,0
CCT,5882398224,Daniela Rodríguez,22051962,89,63,53,90,6,0,3,1,1,1,0,84,0
TI PV,0441799008,Laura Perez,12081975,29,69,17,18,2,1,1,1,1,1,1,795,1
TI PV,8398161674,Manuela Hernández,21111949,48,43,19,79,1,0,2,0,1,0,0,49,0
AFIS,3558819851,Marcela Cartagena,22011980,85,67,97,89,2,0,4,0,0,0,0,653,1
CCT,3152266919,Miguel García,09091949,47,37,46,70,2,0,5,0,1,0,1,15,1
TI REC,7344879316,Melissa Castaneda,14112002,2,34,84,36,3,1,4,1,0,1,1,914,0
ANI,3494547276,Miguel Hernández,27041991,76,76,95,51,3,1,5,0,1,0,1,756,0
HLED-WEB,7162194040,Melissa Castaneda,05121950,49,96,70,30,3,1,6,0,1,1,0,5,1
CCT,1160326837,Luis Castaneda,17121966,36,67,73,16,5,1,1,0,0,0,0,396,1
HLED-WEB,7034137205,Daniela Castaneda,02111998,23,97,35,82,5,1,2,0,1,1,1,882,1
CC REN,2993238346,Melissa Castaneda,26091926,88,81,76,88,4,0,1,0,0,1,0,452,0
CC REN,5711909575,Miguel Rodríguez,18101972,96,1,44,87,6,0,1,0,1,0,0,952,0
NUIP,7903202045,Melissa Hurtado,09091995,50,50,96,2,3,0,5,1,1,0,0,263,1
CC REC,3909651387,Manuela Murillo,26031932,84,16,82,41,1,0,5,1,1,1,0,822,0
EIS,8048680735,Gabriela González,17021942,26,42,13,62,1,1,1,0,1,0,0,244,1
MTR,6054698790,Daniela Perez,20041926,54,30,73,71,3,1,1,0,1,1,0,95,0
CC,9271725667,Daniela Hurtado,10121953,5,94,57,69,1,1,2,1,0,1,1,293,1
TI REC,4756095468,Juan Hurtado,25121958,78,64,15,32,5,0,2,0,1,0,1,139,1
TI REN,3138792007,María Castaneda,06071992,70,39,81,11,2,0,1,1,1,0,1,388,1
CCT,9793052854,Daniela García,08111948,79,44,79,83,5,0,2,1,1,0,0,708,1
CC PV,5710172971,Manuela Perez,18051946,19,84,33,30,2,0,1,0,1,0,1,646,0
AFIS,1889497297,Laura Perez,10111963,57,58,8,15,5,0,1,1,1,1,1,292,0
CCT,5880501718,Daniela Murillo,04061990,44,47,55,30,2,1,1,1,1,0,1,351,1
SIC,9011534718,María López,24101965,65,44,68,13,6,1,2,0,1,1,1,228,0
CC REN,7457531164,Juan López,28041964,35,85,88,56,1,0,3,1,0,0,0,165,1
CC,7803864057,Laura Murillo,12062008,40,44,28,2,5,1,3,1,0,0,1,526,1
TI,6677978849,Carlos García,23121983,7,97,21,97,3,1,4,1,1,0,1,212,0
TI PV,1897571009,Melissa González,11111954,31,95,61,28,5,1,4,0,0,1,1,722,0
NUIP,9702332504,Luis González,08051943,43,33,49,79,5,0,4,1,1,1,1,434,1
CC DUP,8374642363,Laura Hernández,19041973,47,42,9,83,3,0,2,1,1,1,0,211,1
NUIP,5095561067,María Murillo,04011980,85,74,64,9,4,1,3,1,0,1,0,495,1
